"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	0	0	31	31	0	4000649.0	null	null	null	null	0	4000649.0	0	4000649.0	1.7976931348623157E308	0.0	312.7us	30	312.7us	0.005714992234637184	312.7us	30	312.7us	0.005714992234637184	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	1	0	61	30	0	3739724.0	null	null	null	null	0	3739724.0	0	3739724.0	1.7976931348623157E308	0.0	316.2us	30	316.2us	0.0021740222648875206	316.2us	30	316.2us	0.0021740222648875206	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	2	0	91	30	0	3640219.0	null	null	null	null	0	3640219.0	0	3640219.0	1.7976931348623157E308	0.0	306.9us	30	306.9us	8.869192842395142E-4	306.9us	30	306.9us	8.869192842395142E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	2	0	121	30	0	3477560.0	null	null	null	null	0	3477560.0	0	3477560.0	1.7976931348623157E308	0.0	313us	30	313us	0.0014894616688354938	313us	30	313us	0.0014894616688354938	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	3	0	151	30	0	3258019.0	null	null	null	null	0	3258019.0	0	3258019.0	1.7976931348623157E308	0.0	315.6us	30	315.6us	0.0021043586115935707	315.6us	30	315.6us	0.0021043586115935707	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	4	0	181	30	0	3080377.0	null	null	null	null	0	3080377.0	0	3080377.0	1.7976931348623157E308	0.0	312.3us	30	312.3us	0.0018174847967430518	312.3us	30	312.3us	0.0018174847967430518	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	4	0	211	30	0	2962828.0	null	null	null	null	0	2962828.0	0	2962828.0	1.7976931348623157E308	0.0	313.3us	30	313.3us	0.0012720196261691334	313.3us	30	313.3us	0.0012720196261691334	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	5	0	241	30	0	2911911.0	null	null	null	null	0	2911911.0	0	2911911.0	1.7976931348623157E308	0.0	315.9us	30	315.9us	5.728423429687231E-4	315.9us	30	315.9us	5.728423429687231E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	6	0	271	30	0	2814337.0	null	null	null	null	0	2814337.0	0	2814337.0	1.7976931348623157E308	0.0	306us	30	306us	0.0011169526358005685	306us	30	306us	0.0011169526358005685	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	6	0	301	30	0	2670986.0	null	null	null	null	0	2670986.0	0	2670986.0	1.7976931348623157E308	0.0	310.1us	30	310.1us	0.0016978658443060199	310.1us	30	310.1us	0.0016978658443060199	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
