"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	1	1	305	305	6	2032553.0	5	2194901.0	4	2277637.0	1	2511379.0	8	2361589.0	1.7976931348623157E308	0.0	4.760300ms	300	4.760300ms	0.005961294603649105	800.6us	30	800.6us	0.0057723355291260155	99.6us	5	99.6us	0.1052158008712156	0s	0	0s	0.0	0s	0	0s	0.0	
3	2	0	605	300	7	1855015.0	4	1861989.0	5	1957099.0	9	2148877.0	6	1997148.0	1.7976931348623157E308	0.0	3.622500ms	300	3.622500ms	0.0034016085459645717	397.7us	30	397.7us	5.806326657492662E-4	124.9us	5	124.9us	0.08352852016269327	0s	0	0s	0.0	0s	0	0s	0.0	
4	3	0	903	298	7	1593461.0	5	1682001.0	2	1761592.0	9	2029416.0	8	1831710.0	1.7976931348623157E308	0.0	3.692ms	300	3.692ms	0.002011618020928781	435.4us	30	435.4us	0.0046999440256098556	116.3us	5	116.3us	0.07221853106410239	0s	0	0s	0.0	0s	0	0s	0.0	
5	6	2	1203	300	2	1438459.0	4	1525223.0	6	1561409.0	8	1796788.0	1	1711094.0	1.7976931348623157E308	0.0	19.134600ms	300	19.134600ms	0.0013829594972524664	1.971300ms	30	1.971300ms	3.516454643906153E-4	113.2us	5	113.2us	0.0954122973091728	0s	0	0s	0.0	0s	0	0s	0.0	
6	6	0	1497	294	2	1339341.0	7	1384712.0	8	1406079.0	3	1739680.0	0	1499025.0	1.7976931348623157E308	0.0	3.585800ms	300	3.585800ms	0.0018965401772990875	405.9us	30	405.9us	0.002296856103186351	112.7us	5	112.7us	0.08024728622086456	0s	0	0s	0.0	0s	0	0s	0.0	
7	7	0	1796	299	6	1247902.0	2	1264795.0	1	1325011.0	3	1620300.0	7	1351132.0	1.7976931348623157E308	0.0	3.816900ms	300	3.816900ms	0.001030555143828287	409us	30	409us	0.0018552905247182525	108.7us	5	108.7us	0.079528047121091	0s	0	0s	0.0	0s	0	0s	0.0	
8	8	0	2095	299	6	1187356.0	2	1264795.0	1	1296265.0	3	1535965.0	7	1333959.0	1.7976931348623157E308	0.0	3.618200ms	300	3.618200ms	6.793287707064633E-4	404.9us	30	404.9us	0.0016172744334090328	118.7us	5	118.7us	0.0223972331266473	0s	0	0s	0.0	0s	0	0s	0.0	
9	9	0	2390	295	3	1146438.0	7	1160767.0	6	1183486.0	0	1353514.0	1	1246158.0	1.7976931348623157E308	0.0	3.524700ms	300	3.524700ms	0.0012265964372108328	394us	30	394us	1.0864475355327382E-4	120.2us	5	120.2us	0.07438418793374864	0s	0	0s	0.0	0s	0	0s	0.0	
10	10	0	2675	285	6	1123631.0	5	1125495.0	3	1133831.0	0	1329955.0	9	1201145.0	1.7976931348623157E308	0.0	3.501900ms	300	3.501900ms	5.465427767573243E-4	394.3us	30	394.3us	3.6655565615701193E-4	100.9us	5	100.9us	0.029458609501755363	0s	0	0s	0.0	0s	0	0s	0.0	
11	11	0	2965	290	5	1057990.0	3	1099554.0	6	1123560.0	4	1268427.0	9	1201145.0	1.7976931348623157E308	0.0	3.569900ms	300	3.569900ms	4.5348072314232323E-4	396.7us	30	396.7us	2.1062667963644977E-6	109.2us	5	109.2us	0.006409540172411843	0s	0	0s	0.0	0s	0	0s	0.0	
