"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	0	0	31	31	0	2132242.0	null	null	null	null	0	2132242.0	0	2132242.0	1.7976931348623157E308	0.0	260.9us	30	260.9us	0.006726617322550103	260.9us	30	260.9us	0.006726617322550103	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	1	0	61	30	0	1869649.0	null	null	null	null	0	1869649.0	0	1869649.0	1.7976931348623157E308	0.0	256.5us	30	256.5us	0.004105115648223793	256.5us	30	256.5us	0.004105115648223793	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	2	0	91	30	0	1677269.0	null	null	null	null	0	1677269.0	0	1677269.0	1.7976931348623157E308	0.0	267.7us	30	267.7us	0.003429877301390083	267.7us	30	267.7us	0.003429877301390083	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	2	0	121	30	0	1660566.0	null	null	null	null	0	1660566.0	0	1660566.0	1.7976931348623157E308	0.0	259.7us	30	259.7us	3.31948343805714E-4	259.7us	30	259.7us	3.31948343805714E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	3	0	151	30	0	1660566.0	null	null	null	null	0	1660566.0	0	1660566.0	1.7976931348623157E308	0.0	252.7us	30	252.7us	0.0	252.7us	30	252.7us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	3	0	181	30	0	1565557.0	null	null	null	null	0	1565557.0	0	1565557.0	1.7976931348623157E308	0.0	266.1us	30	266.1us	0.0019071609720219891	266.1us	30	266.1us	0.0019071609720219891	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	4	0	211	30	0	1542736.0	null	null	null	null	0	1542736.0	0	1542736.0	1.7976931348623157E308	0.0	260.8us	30	260.8us	4.8589735154963933E-4	260.8us	30	260.8us	4.8589735154963933E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	4	0	241	30	0	1493570.0	null	null	null	null	0	1493570.0	0	1493570.0	1.7976931348623157E308	0.0	231.5us	30	231.5us	0.0010623118062109583	231.5us	30	231.5us	0.0010623118062109583	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	5	0	271	30	0	1437876.0	null	null	null	null	0	1437876.0	0	1437876.0	1.7976931348623157E308	0.0	263.4us	30	263.4us	0.001242972653887442	263.4us	30	263.4us	0.001242972653887442	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	6	0	301	30	0	1437876.0	null	null	null	null	0	1437876.0	0	1437876.0	1.7976931348623157E308	0.0	227.1us	30	227.1us	0.0	227.1us	30	227.1us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
