"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	32	32	0	1739620.0	null	null	null	null	0	1739620.0	0	1739620.0	1.7976931348623157E308	0.0	255.9us	30	255.9us	0.009544126584037183	255.9us	30	255.9us	0.009544126584037183	0s	0	0s	0.0	1.411500ms	1	1.411500ms	0.0018721438749939034	1.411500ms	1	1.411500ms	0.0018721438749939034	
3	4	2	104	72	0	1630200.0	null	null	null	null	0	1630200.0	0	1630200.0	1.7976931348623157E308	0.0	241.9us	30	241.9us	0.0020017466658056333	241.9us	30	241.9us	0.0020017466658056333	0s	0	0s	0.0	1.703800ms	42	1.703800ms	7.210113210274047E-5	1.703800ms	42	1.703800ms	7.210113210274047E-5	
4	6	2	137	33	0	1596349.0	null	null	null	null	0	1596349.0	0	1596349.0	1.7976931348623157E308	0.0	234.2us	30	234.2us	6.186960984847796E-4	234.2us	30	234.2us	6.186960984847796E-4	0s	0	0s	0.0	1.715700ms	3	1.715700ms	7.485789064736551E-4	1.715700ms	3	1.715700ms	7.485789064736551E-4	
5	9	2	168	31	0	1542622.0	null	null	null	null	0	1542622.0	0	1542622.0	1.7976931348623157E308	0.0	250.1us	30	250.1us	0.0010044730802052778	250.1us	30	250.1us	0.0010044730802052778	0s	0	0s	0.0	1.774900ms	1	1.774900ms	0.003631411426949893	1.774900ms	1	1.774900ms	0.003631411426949893	
6	11	2	243	75	0	1423439.0	null	null	null	null	0	1423439.0	0	1423439.0	1.7976931348623157E308	0.0	245.6us	30	245.6us	0.0020514622566458417	245.6us	30	245.6us	0.0020514622566458417	0s	0	0s	0.0	1.933ms	45	1.933ms	3.7215136883104674E-4	1.933ms	45	1.933ms	3.7215136883104674E-4	
7	14	2	276	33	0	1219401.0	null	null	null	null	0	1219401.0	0	1219401.0	1.7976931348623157E308	0.0	252.3us	30	252.3us	0.003678300797698808	252.3us	30	252.3us	0.003678300797698808	0s	0	0s	0.0	1.940800ms	3	1.940800ms	0.012361611561858296	1.940800ms	3	1.940800ms	0.012361611561858296	
8	16	2	311	35	0	1214677.0	null	null	null	null	0	1214677.0	0	1214677.0	1.7976931348623157E308	0.0	238.5us	30	238.5us	0.0	238.5us	30	238.5us	0.0	0s	0	0s	0.0	1.987100ms	5	1.987100ms	7.748066468700632E-4	1.987100ms	5	1.987100ms	7.748066468700632E-4	
9	19	2	384	73	0	1164288.0	null	null	null	null	0	1164288.0	0	1164288.0	1.7976931348623157E308	0.0	231.4us	30	231.4us	0.0	231.4us	30	231.4us	0.0	0s	0	0s	0.0	2.138700ms	43	2.138700ms	9.647315371101345E-4	2.138700ms	43	2.138700ms	9.647315371101345E-4	
10	21	2	417	33	0	1118553.0	null	null	null	null	0	1118553.0	0	1118553.0	1.7976931348623157E308	0.0	237us	30	237us	0.0010533706649212937	237us	30	237us	0.0010533706649212937	0s	0	0s	0.0	1.915300ms	3	1.915300ms	0.0026436757915567397	1.915300ms	3	1.915300ms	0.0026436757915567397	
11	24	2	449	32	0	1063788.0	null	null	null	null	0	1063788.0	0	1063788.0	1.7976931348623157E308	0.0	234.1us	30	234.1us	0.0012050798126404564	234.1us	30	234.1us	0.0012050798126404564	0s	0	0s	0.0	1.883ms	2	1.883ms	0.006644298482056721	1.883ms	2	1.883ms	0.006644298482056721	
12	27	2	498	49	0	1059845.0	null	null	null	null	0	1059845.0	0	1059845.0	1.7976931348623157E308	0.0	241.8us	30	241.8us	0.0	241.8us	30	241.8us	0.0	0s	0	0s	0.0	2.213500ms	19	2.213500ms	1.9508239967876224E-4	2.213500ms	19	2.213500ms	1.9508239967876224E-4	
13	29	2	615	117	0	1049205.0	null	null	null	null	0	1049205.0	0	1049205.0	1.7976931348623157E308	0.0	236.3us	30	236.3us	2.3407863086083818E-4	236.3us	30	236.3us	2.3407863086083818E-4	0s	0	0s	0.0	2.162400ms	87	2.162400ms	3.492161047405383E-5	2.162400ms	87	2.162400ms	3.492161047405383E-5	
14	32	2	706	91	0	1043392.0	null	null	null	null	0	1043392.0	0	1043392.0	1.7976931348623157E308	0.0	229.1us	30	229.1us	0.0	229.1us	30	229.1us	0.0	0s	0	0s	0.0	2.189100ms	61	2.189100ms	9.082598917009758E-5	2.189100ms	61	2.189100ms	9.082598917009758E-5	
15	35	2	747	41	0	1012102.0	null	null	null	null	0	1012102.0	0	1012102.0	1.7976931348623157E308	0.0	233.7us	30	233.7us	0.0	233.7us	30	233.7us	0.0	0s	0	0s	0.0	2.141200ms	11	2.141200ms	0.0027262480971154235	2.141200ms	11	2.141200ms	0.0027262480971154235	
16	38	2	780	33	0	1010273.0	null	null	null	null	0	1010273.0	0	1010273.0	1.7976931348623157E308	0.0	240.5us	30	240.5us	0.0	240.5us	30	240.5us	0.0	0s	0	0s	0.0	2.206500ms	3	2.206500ms	6.023767037972952E-4	2.206500ms	3	2.206500ms	6.023767037972952E-4	
