"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	3	3	305	305	0	1546186.0	9	1639804.0	6	1648568.0	8	1796594.0	4	1696224.0	1.7976931348623157E308	0.0	15.263200ms	300	15.263200ms	0.007034459869417978	2.140800ms	30	2.140800ms	0.0062591967795505654	2.096300ms	5	2.096300ms	0.10255914746739567	0s	0	0s	0.0	0s	0	0s	0.0	
3	5	2	599	294	5	1397386.0	7	1431363.0	4	1470223.0	1	1676978.0	6	1485877.0	1.7976931348623157E308	0.0	3.307700ms	300	3.307700ms	0.0030936733016864774	362.4us	30	362.4us	5.754158943361287E-4	79.3us	5	79.3us	0.042405361027533006	0s	0	0s	0.0	0s	0	0s	0.0	
4	7	1	889	290	8	1031600.0	0	1229178.0	9	1253459.0	3	1412933.0	1	1279107.0	1.7976931348623157E308	0.0	3.352700ms	300	3.352700ms	0.003650425732215121	372us	30	372us	0.0031817264521041425	87.2us	5	87.2us	0.07790705565203956	0s	0	0s	0.0	0s	0	0s	0.0	
5	7	0	1183	294	8	1025341.0	2	1099594.0	0	1191937.0	4	1300748.0	5	1264003.0	1.7976931348623157E308	0.0	3.058900ms	300	3.058900ms	0.0012354764023227967	243.4us	30	243.4us	2.0224247124208303E-4	74.6us	5	74.6us	0.01674768169645733	0s	0	0s	0.0	0s	0	0s	0.0	
6	8	0	1467	284	4	889637.0	8	995415.0	2	1092626.0	9	1214238.0	6	1180920.0	1.7976931348623157E308	0.0	3.245200ms	300	3.245200ms	0.0014739238057883057	368us	30	368us	9.728795916025342E-4	75.4us	5	75.4us	0.061492473257549585	0s	0	0s	0.0	0s	0	0s	0.0	
7	9	0	1763	296	4	889637.0	8	995415.0	1	1023677.0	9	1186002.0	5	1109154.0	1.7976931348623157E308	0.0	2.957700ms	300	2.957700ms	8.927324536942727E-4	241.1us	30	241.1us	0.0	72.6us	5	72.6us	0.02810992443915763	0s	0	0s	0.0	0s	0	0s	0.0	
8	12	2	2051	288	4	863756.0	8	924224.0	1	944910.0	3	1170658.0	6	1027251.0	1.7976931348623157E308	0.0	3.230900ms	300	3.230900ms	0.0010862044339352624	367.4us	30	367.4us	8.842615863513092E-4	94.6us	5	94.6us	0.03937334481331671	2.107300ms	6	2.107300ms	4.389430745349032E-4	2.107300ms	6	2.107300ms	4.389430745349032E-4	
9	13	0	2346	295	4	836492.0	8	906015.0	1	934562.0	3	1170658.0	6	1026242.0	1.7976931348623157E308	0.0	3.253300ms	300	3.253300ms	4.2128520996183766E-4	367.3us	30	367.3us	0.0010521489865193412	77.8us	5	77.8us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	14	0	2642	296	4	836492.0	8	906015.0	1	931149.0	0	1086988.0	5	948568.0	1.7976931348623157E308	0.0	3.307600ms	300	3.307600ms	2.8802086516936497E-4	364.9us	30	364.9us	0.0	114.8us	5	114.8us	0.06586945050165179	0s	0	0s	0.0	0s	0	0s	0.0	
11	17	3	3039	397	4	835229.0	9	887249.0	1	887560.0	0	1083670.0	6	921560.0	1.7976931348623157E308	0.0	3.590400ms	300	3.590400ms	6.151029898001689E-4	384.4us	30	384.4us	5.0329232078727416E-5	116.5us	5	116.5us	0.020401036012948202	2.136800ms	101	2.136800ms	0.0	2.136800ms	101	2.136800ms	0.0	
12	18	0	3328	289	4	830516.0	9	862932.0	1	874325.0	0	995117.0	6	902770.0	1.7976931348623157E308	0.0	3.516300ms	300	3.516300ms	5.880382410343284E-4	365.8us	30	365.8us	1.880921280271656E-4	81.2us	5	81.2us	0.010315686509730826	0s	0	0s	0.0	0s	0	0s	0.0	
