"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	310	310	9	1355827.0	0	1458482.0	4	1505917.0	8	1643781.0	1	1539940.0	1.7976931348623157E308	0.0	9.472300ms	300	9.472300ms	0.006911188377265667	1.446ms	30	1.446ms	0.00650879806140254	474.6us	5	474.6us	0.13738611453816796	0s	0	0s	0.0	0s	0	0s	0.0	
3	4	1	605	295	2	1118200.0	7	1171295.0	5	1221470.0	3	1329888.0	8	1228876.0	1.7976931348623157E308	0.0	3.227ms	300	3.227ms	0.0054195046072854965	361.8us	30	361.8us	0.0017901251413344052	66.7us	5	66.7us	0.06478463373252089	0s	0	0s	0.0	0s	0	0s	0.0	
4	5	1	902	297	4	976371.0	6	1033543.0	2	1063824.0	3	1229324.0	1	1180465.0	1.7976931348623157E308	0.0	3.308900ms	300	3.308900ms	0.0016814566706774266	394.9us	30	394.9us	0.001620938412925536	405.7us	5	405.7us	0.06237105140223818	0s	0	0s	0.0	0s	0	0s	0.0	
5	6	0	1197	295	9	898839.0	3	909885.0	0	941855.0	5	1133183.0	4	971605.0	1.7976931348623157E308	0.0	3.272700ms	300	3.272700ms	0.0018794876682716826	357.1us	30	357.1us	1.627113737162067E-4	144.9us	5	144.9us	0.14848596824910534	0s	0	0s	0.0	0s	0	0s	0.0	
6	7	0	1478	281	9	825856.0	8	840459.0	3	845867.0	2	999896.0	5	892054.0	1.7976931348623157E308	0.0	3.133200ms	300	3.133200ms	0.0023470349563762148	359.5us	30	359.5us	0.0027065655436253498	68.9us	5	68.9us	0.0239246596309467	0s	0	0s	0.0	0s	0	0s	0.0	
7	8	0	1764	286	9	752018.0	5	763179.0	3	806597.0	4	971605.0	0	852108.0	1.7976931348623157E308	0.0	3.237900ms	300	3.237900ms	0.0012200583406787387	252.2us	30	252.2us	0.002980261288489357	63.9us	5	63.9us	0.05495656799841022	0s	0	0s	0.0	0s	0	0s	0.0	
8	8	0	2055	291	9	735013.0	5	737120.0	8	769346.0	4	967265.0	0	794604.0	1.7976931348623157E308	0.0	3.118600ms	300	3.118600ms	0.0012420262124047488	354.8us	30	354.8us	7.537496886156088E-4	64.6us	5	64.6us	0.0072491110870494865	0s	0	0s	0.0	0s	0	0s	0.0	
9	9	0	2339	284	9	686489.0	8	729890.0	5	730599.0	6	834287.0	0	780991.0	1.7976931348623157E308	0.0	3.210200ms	300	3.210200ms	0.0012592808446629715	357.5us	30	357.5us	0.002200595998528824	67.2us	5	67.2us	0.02377294014948459	0s	0	0s	0.0	0s	0	0s	0.0	
10	10	0	2624	285	9	686489.0	3	702536.0	8	706619.0	6	826752.0	0	772746.0	1.7976931348623157E308	0.0	3.082400ms	300	3.082400ms	3.0920300291526593E-4	328.3us	30	328.3us	0.0	67.8us	5	67.8us	0.017466136659386212	0s	0	0s	0.0	0s	0	0s	0.0	
11	13	3	3013	389	3	681551.0	9	682128.0	4	704275.0	6	826752.0	1	771499.0	1.7976931348623157E308	0.0	3.132800ms	300	3.132800ms	1.8615921043926953E-4	372.5us	30	372.5us	2.117538178567561E-4	53.5us	5	53.5us	0.017751900371987706	2.107ms	101	2.107ms	0.0	2.107ms	101	2.107ms	0.0	
12	14	0	3300	287	3	681551.0	9	682128.0	8	699037.0	6	826752.0	5	730599.0	1.7976931348623157E308	0.0	3.097300ms	300	3.097300ms	1.9721058142169992E-4	348.3us	30	348.3us	0.0	62.1us	5	62.1us	0.017487970376097416	0s	0	0s	0.0	0s	0	0s	0.0	
13	17	3	3624	324	3	610945.0	4	681785.0	9	682128.0	6	809657.0	5	710314.0	1.7976931348623157E308	0.0	3.147900ms	300	3.147900ms	5.126358931294846E-4	359.4us	30	359.4us	0.002211337882342153	57.8us	5	57.8us	0.0	2.108700ms	38	2.108700ms	0.001050081667441346	2.108700ms	38	2.108700ms	0.001050081667441346	
14	18	0	3903	279	3	601324.0	9	675443.0	4	681785.0	6	809657.0	2	694279.0	1.7976931348623157E308	0.0	3.054400ms	300	3.054400ms	3.146101959228161E-4	226.7us	30	226.7us	5.249245022056E-4	70.7us	5	70.7us	0.010434994163670863	0s	0	0s	0.0	0s	0	0s	0.0	
