"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	32	32	0	2840934.0	null	null	null	null	0	2840934.0	0	2840934.0	1.7976931348623157E308	0.0	278.3us	30	278.3us	0.006855577401842694	278.3us	30	278.3us	0.006855577401842694	0s	0	0s	0.0	1.363100ms	1	1.363100ms	0.0016176762464551464	1.363100ms	1	1.363100ms	0.0016176762464551464	
3	4	2	63	31	0	2497541.0	null	null	null	null	0	2497541.0	0	2497541.0	1.7976931348623157E308	0.0	255.9us	30	255.9us	0.0037668554273277382	255.9us	30	255.9us	0.0037668554273277382	0s	0	0s	0.0	1.480100ms	1	1.480100ms	0.008869970228100987	1.480100ms	1	1.480100ms	0.008869970228100987	
4	6	2	113	50	0	2323922.0	null	null	null	null	0	2323922.0	0	2323922.0	1.7976931348623157E308	0.0	269.5us	30	269.5us	0.0021752654558052755	269.5us	30	269.5us	0.0021752654558052755	0s	0	0s	0.0	1.694300ms	20	1.694300ms	2.2776402869862934E-4	1.694300ms	20	1.694300ms	2.2776402869862934E-4	
5	9	2	169	56	0	2192542.0	null	null	null	null	0	2192542.0	0	2192542.0	1.7976931348623157E308	0.0	272.5us	30	272.5us	0.0017880951630746063	272.5us	30	272.5us	0.0017880951630746063	0s	0	0s	0.0	1.771200ms	26	1.771200ms	1.1749037254196096E-4	1.771200ms	26	1.771200ms	1.1749037254196096E-4	
6	11	2	221	52	0	2051460.0	null	null	null	null	0	2051460.0	0	2051460.0	1.7976931348623157E308	0.0	272.8us	30	272.8us	0.0021212603928796427	272.8us	30	272.8us	0.0021212603928796427	0s	0	0s	0.0	2.048600ms	22	2.048600ms	3.439345331085475E-5	2.048600ms	22	2.048600ms	3.439345331085475E-5	
7	14	2	253	32	0	1988989.0	null	null	null	null	0	1988989.0	0	1988989.0	1.7976931348623157E308	0.0	260.2us	30	260.2us	9.008105566570279E-4	260.2us	30	260.2us	9.008105566570279E-4	0s	0	0s	0.0	1.886400ms	2	1.886400ms	0.0017614284460822915	1.886400ms	2	1.886400ms	0.0017614284460822915	
8	16	2	285	32	0	1957773.0	null	null	null	null	0	1957773.0	0	1957773.0	1.7976931348623157E308	0.0	265us	30	265us	1.5493074765819217E-6	265us	30	265us	1.5493074765819217E-6	0s	0	0s	0.0	1.905ms	2	1.905ms	0.007824326831370132	1.905ms	2	1.905ms	0.007824326831370132	
9	19	2	324	39	0	1867191.0	null	null	null	null	0	1867191.0	0	1867191.0	1.7976931348623157E308	0.0	260us	30	260us	0.001290637677085571	260us	30	260us	0.001290637677085571	0s	0	0s	0.0	2.095500ms	9	2.095500ms	8.725333438668449E-4	2.095500ms	9	2.095500ms	8.725333438668449E-4	
10	21	2	362	38	0	1782052.0	null	null	null	null	0	1782052.0	0	1782052.0	1.7976931348623157E308	0.0	258.6us	30	258.6us	0.0011684953341589107	258.6us	30	258.6us	0.0011684953341589107	0s	0	0s	0.0	1.902800ms	8	1.902800ms	0.001365687816618652	1.902800ms	8	1.902800ms	0.001365687816618652	
11	24	2	393	31	0	1704065.0	null	null	null	null	0	1704065.0	0	1704065.0	1.7976931348623157E308	0.0	268.1us	30	268.1us	0.0014289223423085398	268.1us	30	268.1us	0.0014289223423085398	0s	0	0s	0.0	1.901700ms	1	1.901700ms	9.348773212004557E-4	1.901700ms	1	1.901700ms	9.348773212004557E-4	
