"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	34	34	0	3423156.0	null	null	null	null	0	3423156.0	0	3423156.0	1.7976931348623157E308	0.0	278.2us	30	278.2us	0.0024957819881774074	278.2us	30	278.2us	0.0024957819881774074	0s	0	0s	0.0	1.367300ms	3	1.367300ms	2.807389329544385E-4	1.367300ms	3	1.367300ms	2.807389329544385E-4	
3	4	2	70	36	0	3079561.0	null	null	null	null	0	3079561.0	0	3079561.0	1.7976931348623157E308	0.0	257us	30	257us	0.0032545488926108536	257us	30	257us	0.0032545488926108536	0s	0	0s	0.0	1.659800ms	6	1.659800ms	5.055763355998518E-4	1.659800ms	6	1.659800ms	5.055763355998518E-4	
4	6	2	102	32	0	2725079.0	null	null	null	null	0	2725079.0	0	2725079.0	1.7976931348623157E308	0.0	272.2us	30	272.2us	0.0038178881590932782	272.2us	30	272.2us	0.0038178881590932782	0s	0	0s	0.0	1.646ms	2	1.646ms	3.2261091759505645E-4	1.646ms	2	1.646ms	3.2261091759505645E-4	
5	9	2	133	31	0	2515034.0	null	null	null	null	0	2515034.0	0	2515034.0	1.7976931348623157E308	0.0	257.4us	30	257.4us	0.0024010277995879367	257.4us	30	257.4us	0.0024010277995879367	0s	0	0s	0.0	1.730800ms	1	1.730800ms	0.005439475332641774	1.730800ms	1	1.730800ms	0.005439475332641774	
6	11	2	166	33	0	2263951.0	null	null	null	null	0	2263951.0	0	2263951.0	1.7976931348623157E308	0.0	275.2us	30	275.2us	0.0029021297061349372	275.2us	30	275.2us	0.0029021297061349372	0s	0	0s	0.0	1.842400ms	3	1.842400ms	0.0046622298810539515	1.842400ms	3	1.842400ms	0.0046622298810539515	
7	14	2	208	42	0	2197763.0	null	null	null	null	0	2197763.0	0	2197763.0	1.7976931348623157E308	0.0	247.7us	30	247.7us	7.5623193187776E-4	247.7us	30	247.7us	7.5623193187776E-4	0s	0	0s	0.0	1.905700ms	12	1.905700ms	5.583895882316688E-4	1.905700ms	12	1.905700ms	5.583895882316688E-4	
8	16	2	245	37	0	2177548.0	null	null	null	null	0	2177548.0	0	2177548.0	1.7976931348623157E308	0.0	272.7us	30	272.7us	2.726930292702064E-4	272.7us	30	272.7us	2.726930292702064E-4	0s	0	0s	0.0	2.223300ms	7	2.223300ms	1.465126130524614E-4	2.223300ms	7	2.223300ms	1.465126130524614E-4	
9	19	2	343	98	0	2042564.0	null	null	null	null	0	2042564.0	0	2042564.0	1.7976931348623157E308	0.0	245.4us	30	245.4us	0.002014032447159057	245.4us	30	245.4us	0.002014032447159057	0s	0	0s	0.0	2.261900ms	68	2.261900ms	2.4541905147710525E-5	2.261900ms	68	2.261900ms	2.4541905147710525E-5	
10	22	2	381	38	0	1976575.0	null	null	null	null	0	1976575.0	0	1976575.0	1.7976931348623157E308	0.0	268.2us	30	268.2us	9.989497654148915E-4	268.2us	30	268.2us	9.989497654148915E-4	0s	0	0s	0.0	1.898300ms	8	1.898300ms	3.0133694709198744E-4	1.898300ms	8	1.898300ms	3.0133694709198744E-4	
11	24	2	414	33	0	1930360.0	null	null	null	null	0	1930360.0	0	1930360.0	1.7976931348623157E308	0.0	248.6us	30	248.6us	2.190794135855989E-4	248.6us	30	248.6us	2.190794135855989E-4	0s	0	0s	0.0	1.889600ms	3	1.889600ms	0.005640059193301535	1.889600ms	3	1.889600ms	0.005640059193301535	
