"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	3	3	127	127	2	3048692.0	0	3228465.0	1	3260601.0	3	3506127.0	1	3260601.0	1.7976931348623157E308	0.0	1.102ms	120	1.102ms	0.004614664236956016	285.7us	30	285.7us	0.004242558178124715	52.1us	2	52.1us	0.04731179182799128	2.035400ms	2	2.035400ms	2.5507196949320354E-4	2.035400ms	2	2.035400ms	2.5507196949320354E-4	
3	5	2	247	120	1	2537346.0	0	2538856.0	2	2596655.0	3	2858307.0	2	2596655.0	1.7976931348623157E308	0.0	1.068200ms	120	1.068200ms	0.004057936893607763	256.3us	30	256.3us	0.0041486626598443935	47.2us	2	47.2us	0.141180411062366	1.579500ms	2	1.579500ms	0.013598782691068845	1.579500ms	2	1.579500ms	0.013598782691068845	
4	7	2	376	129	3	2182406.0	1	2313297.0	0	2453559.0	2	2459672.0	0	2453559.0	1.7976931348623157E308	0.0	1.097600ms	120	1.097600ms	0.00198370146686346	278.3us	30	278.3us	0.002813421548697877	52.4us	2	52.4us	0.09069162269833159	1.636800ms	7	1.636800ms	6.081720258659543E-4	1.636800ms	7	1.636800ms	6.081720258659543E-4	
5	10	2	505	129	3	1952319.0	0	2127352.0	1	2150848.0	2	2373947.0	1	2150848.0	1.7976931348623157E308	0.0	1.094800ms	120	1.094800ms	0.001591761038118029	269.3us	30	269.3us	0.003130425231396609	50.1us	2	50.1us	0.07235387198405618	1.799200ms	7	1.799200ms	0.001815558477334516	1.799200ms	7	1.799200ms	0.001815558477334516	
6	13	2	727	222	3	1877508.0	2	1879526.0	0	2049033.0	1	2099004.0	0	2049033.0	1.7976931348623157E308	0.0	1.073200ms	120	1.073200ms	0.0012747608002528573	279.5us	30	279.5us	0.0010671594132960482	45.7us	2	45.7us	0.07959057611014464	2.116800ms	101	2.116800ms	6.448284788956705E-5	2.116800ms	101	2.116800ms	6.448284788956705E-5	
7	15	2	887	160	0	1697927.0	3	1850360.0	2	1856396.0	1	2047942.0	2	1856396.0	1.7976931348623157E308	0.0	1.056600ms	120	1.056600ms	9.197016504499379E-4	251.4us	30	251.4us	3.893400447666284E-4	57.3us	2	57.3us	0.05826602109385254	2.072800ms	38	2.072800ms	7.400627236797393E-5	2.072800ms	38	2.072800ms	7.400627236797393E-5	
8	18	2	1039	152	2	1601248.0	0	1612931.0	3	1677401.0	1	2001368.0	3	1677401.0	1.7976931348623157E308	0.0	1.073700ms	120	1.073700ms	0.0014423896036440769	276.8us	30	276.8us	0.001310662774544602	45.9us	2	45.9us	0.06358282710704038	2.136800ms	30	2.136800ms	3.7261122926172117E-4	2.136800ms	30	2.136800ms	3.7261122926172117E-4	
9	21	2	1163	124	2	1547996.0	0	1549833.0	3	1607667.0	1	1678592.0	3	1607667.0	1.7976931348623157E308	0.0	1.055700ms	120	1.055700ms	9.189196855233811E-4	256.9us	30	256.9us	7.676516758957382E-4	49.5us	2	49.5us	0.07996788751220746	1.944600ms	5	1.944600ms	0.0020936169787565627	1.944600ms	5	1.944600ms	0.0020936169787565627	
10	24	2	1290	127	0	1484089.0	2	1505892.0	3	1513805.0	1	1671765.0	3	1513805.0	1.7976931348623157E308	0.0	1.149300ms	120	1.149300ms	7.974160789774893E-4	281us	30	281us	8.262696634889062E-4	45us	2	45us	0.017409699894318897	1.891900ms	5	1.891900ms	4.944457220819709E-4	1.891900ms	5	1.891900ms	4.944457220819709E-4	
11	26	2	1455	165	0	1483795.0	2	1505892.0	3	1513805.0	1	1531487.0	3	1513805.0	1.7976931348623157E308	0.0	1.069900ms	120	1.069900ms	1.1644486175501252E-5	278us	30	278us	0.0	44.7us	2	44.7us	0.041614368914055344	2.095400ms	44	2.095400ms	4.502302881981784E-6	2.095400ms	44	2.095400ms	4.502302881981784E-6	
