"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	1	1	301	301	6	3265869.0	3	3516878.0	8	3577282.0	2	4223518.0	1	3852030.0	1.7976931348623157E308	0.0	4.201100ms	300	4.201100ms	0.0036192975274563924	463.4us	30	463.4us	0.004577439683299711	206.1us	5	206.1us	0.09100904731616824	0s	0	0s	0.0	0s	0	0s	0.0	
3	2	1	593	292	6	2985245.0	8	3010684.0	3	3247486.0	5	3828241.0	0	3434932.0	1.7976931348623157E308	0.0	4.514400ms	300	4.514400ms	0.0020727338219973554	464.9us	30	464.9us	0.0028642095973026877	203.7us	5	203.7us	0.09275012559394749	0s	0	0s	0.0	0s	0	0s	0.0	
4	3	1	892	299	7	2547259.0	2	2734620.0	5	2755851.0	1	3283533.0	9	3079552.0	1.7976931348623157E308	0.0	4.045700ms	300	4.045700ms	0.0022459458441692346	461.7us	30	461.7us	8.85231642070694E-4	153.6us	5	153.6us	0.10767164371440315	0s	0	0s	0.0	0s	0	0s	0.0	
5	4	0	1184	292	7	2408305.0	9	2435547.0	8	2467414.0	1	3000518.0	5	2652748.0	1.7976931348623157E308	0.0	4.114100ms	300	4.114100ms	0.002054649008602687	462.5us	30	462.5us	0.001818346701297354	174.1us	5	174.1us	0.10904949997408382	0s	0	0s	0.0	0s	0	0s	0.0	
6	5	0	1486	302	4	2029321.0	9	2359209.0	6	2372738.0	0	2637162.0	7	2390574.0	1.7976931348623157E308	0.0	4.105100ms	300	4.105100ms	6.172509752164993E-4	456us	30	456us	2.454146519370815E-4	168.3us	5	168.3us	0.11171804605555562	0s	0	0s	0.0	0s	0	0s	0.0	
7	6	1	1783	297	4	2001614.0	5	2170356.0	1	2273296.0	0	2526293.0	9	2330480.0	1.7976931348623157E308	0.0	3.997400ms	300	3.997400ms	8.919843776774776E-4	434.4us	30	434.4us	4.551111759384866E-4	176.1us	5	176.1us	0.04381078525369975	0s	0	0s	0.0	0s	0	0s	0.0	
8	7	1	2075	292	4	1971775.0	0	2081670.0	2	2104229.0	9	2290403.0	5	2137249.0	1.7976931348623157E308	0.0	3.938ms	300	3.938ms	9.29709119626887E-4	430.6us	30	430.6us	4.96915655732492E-4	168.4us	5	168.4us	0.06195374868633585	0s	0	0s	0.0	0s	0	0s	0.0	
9	8	0	2372	297	4	1956315.0	8	1971197.0	0	1991804.0	9	2269350.0	6	2068946.0	1.7976931348623157E308	0.0	3.948ms	300	3.948ms	8.934910272242032E-4	424.9us	30	424.9us	2.6135503966392417E-4	160.1us	5	160.1us	0.01757615220547415	0s	0	0s	0.0	0s	0	0s	0.0	
10	9	0	2669	297	8	1882839.0	0	1934527.0	4	1956315.0	3	2138477.0	7	2034790.0	1.7976931348623157E308	0.0	4.002700ms	300	4.002700ms	5.94317942663111E-4	464.5us	30	464.5us	0.0	168.9us	5	168.9us	0.0234897731671057	0s	0	0s	0.0	0s	0	0s	0.0	
11	10	0	2965	296	6	1825336.0	8	1882839.0	7	1903988.0	3	2126459.0	9	1922558.0	1.7976931348623157E308	0.0	4.286500ms	300	4.286500ms	4.421078307638012E-4	467.5us	30	467.5us	0.0	218.4us	5	218.4us	0.040500010553203424	0s	0	0s	0.0	0s	0	0s	0.0	
