"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	1	1	304	304	8	1611146.0	2	1687637.0	0	1706633.0	9	1936166.0	1	1740167.0	1.7976931348623157E308	0.0	5.133100ms	300	5.133100ms	0.00655522526194367	663.9us	30	663.9us	0.006054370815367223	497.4us	5	497.4us	0.07436384888110395	0s	0	0s	0.0	0s	0	0s	0.0	
3	3	1	594	290	9	1305179.0	4	1450256.0	3	1454241.0	2	1666057.0	5	1575660.0	1.7976931348623157E308	0.0	3.655700ms	300	3.655700ms	0.00249337001584299	400.8us	30	400.8us	0.0028003462545707625	639.5us	5	639.5us	0.11584988534663317	0s	0	0s	0.0	0s	0	0s	0.0	
4	4	1	889	295	1	1161000.0	8	1165598.0	9	1256059.0	6	1496067.0	2	1379741.0	1.7976931348623157E308	0.0	3.376800ms	300	3.376800ms	0.0021290483492112417	378.6us	30	378.6us	0.001254489486371857	85.4us	5	85.4us	0.11825592531210609	0s	0	0s	0.0	0s	0	0s	0.0	
5	5	0	1180	291	1	1071147.0	2	1087558.0	8	1150812.0	0	1376460.0	5	1235615.0	1.7976931348623157E308	0.0	3.314600ms	300	3.314600ms	0.0013551772435284153	344.9us	30	344.9us	0.0025797588285960387	87.3us	5	87.3us	0.06858043738692073	0s	0	0s	0.0	0s	0	0s	0.0	
6	6	0	1470	290	2	1003858.0	1	1021886.0	8	1040700.0	3	1290456.0	5	1206695.0	1.7976931348623157E308	0.0	3.323500ms	300	3.323500ms	0.0016241056677074647	378.5us	30	378.5us	0.0015329673082530525	82.3us	5	82.3us	0.034461037958430404	0s	0	0s	0.0	0s	0	0s	0.0	
7	7	1	1756	286	2	951043.0	5	1009646.0	1	1010648.0	3	1272540.0	9	1139011.0	1.7976931348623157E308	0.0	3.308500ms	300	3.308500ms	0.0010431847330025412	380us	30	380us	0.0017537340938658663	88.9us	5	88.9us	0.03647633806964543	0s	0	0s	0.0	0s	0	0s	0.0	
8	8	0	2051	295	6	907833.0	1	917477.0	2	949450.0	3	1272540.0	8	1022993.0	1.7976931348623157E308	0.0	3.292100ms	300	3.292100ms	5.520633636037715E-4	352.5us	30	352.5us	5.5833437604820475E-5	80.4us	5	80.4us	0.07942874381537526	0s	0	0s	0.0	0s	0	0s	0.0	
9	9	0	2340	289	4	903108.0	1	907594.0	6	907722.0	3	1055914.0	8	980730.0	1.7976931348623157E308	0.0	3.294600ms	300	3.294600ms	7.533547682620186E-4	343.8us	30	343.8us	4.075639462323514E-6	92.1us	5	92.1us	0.06812024992973816	0s	0	0s	0.0	0s	0	0s	0.0	
10	10	0	2639	299	4	899123.0	1	907594.0	6	907722.0	3	1037318.0	8	959084.0	1.7976931348623157E308	0.0	3.668400ms	300	3.668400ms	3.5450504063631926E-4	348.8us	30	348.8us	1.4708466023258815E-4	87.7us	5	87.7us	0.011009435975770244	0s	0	0s	0.0	0s	0	0s	0.0	
11	11	0	2930	291	4	853944.0	0	878824.0	6	905319.0	9	985866.0	2	941268.0	1.7976931348623157E308	0.0	3.436600ms	300	3.436600ms	4.932524498066108E-4	301.7us	30	301.7us	0.0016749284209909732	76.7us	5	76.7us	0.017532770254579888	0s	0	0s	0.0	0s	0	0s	0.0	
12	12	0	3226	296	4	853944.0	0	869604.0	1	893786.0	7	960190.0	9	920363.0	1.7976931348623157E308	0.0	2.805900ms	300	2.805900ms	6.364771678275172E-4	367us	30	367us	0.0	80.9us	5	80.9us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
13	15	3	3607	381	4	832800.0	1	850174.0	0	869604.0	2	925230.0	5	893555.0	1.7976931348623157E308	0.0	3.348800ms	300	3.348800ms	7.925845280870973E-4	359.2us	30	359.2us	6.477460760026236E-4	75.6us	5	75.6us	0.003776565342949345	2.367300ms	88	2.367300ms	6.174558604226085E-5	2.367300ms	88	2.367300ms	6.174558604226085E-5	
14	16	0	3893	286	5	832729.0	4	832800.0	1	850174.0	7	924073.0	6	886346.0	1.7976931348623157E308	0.0	3.239600ms	300	3.239600ms	3.6346915752685744E-4	359.3us	30	359.3us	0.0	74.4us	5	74.4us	0.0027908736206132545	0s	0	0s	0.0	0s	0	0s	0.0	
15	17	0	4187	294	9	800834.0	7	815672.0	1	832389.0	3	916606.0	0	859028.0	1.7976931348623157E308	0.0	3.260900ms	300	3.260900ms	4.203909815064274E-4	377.9us	30	377.9us	0.0	74us	5	74us	0.021522542050249283	0s	0	0s	0.0	0s	0	0s	0.0	
16	18	0	4485	298	7	799062.0	9	800834.0	4	819023.0	8	910099.0	0	859028.0	1.7976931348623157E308	0.0	3.825500ms	300	3.825500ms	2.019692763079502E-4	405us	30	405us	0.0	73.8us	5	73.8us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
17	19	0	4782	297	7	770059.0	9	800834.0	6	810295.0	8	910099.0	5	828307.0	1.7976931348623157E308	0.0	3.427400ms	300	3.427400ms	1.6821311583476884E-4	382.5us	30	382.5us	0.0012098769140150142	98.2us	5	98.2us	0.016942819169940403	0s	0	0s	0.0	0s	0	0s	0.0	
18	20	0	5083	301	7	770059.0	6	800053.0	9	800834.0	3	893166.0	5	828307.0	1.7976931348623157E308	0.0	3.052600ms	300	3.052600ms	3.0240192453853047E-4	343.8us	30	343.8us	0.0	73.8us	5	73.8us	0.002772459009938033	0s	0	0s	0.0	0s	0	0s	0.0	
19	23	3	5471	388	7	770059.0	4	793868.0	6	800053.0	3	893166.0	5	819726.0	1.7976931348623157E308	0.0	3.298400ms	300	3.298400ms	9.717567112021579E-5	367.9us	30	367.9us	0.0	74.9us	5	74.9us	0.0	2.56ms	101	2.56ms	0.0	2.56ms	101	2.56ms	0.0	
20	26	3	5862	391	7	770059.0	2	793478.0	4	793868.0	8	866690.0	5	805794.0	1.7976931348623157E308	0.0	3.070800ms	300	3.070800ms	2.2740279018178543E-4	392.9us	30	392.9us	0.0	115us	5	115us	0.01685680111273926	2.572800ms	101	2.572800ms	0.0	2.572800ms	101	2.572800ms	0.0	
21	30	3	6264	402	7	770059.0	4	776280.0	6	789064.0	0	859028.0	1	803347.0	1.7976931348623157E308	0.0	2.973ms	300	2.973ms	2.294438598579544E-4	239.9us	30	239.9us	0.0	116.9us	5	116.9us	0.0046272140381770745	2.758700ms	101	2.758700ms	0.0	2.758700ms	101	2.758700ms	0.0	
22	34	3	6650	386	7	770059.0	4	776280.0	6	776473.0	3	844260.0	5	793900.0	1.7976931348623157E308	0.0	3.540900ms	300	3.540900ms	2.2869099632275605E-4	380.3us	30	380.3us	0.0	95.4us	5	95.4us	0.0	2.758600ms	101	2.758600ms	0.0	2.758600ms	101	2.758600ms	0.0	
23	39	5	6993	343	7	751985.0	4	776280.0	6	776473.0	3	837563.0	5	793900.0	1.7976931348623157E308	0.0	17.496600ms	300	17.496600ms	1.847062878092587E-4	1.863300ms	30	1.863300ms	0.0	76.9us	5	76.9us	5.5220817531065336E-5	2.717ms	44	2.717ms	5.334302011569587E-4	2.717ms	44	2.717ms	5.334302011569587E-4	
24	42	3	7289	296	7	740275.0	1	751860.0	4	776280.0	8	829786.0	5	793900.0	1.7976931348623157E308	0.0	3.248ms	300	3.248ms	7.50573019470698E-5	370.4us	30	370.4us	0.0	81.8us	5	81.8us	0.009730038846593736	2.553ms	5	2.553ms	0.003114423824943313	2.553ms	5	2.553ms	0.003114423824943313	
25	46	3	7602	313	7	734884.0	1	751860.0	6	767744.0	3	826530.0	5	793900.0	1.7976931348623157E308	0.0	3.535900ms	300	3.535900ms	1.1949401102618922E-4	381.6us	30	381.6us	0.0	84.5us	5	84.5us	0.0	2.653400ms	28	2.653400ms	2.6008674382589435E-4	2.653400ms	28	2.653400ms	2.6008674382589435E-4	
26	49	3	7987	385	7	734884.0	1	751860.0	2	759883.0	3	824989.0	8	785188.0	1.7976931348623157E308	0.0	3.267300ms	300	3.267300ms	2.482418795480664E-4	367.6us	30	367.6us	0.0	65.4us	5	65.4us	0.0	2.779600ms	101	2.779600ms	0.0	2.779600ms	101	2.779600ms	0.0	
27	53	3	8352	365	7	725944.0	1	751860.0	8	752629.0	3	824989.0	4	776280.0	1.7976931348623157E308	0.0	2.978600ms	300	2.978600ms	1.382216742996582E-4	371.7us	30	371.7us	0.0	74.1us	5	74.1us	0.0	2.774800ms	65	2.774800ms	1.8715669621118642E-4	2.774800ms	65	2.774800ms	1.8715669621118642E-4	
28	57	3	8748	396	7	725944.0	8	743121.0	1	751860.0	3	824989.0	4	776280.0	1.7976931348623157E308	0.0	3.489ms	300	3.489ms	4.2110167603604716E-5	361us	30	361us	0.0	74.8us	5	74.8us	0.0	2.937ms	101	2.937ms	0.0	2.937ms	101	2.937ms	0.0	
29	60	3	9087	339	8	716745.0	7	719204.0	1	751860.0	3	807910.0	4	776280.0	1.7976931348623157E308	0.0	2.795300ms	300	2.795300ms	2.2228600270531566E-4	376.1us	30	376.1us	0.0	142.2us	5	142.2us	0.0	2.799300ms	46	2.799300ms	2.0183614594298588E-4	2.799300ms	46	2.799300ms	2.0183614594298588E-4	
30	61	0	9378	291	8	716745.0	7	719204.0	1	751860.0	3	807910.0	5	770388.0	1.7976931348623157E308	0.0	3.603600ms	300	3.603600ms	9.796406818190274E-5	385.6us	30	385.6us	0.0	106.2us	5	106.2us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
31	65	3	9777	399	8	716745.0	7	719204.0	1	751860.0	3	807910.0	5	770388.0	1.7976931348623157E308	0.0	3.247100ms	300	3.247100ms	6.578974752154224E-5	376.3us	30	376.3us	0.0	116.4us	5	116.4us	0.0	3.021300ms	101	3.021300ms	0.0	3.021300ms	101	3.021300ms	0.0	
32	69	3	10079	302	8	716723.0	7	719204.0	1	751860.0	3	807910.0	5	770388.0	1.7976931348623157E308	0.0	3.292200ms	300	3.292200ms	5.516693076871378E-5	368.2us	30	368.2us	0.0	75us	5	75us	0.0	2.872ms	15	2.872ms	2.04628796387496E-6	2.872ms	15	2.872ms	2.04628796387496E-6	
