"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	126	126	2	3691607.0	1	3732631.0	3	3848536.0	0	4222536.0	3	3848536.0	1.7976931348623157E308	0.0	2.490600ms	120	2.490600ms	0.0038780047314022005	636.1us	30	636.1us	0.00405143723817893	57.4us	2	57.4us	0.030019379740404417	1.352700ms	1	1.352700ms	0.004749396733777278	1.352700ms	1	1.352700ms	0.004749396733777278	
3	5	2	253	127	0	3082265.0	2	3212450.0	1	3409320.0	3	3653270.0	1	3409320.0	1.7976931348623157E308	0.0	1.139700ms	120	1.139700ms	0.003041100682307819	281.6us	30	281.6us	0.003904426982563525	57us	2	57us	0.09042018238751542	1.510900ms	5	1.510900ms	0.002868723566728537	1.510900ms	5	1.510900ms	0.002868723566728537	
4	7	2	376	123	0	2788754.0	2	2895786.0	1	2954540.0	3	3089332.0	1	2954540.0	1.7976931348623157E308	0.0	1.151700ms	120	1.151700ms	0.0033081856179395593	283.5us	30	283.5us	0.0030780643946199246	57us	2	57us	0.04403205177820041	1.697200ms	1	1.697200ms	0.0031772089680802695	1.697200ms	1	1.697200ms	0.0031772089680802695	
5	10	2	498	122	0	2602203.0	3	2745847.0	2	2782265.0	1	2861391.0	2	2782265.0	1.7976931348623157E308	0.0	1.142300ms	120	1.142300ms	0.0012289968375181085	288us	30	288us	0.002154524834044506	55.9us	2	55.9us	0.05033857567432448	1.726900ms	1	1.726900ms	0.0024143398808212924	1.726900ms	1	1.726900ms	0.0024143398808212924	
6	12	2	650	152	2	2520043.0	0	2555168.0	1	2570821.0	3	2701412.0	1	2570821.0	1.7976931348623157E308	0.0	1.151300ms	120	1.151300ms	0.001627314067243981	304.6us	30	304.6us	3.379895677003142E-4	56.7us	2	56.7us	0.014503959787390108	1.972900ms	30	1.972900ms	2.672222984396955E-4	1.972900ms	30	1.972900ms	2.672222984396955E-4	
7	15	2	781	131	0	2397106.0	2	2452749.0	1	2491777.0	3	2589929.0	1	2491777.0	1.7976931348623157E308	0.0	1.099400ms	120	1.099400ms	0.0013270427205539328	270us	30	270us	8.456793753678915E-4	61.9us	2	61.9us	0.0	1.949800ms	11	1.949800ms	1.243485275305358E-4	1.949800ms	11	1.949800ms	1.243485275305358E-4	
8	18	3	907	126	1	2099068.0	2	2328709.0	0	2331733.0	3	2452229.0	0	2331733.0	1.7976931348623157E308	0.0	1.121500ms	120	1.121500ms	0.0020760504242744505	289.5us	30	289.5us	6.916709153283018E-4	68us	2	68us	0.018990419820224258	2.247100ms	4	2.247100ms	0.0016649242878704618	2.247100ms	4	2.247100ms	0.0016649242878704618	
9	21	2	1124	217	1	1955565.0	0	2092262.0	2	2302106.0	3	2449314.0	2	2302106.0	1.7976931348623157E308	0.0	1.105200ms	120	1.105200ms	8.526433230236302E-4	276.3us	30	276.3us	0.00208604471049962	57.3us	2	57.3us	0.03884235459205665	2.162ms	95	2.162ms	6.494611693831423E-5	2.162ms	95	2.162ms	6.494611693831423E-5	
10	24	2	1249	125	1	1910774.0	0	2079894.0	2	2209672.0	3	2429718.0	2	2209672.0	1.7976931348623157E308	0.0	1.125100ms	120	1.125100ms	6.213541662695749E-4	283.7us	30	283.7us	6.832885474154874E-4	57us	2	57us	0.0	1.910600ms	6	1.910600ms	4.093446139606753E-4	1.910600ms	6	1.910600ms	4.093446139606753E-4	
11	26	2	1372	123	1	1800385.0	2	1955338.0	0	1989492.0	3	2415640.0	0	1989492.0	1.7976931348623157E308	0.0	1.134300ms	120	1.134300ms	7.806555722394803E-4	279.5us	30	279.5us	0.0018431628120445817	58.2us	2	58.2us	0.0634202690851507	1.996200ms	1	1.996200ms	0.0026219741319486456	1.996200ms	1	1.996200ms	0.0026219741319486456	
