"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	32	32	0	2749473.0	null	null	null	null	0	2749473.0	0	2749473.0	1.7976931348623157E308	0.0	273.4us	30	273.4us	0.005580734510854505	273.4us	30	273.4us	0.005580734510854505	0s	0	0s	0.0	1.383800ms	1	1.383800ms	0.01789163015141615	1.383800ms	1	1.383800ms	0.01789163015141615	
3	4	2	67	35	0	2541691.0	null	null	null	null	0	2541691.0	0	2541691.0	1.7976931348623157E308	0.0	271.3us	30	271.3us	0.0023945082386766514	271.3us	30	271.3us	0.0023945082386766514	0s	0	0s	0.0	1.481ms	5	1.481ms	8.050997409321692E-4	1.481ms	5	1.481ms	8.050997409321692E-4	
4	6	2	104	37	0	2301643.0	null	null	null	null	0	2301643.0	0	2301643.0	1.7976931348623157E308	0.0	261.1us	30	261.1us	0.0027689248530104646	261.1us	30	261.1us	0.0027689248530104646	0s	0	0s	0.0	1.677ms	7	1.677ms	0.0017724420474400768	1.677ms	7	1.677ms	0.0017724420474400768	
5	8	2	139	35	0	2078549.0	null	null	null	null	0	2078549.0	0	2078549.0	1.7976931348623157E308	0.0	267.3us	30	267.3us	0.003064195563291224	267.3us	30	267.3us	0.003064195563291224	0s	0	0s	0.0	1.737900ms	5	1.737900ms	0.001101734717330194	1.737900ms	5	1.737900ms	0.001101734717330194	
6	11	2	179	40	0	1996909.0	null	null	null	null	0	1996909.0	0	1996909.0	1.7976931348623157E308	0.0	273.4us	30	273.4us	9.839079789435655E-4	273.4us	30	273.4us	9.839079789435655E-4	0s	0	0s	0.0	1.878800ms	10	1.878800ms	0.0010057015735496222	1.878800ms	10	1.878800ms	0.0010057015735496222	
7	13	2	246	67	0	1924154.0	null	null	null	null	0	1924154.0	0	1924154.0	1.7976931348623157E308	0.0	261.7us	30	261.7us	0.0010841981996567865	261.7us	30	261.7us	0.0010841981996567865	0s	0	0s	0.0	2.040200ms	37	2.040200ms	1.0916872025715754E-4	2.040200ms	37	2.040200ms	1.0916872025715754E-4	
8	16	2	277	31	0	1922714.0	null	null	null	null	0	1922714.0	0	1922714.0	1.7976931348623157E308	0.0	275.4us	30	275.4us	0.0	275.4us	30	275.4us	0.0	0s	0	0s	0.0	2.206800ms	1	2.206800ms	7.483808468552455E-4	2.206800ms	1	2.206800ms	7.483808468552455E-4	
9	19	2	329	52	0	1919789.0	null	null	null	null	0	1919789.0	0	1919789.0	1.7976931348623157E308	0.0	256.1us	30	256.1us	0.0	256.1us	30	256.1us	0.0	0s	0	0s	0.0	2.142900ms	22	2.142900ms	6.914941351368357E-5	2.142900ms	22	2.142900ms	6.914941351368357E-5	
10	21	2	361	32	0	1890395.0	null	null	null	null	0	1890395.0	0	1890395.0	1.7976931348623157E308	0.0	262.8us	30	262.8us	0.0	262.8us	30	262.8us	0.0	0s	0	0s	0.0	1.827700ms	2	1.827700ms	0.007655528810718237	1.827700ms	2	1.827700ms	0.007655528810718237	
11	24	2	395	34	0	1859533.0	null	null	null	null	0	1859533.0	0	1859533.0	1.7976931348623157E308	0.0	255.5us	30	255.5us	2.4286672421582888E-4	255.5us	30	255.5us	2.4286672421582888E-4	0s	0	0s	0.0	1.906400ms	4	1.906400ms	0.002276508348784262	1.906400ms	4	1.906400ms	0.002276508348784262	
