"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	36	36	0	1801059.0	null	null	null	null	0	1801059.0	0	1801059.0	1.7976931348623157E308	0.0	239.6us	30	239.6us	0.007055642537066598	239.6us	30	239.6us	0.007055642537066598	0s	0	0s	0.0	1.371500ms	5	1.371500ms	0.002523420992694847	1.371500ms	5	1.371500ms	0.002523420992694847	
3	4	2	69	33	0	1525242.0	null	null	null	null	0	1525242.0	0	1525242.0	1.7976931348623157E308	0.0	248.1us	30	248.1us	0.00495457327907803	248.1us	30	248.1us	0.00495457327907803	0s	0	0s	0.0	1.623200ms	3	1.623200ms	0.0017635920496404205	1.623200ms	3	1.623200ms	0.0017635920496404205	
4	6	2	124	55	0	1417812.0	null	null	null	null	0	1417812.0	0	1417812.0	1.7976931348623157E308	0.0	230.7us	30	230.7us	0.001928987529625444	230.7us	30	230.7us	0.001928987529625444	0s	0	0s	0.0	1.763100ms	25	1.763100ms	5.334759992184868E-4	1.763100ms	25	1.763100ms	5.334759992184868E-4	
5	9	2	158	34	0	1286908.0	null	null	null	null	0	1286908.0	0	1286908.0	1.7976931348623157E308	0.0	249.5us	30	249.5us	0.0030226846791210644	249.5us	30	249.5us	0.0030226846791210644	0s	0	0s	0.0	1.822ms	4	1.822ms	4.5298671474075514E-4	1.822ms	4	1.822ms	4.5298671474075514E-4	
6	11	2	192	34	0	1234127.0	null	null	null	null	0	1234127.0	0	1234127.0	1.7976931348623157E308	0.0	257.8us	30	257.8us	7.642651166018921E-4	257.8us	30	257.8us	7.642651166018921E-4	0s	0	0s	0.0	1.873400ms	4	1.873400ms	0.0046275646743978716	1.873400ms	4	1.873400ms	0.0046275646743978716	
7	14	2	300	108	0	1224448.0	null	null	null	null	0	1224448.0	0	1224448.0	1.7976931348623157E308	0.0	219.8us	30	219.8us	0.0	219.8us	30	219.8us	0.0	0s	0	0s	0.0	2.048ms	78	2.048ms	1.0054860122964956E-4	2.048ms	78	2.048ms	1.0054860122964956E-4	
8	17	2	354	54	0	1141766.0	null	null	null	null	0	1141766.0	0	1141766.0	1.7976931348623157E308	0.0	253.7us	30	253.7us	0.0010827622654257555	253.7us	30	253.7us	0.0010827622654257555	0s	0	0s	0.0	2.164600ms	24	2.164600ms	0.0015091494289671732	2.164600ms	24	2.164600ms	0.0015091494289671732	
9	19	2	445	91	0	1106642.0	null	null	null	null	0	1106642.0	0	1106642.0	1.7976931348623157E308	0.0	224.2us	30	224.2us	6.704115737936797E-4	224.2us	30	224.2us	6.704115737936797E-4	0s	0	0s	0.0	2.235400ms	61	2.235400ms	1.781824147424429E-4	2.235400ms	61	2.235400ms	1.781824147424429E-4	
10	22	2	478	33	0	1083905.0	null	null	null	null	0	1083905.0	0	1083905.0	1.7976931348623157E308	0.0	257.2us	30	257.2us	2.9798424039163184E-4	257.2us	30	257.2us	2.9798424039163184E-4	0s	0	0s	0.0	1.841100ms	3	1.841100ms	0.0039037014680447513	1.841100ms	3	1.841100ms	0.0039037014680447513	
11	24	2	525	47	0	1077831.0	null	null	null	null	0	1077831.0	0	1077831.0	1.7976931348623157E308	0.0	232.5us	30	232.5us	1.2152866045773702E-4	232.5us	30	232.5us	1.2152866045773702E-4	0s	0	0s	0.0	1.962100ms	17	1.962100ms	1.1559510994695778E-4	1.962100ms	17	1.962100ms	1.1559510994695778E-4	
