"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	314	314	9	1576314.0	2	1706502.0	7	1714792.0	8	1881983.0	0	1750783.0	1.7976931348623157E308	0.0	10.276800ms	300	10.276800ms	0.00505226516978718	1.243800ms	30	1.243800ms	8.061356320349137E-4	693.4us	5	693.4us	0.09931953206385143	0s	0	0s	0.0	0s	0	0s	0.0	
3	4	1	605	291	5	1360320.0	8	1412357.0	0	1424135.0	2	1648208.0	9	1500078.0	1.7976931348623157E308	0.0	3.493500ms	300	3.493500ms	0.003601961488141255	378us	30	378us	0.001612115352651818	239.3us	5	239.3us	0.0722815876373309	0s	0	0s	0.0	0s	0	0s	0.0	
4	6	1	906	301	6	1118329.0	9	1219012.0	8	1269469.0	7	1491924.0	0	1409496.0	1.7976931348623157E308	0.0	3.744200ms	300	3.744200ms	0.0018295843939028663	419.8us	30	419.8us	8.169401317337084E-4	442us	5	442us	0.07466148417075377	0s	0	0s	0.0	0s	0	0s	0.0	
5	7	0	1200	294	2	1020818.0	4	1024817.0	7	1062962.0	3	1344149.0	1	1153185.0	1.7976931348623157E308	0.0	3.580700ms	300	3.580700ms	0.0031833267257161202	401.3us	30	401.3us	0.0	101.8us	5	101.8us	0.10373290617880696	0s	0	0s	0.0	0s	0	0s	0.0	
6	7	0	1490	290	6	953335.0	4	1006122.0	2	1006782.0	3	1186478.0	9	1087188.0	1.7976931348623157E308	0.0	3.317900ms	300	3.317900ms	0.0011598556836590497	378.3us	30	378.3us	4.583252515792872E-4	89.4us	5	89.4us	0.06378756274397546	0s	0	0s	0.0	0s	0	0s	0.0	
7	8	0	1766	276	6	953335.0	3	981756.0	2	999829.0	5	1128619.0	8	1030184.0	1.7976931348623157E308	0.0	3.223800ms	300	3.223800ms	4.569765666032155E-4	343.2us	30	343.2us	0.0	76.3us	5	76.3us	0.05649453686191323	0s	0	0s	0.0	0s	0	0s	0.0	
8	11	2	2081	315	6	926310.0	0	959355.0	3	981756.0	9	1082542.0	1	1007154.0	1.7976931348623157E308	0.0	3.255500ms	300	3.255500ms	5.101883005101504E-4	238.9us	30	238.9us	1.6268232828742235E-4	76.9us	5	76.9us	0.003559687399905287	2.109ms	20	2.109ms	0.0011791238127206061	2.109ms	20	2.109ms	0.0011791238127206061	
9	14	2	2376	295	6	926310.0	0	927609.0	7	945334.0	5	1053644.0	8	993933.0	1.7976931348623157E308	0.0	18.711700ms	300	18.711700ms	7.655593253091937E-4	1.796ms	30	1.796ms	0.0	464.6us	5	464.6us	0.004791500006466265	0s	0	0s	0.0	0s	0	0s	0.0	
10	17	2	2744	368	6	920695.0	0	927609.0	8	929706.0	5	1040285.0	4	967302.0	1.7976931348623157E308	0.0	3.241800ms	300	3.241800ms	5.276849782113709E-4	362.5us	30	362.5us	0.0	67.5us	5	67.5us	0.0021206403680939625	2.082ms	78	2.082ms	7.771391811292106E-5	2.082ms	78	2.082ms	7.771391811292106E-5	
11	20	2	3038	294	0	882604.0	6	906958.0	2	915772.0	9	1020867.0	4	967302.0	1.7976931348623157E308	0.0	3.252800ms	300	3.252800ms	3.8219690783241613E-4	367.7us	30	367.7us	0.0	79.8us	5	79.8us	0.0	1.977ms	2	1.977ms	0.0074601252314827615	1.977ms	2	1.977ms	0.0074601252314827615	
12	20	0	3336	298	0	882604.0	2	900986.0	6	906958.0	5	976819.0	3	941433.0	1.7976931348623157E308	0.0	3.206400ms	300	3.206400ms	5.546373078625252E-4	343.8us	30	343.8us	0.0	72us	5	72us	0.008112716521489993	0s	0	0s	0.0	0s	0	0s	0.0	
13	24	3	3646	310	0	876552.0	2	890595.0	6	906958.0	5	976819.0	3	929438.0	1.7976931348623157E308	0.0	3.173400ms	300	3.173400ms	1.4323220385771386E-4	310.2us	30	310.2us	0.0	67.9us	5	67.9us	0.003469489692905281	2.173800ms	14	2.173800ms	4.8978444952177E-4	2.173800ms	14	2.173800ms	4.8978444952177E-4	
14	26	2	3951	305	0	817353.0	9	859159.0	2	888121.0	5	976819.0	7	915037.0	1.7976931348623157E308	0.0	3.200300ms	300	3.200300ms	5.993696981191247E-4	344.2us	30	344.2us	8.787927519054329E-4	75us	5	75us	0.0	2.127100ms	9	2.127100ms	0.004698586684595502	2.127100ms	9	2.127100ms	0.004698586684595502	
15	27	0	4239	288	0	817353.0	5	827845.0	9	855149.0	4	940288.0	3	905692.0	1.7976931348623157E308	0.0	3.255800ms	300	3.255800ms	3.4058395774335044E-4	368us	30	368us	0.0	78us	5	78us	0.018027812390700504	0s	0	0s	0.0	0s	0	0s	0.0	
