"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	0	0	31	31	0	1611918.0	null	null	null	null	0	1611918.0	0	1611918.0	1.7976931348623157E308	0.0	252.4us	30	252.4us	0.007139384248380668	252.4us	30	252.4us	0.007139384248380668	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	1	0	61	30	0	1404366.0	null	null	null	null	0	1404366.0	0	1404366.0	1.7976931348623157E308	0.0	256.1us	30	256.1us	0.004292029743448489	256.1us	30	256.1us	0.004292029743448489	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	1	0	91	30	0	1240536.0	null	null	null	null	0	1240536.0	0	1240536.0	1.7976931348623157E308	0.0	246.3us	30	246.3us	0.003888587448001446	246.3us	30	246.3us	0.003888587448001446	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	2	0	121	30	0	1197418.0	null	null	null	null	0	1197418.0	0	1197418.0	1.7976931348623157E308	0.0	246.5us	30	246.5us	0.0011585852137033226	246.5us	30	246.5us	0.0011585852137033226	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	3	0	151	30	0	1142196.0	null	null	null	null	0	1142196.0	0	1142196.0	1.7976931348623157E308	0.0	249.3us	30	249.3us	0.0015372520985431442	249.3us	30	249.3us	0.0015372520985431442	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	3	0	181	30	0	1055675.0	null	null	null	null	0	1055675.0	0	1055675.0	1.7976931348623157E308	0.0	245.9us	30	245.9us	0.002524989873308377	245.9us	30	245.9us	0.002524989873308377	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	4	0	211	30	0	1055675.0	null	null	null	null	0	1055675.0	0	1055675.0	1.7976931348623157E308	0.0	241us	30	241us	0.0	241us	30	241us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	4	0	241	30	0	1055675.0	null	null	null	null	0	1055675.0	0	1055675.0	1.7976931348623157E308	0.0	235.4us	30	235.4us	0.0	235.4us	30	235.4us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	5	0	271	30	0	1055675.0	null	null	null	null	0	1055675.0	0	1055675.0	1.7976931348623157E308	0.0	242.4us	30	242.4us	0.0	242.4us	30	242.4us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	6	0	301	30	0	1055675.0	null	null	null	null	0	1055675.0	0	1055675.0	1.7976931348623157E308	0.0	249.7us	30	249.7us	0.0	249.7us	30	249.7us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
12	6	0	331	30	0	1053805.0	null	null	null	null	0	1053805.0	0	1053805.0	1.7976931348623157E308	0.0	242.3us	30	242.3us	5.904595006354466E-5	242.3us	30	242.3us	5.904595006354466E-5	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
13	7	0	361	30	0	1033761.0	null	null	null	null	0	1033761.0	0	1033761.0	1.7976931348623157E308	0.0	246.4us	30	246.4us	6.340198929909557E-4	246.4us	30	246.4us	6.340198929909557E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
14	7	0	391	30	0	1033761.0	null	null	null	null	0	1033761.0	0	1033761.0	1.7976931348623157E308	0.0	246.6us	30	246.6us	0.0	246.6us	30	246.6us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
