"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	1	1	313	313	2	2626381.0	7	2805813.0	9	2967459.0	5	3295971.0	8	3033565.0	1.7976931348623157E308	0.0	5.868400ms	300	5.868400ms	0.005036278518463305	714.9us	30	714.9us	0.006963619210987374	209.1us	5	209.1us	0.10139516372771518	0s	0	0s	0.0	0s	0	0s	0.0	
3	2	0	605	292	1	2270009.0	2	2346603.0	4	2428704.0	0	2968520.0	7	2621521.0	1.7976931348623157E308	0.0	3.785900ms	300	3.785900ms	0.0026194030137158364	411.6us	30	411.6us	0.0035508684129733404	143.9us	5	143.9us	0.13048243209342164	0s	0	0s	0.0	0s	0	0s	0.0	
4	3	1	904	299	8	2201532.0	6	2218157.0	1	2254614.0	9	2557302.0	5	2347247.0	1.7976931348623157E308	0.0	4.073800ms	300	4.073800ms	0.0016402467407511886	465.3us	30	465.3us	2.2606371457851716E-4	214.4us	5	214.4us	0.08945665662266075	0s	0	0s	0.0	0s	0	0s	0.0	
5	4	1	1199	295	9	1942436.0	1	2048683.0	8	2059541.0	7	2385286.0	2	2240323.0	1.7976931348623157E308	0.0	4.119ms	300	4.119ms	0.0014826483960826886	453.5us	30	453.5us	0.0021498816884484664	217.2us	5	217.2us	0.04597800395612015	0s	0	0s	0.0	0s	0	0s	0.0	
6	5	0	1497	298	8	1736488.0	9	1825942.0	0	1958405.0	5	2272867.0	4	2163673.0	1.7976931348623157E308	0.0	3.841900ms	300	3.841900ms	0.001066314746776881	416.1us	30	416.1us	0.0019991049040139967	131.8us	5	131.8us	0.055126692911103815	0s	0	0s	0.0	0s	0	0s	0.0	
7	6	0	1787	290	8	1615861.0	9	1723614.0	4	1751654.0	3	2112530.0	0	1861026.0	1.7976931348623157E308	0.0	3.769700ms	300	3.769700ms	0.0013735575372496322	435.8us	30	435.8us	0.0023155357249805366	134.7us	5	134.7us	0.10283946886858683	0s	0	0s	0.0	0s	0	0s	0.0	
8	7	0	2084	297	8	1607056.0	0	1683533.0	9	1723614.0	7	2037181.0	2	1772001.0	1.7976931348623157E308	0.0	4.035600ms	300	4.035600ms	3.223314736364824E-4	438.2us	30	438.2us	1.8163691060060216E-4	242us	5	242us	0.039004067598507094	0s	0	0s	0.0	0s	0	0s	0.0	
9	8	0	2380	296	8	1600727.0	3	1650007.0	4	1659436.0	7	1831739.0	6	1686391.0	1.7976931348623157E308	0.0	3.894600ms	300	3.894600ms	0.0010596377800398122	285.4us	30	285.4us	1.3127524284571867E-4	235.7us	5	235.7us	0.05659705058228126	0s	0	0s	0.0	0s	0	0s	0.0	
10	9	1	2676	296	2	1575440.0	7	1589221.0	8	1600727.0	1	1748329.0	6	1647578.0	1.7976931348623157E308	0.0	3.919600ms	300	3.919600ms	3.056912404362666E-4	439us	30	439us	0.0	211.6us	5	211.6us	0.04319288396677148	0s	0	0s	0.0	0s	0	0s	0.0	
11	10	0	2976	300	9	1469580.0	4	1530576.0	7	1561089.0	1	1728281.0	2	1573191.0	1.7976931348623157E308	0.0	3.750700ms	300	3.750700ms	8.928322999485635E-4	413.5us	30	413.5us	4.758459012508635E-5	128.1us	5	128.1us	0.021982331044415982	0s	0	0s	0.0	0s	0	0s	0.0	
