"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	0	0	31	31	0	2947605.0	null	null	null	null	0	2947605.0	0	2947605.0	1.7976931348623157E308	0.0	280.8us	30	280.8us	0.006533922708434255	280.8us	30	280.8us	0.006533922708434255	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	1	0	61	30	0	2522503.0	null	null	null	null	0	2522503.0	0	2522503.0	1.7976931348623157E308	0.0	278.8us	30	278.8us	0.00480731531757704	278.8us	30	278.8us	0.00480731531757704	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	2	0	91	30	0	2226523.0	null	null	null	null	0	2226523.0	0	2226523.0	1.7976931348623157E308	0.0	270.8us	30	270.8us	0.003911194555566436	270.8us	30	270.8us	0.003911194555566436	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	2	0	121	30	0	1934298.0	null	null	null	null	0	1934298.0	0	1934298.0	1.7976931348623157E308	0.0	285.4us	30	285.4us	0.004374908021760086	285.4us	30	285.4us	0.004374908021760086	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	3	0	151	30	0	1894937.0	null	null	null	null	0	1894937.0	0	1894937.0	1.7976931348623157E308	0.0	270.1us	30	270.1us	6.782994829821106E-4	270.1us	30	270.1us	6.782994829821106E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	3	0	181	30	0	1850131.0	null	null	null	null	0	1850131.0	0	1850131.0	1.7976931348623157E308	0.0	263.2us	30	263.2us	7.881704422539289E-4	263.2us	30	263.2us	7.881704422539289E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	4	0	211	30	0	1823266.0	null	null	null	null	0	1823266.0	0	1823266.0	1.7976931348623157E308	0.0	276.4us	30	276.4us	4.8401978022096783E-4	276.4us	30	276.4us	4.8401978022096783E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	4	0	241	30	0	1776131.0	null	null	null	null	0	1776131.0	0	1776131.0	1.7976931348623157E308	0.0	274.6us	30	274.6us	8.617320054597995E-4	274.6us	30	274.6us	8.617320054597995E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	5	0	271	30	0	1765546.0	null	null	null	null	0	1765546.0	0	1765546.0	1.7976931348623157E308	0.0	268.3us	30	268.3us	1.9865276453895353E-4	268.3us	30	268.3us	1.9865276453895353E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	6	0	301	30	0	1610634.0	null	null	null	null	0	1610634.0	0	1610634.0	1.7976931348623157E308	0.0	274.1us	30	274.1us	0.002924723192334459	274.1us	30	274.1us	0.002924723192334459	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
