"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	32	32	0	1635437.0	null	null	null	null	0	1635437.0	0	1635437.0	1.7976931348623157E308	0.0	248us	30	248us	0.009226201268330158	248us	30	248us	0.009226201268330158	0s	0	0s	0.0	1.414200ms	1	1.414200ms	0.00859814165802264	1.414200ms	1	1.414200ms	0.00859814165802264	
3	4	2	67	35	0	1467691.0	null	null	null	null	0	1467691.0	0	1467691.0	1.7976931348623157E308	0.0	222.4us	30	222.4us	0.0029740000719841436	222.4us	30	222.4us	0.0029740000719841436	0s	0	0s	0.0	1.543300ms	5	1.543300ms	0.0029314489032594925	1.543300ms	5	1.543300ms	0.0029314489032594925	
4	6	2	107	40	0	1333828.0	null	null	null	null	0	1333828.0	0	1333828.0	1.7976931348623157E308	0.0	252.4us	30	252.4us	0.002813809874544922	252.4us	30	252.4us	0.002813809874544922	0s	0	0s	0.0	1.632300ms	10	1.632300ms	7.418455247051314E-4	1.632300ms	10	1.632300ms	7.418455247051314E-4	
5	8	2	167	60	0	1243992.0	null	null	null	null	0	1243992.0	0	1243992.0	1.7976931348623157E308	0.0	219.5us	30	219.5us	0.0020805117054377487	219.5us	30	219.5us	0.0020805117054377487	0s	0	0s	0.0	1.742ms	30	1.742ms	1.7550988583235524E-4	1.742ms	30	1.742ms	1.7550988583235524E-4	
6	11	2	202	35	0	1232963.0	null	null	null	null	0	1232963.0	0	1232963.0	1.7976931348623157E308	0.0	252us	30	252us	7.892393165513194E-6	252us	30	252us	7.892393165513194E-6	0s	0	0s	0.0	1.857200ms	5	1.857200ms	0.0017262168888545926	1.857200ms	5	1.857200ms	0.0017262168888545926	
7	14	2	289	87	0	1195583.0	null	null	null	null	0	1195583.0	0	1195583.0	1.7976931348623157E308	0.0	221us	30	221us	3.86434370640798E-4	221us	30	221us	3.86434370640798E-4	0s	0	0s	0.0	2.081ms	57	2.081ms	3.323473046835648E-4	2.081ms	57	2.081ms	3.323473046835648E-4	
8	16	2	322	33	0	1179612.0	null	null	null	null	0	1179612.0	0	1179612.0	1.7976931348623157E308	0.0	247us	30	247us	0.0	247us	30	247us	0.0	0s	0	0s	0.0	2.053500ms	3	2.053500ms	0.004452778825616195	2.053500ms	3	2.053500ms	0.004452778825616195	
9	19	2	359	37	0	1154980.0	null	null	null	null	0	1154980.0	0	1154980.0	1.7976931348623157E308	0.0	229.3us	30	229.3us	5.476021577074904E-4	229.3us	30	229.3us	5.476021577074904E-4	0s	0	0s	0.0	2.048ms	7	2.048ms	6.468228536162801E-4	2.048ms	7	2.048ms	6.468228536162801E-4	
10	21	2	412	53	0	1066866.0	null	null	null	null	0	1066866.0	0	1066866.0	1.7976931348623157E308	0.0	235.5us	30	235.5us	0.002514011264475994	235.5us	30	235.5us	0.002514011264475994	0s	0	0s	0.0	1.85ms	23	1.85ms	4.091921034582205E-5	1.85ms	23	1.85ms	4.091921034582205E-5	
11	24	2	463	51	0	1010837.0	null	null	null	null	0	1010837.0	0	1010837.0	1.7976931348623157E308	0.0	226.9us	30	226.9us	0.0013384318197716054	226.9us	30	226.9us	0.0013384318197716054	0s	0	0s	0.0	1.927200ms	21	1.927200ms	6.134121543179457E-4	1.927200ms	21	1.927200ms	6.134121543179457E-4	
12	26	2	496	33	0	1001749.0	null	null	null	null	0	1001749.0	0	1001749.0	1.7976931348623157E308	0.0	240.4us	30	240.4us	0.0	240.4us	30	240.4us	0.0	0s	0	0s	0.0	2.017600ms	3	2.017600ms	0.002996856400520905	2.017600ms	3	2.017600ms	0.002996856400520905	
13	29	2	606	110	0	960104.0	null	null	null	null	0	960104.0	0	960104.0	1.7976931348623157E308	0.0	239.3us	30	239.3us	9.099185990279442E-4	239.3us	30	239.3us	9.099185990279442E-4	0s	0	0s	0.0	2.238100ms	80	2.238100ms	1.834416605357228E-4	2.238100ms	80	2.238100ms	1.834416605357228E-4	
14	32	2	638	32	0	957810.0	null	null	null	null	0	957810.0	0	957810.0	1.7976931348623157E308	0.0	246.2us	30	246.2us	0.0	246.2us	30	246.2us	0.0	0s	0	0s	0.0	2.052100ms	2	2.052100ms	0.0011946622449234834	2.052100ms	2	2.052100ms	0.0011946622449234834	
15	35	2	765	127	0	954216.0	null	null	null	null	0	954216.0	0	954216.0	1.7976931348623157E308	0.0	234.5us	30	234.5us	0.0	234.5us	30	234.5us	0.0	0s	0	0s	0.0	2.325900ms	97	2.325900ms	3.8683607805047824E-5	2.325900ms	97	2.325900ms	3.8683607805047824E-5	
16	37	2	807	42	0	949691.0	null	null	null	null	0	949691.0	0	949691.0	1.7976931348623157E308	0.0	228.9us	30	228.9us	1.2072340316895413E-4	228.9us	30	228.9us	1.2072340316895413E-4	0s	0	0s	0.0	2.197100ms	12	2.197100ms	9.370694545748903E-5	2.197100ms	12	2.197100ms	9.370694545748903E-5	
17	40	2	860	53	0	949271.0	null	null	null	null	0	949271.0	0	949271.0	1.7976931348623157E308	0.0	240.8us	30	240.8us	0.0	240.8us	30	240.8us	0.0	0s	0	0s	0.0	2.240600ms	23	2.240600ms	1.9228222195659576E-5	2.240600ms	23	2.240600ms	1.9228222195659576E-5	
18	43	2	935	75	0	929894.0	null	null	null	null	0	929894.0	0	929894.0	1.7976931348623157E308	0.0	277.6us	30	277.6us	6.594206641431104E-4	277.6us	30	277.6us	6.594206641431104E-4	0s	0	0s	0.0	2.262ms	45	2.262ms	1.4279963841258415E-5	2.262ms	45	2.262ms	1.4279963841258415E-5	
19	46	2	977	42	0	913321.0	null	null	null	null	0	913321.0	0	913321.0	1.7976931348623157E308	0.0	225.3us	30	225.3us	5.58554368709759E-4	225.3us	30	225.3us	5.58554368709759E-4	0s	0	0s	0.0	2.306800ms	12	2.306800ms	9.033287665045446E-5	2.306800ms	12	2.306800ms	9.033287665045446E-5	
20	49	3	1051	74	0	912804.0	null	null	null	null	0	912804.0	0	912804.0	1.7976931348623157E308	0.0	241us	30	241us	0.0	241us	30	241us	0.0	0s	0	0s	0.0	2.464600ms	44	2.464600ms	1.2865137229955465E-5	2.464600ms	44	2.464600ms	1.2865137229955465E-5	
21	52	2	1090	39	0	899355.0	null	null	null	null	0	899355.0	0	899355.0	1.7976931348623157E308	0.0	227.2us	30	227.2us	3.2768752211129366E-4	227.2us	30	227.2us	3.2768752211129366E-4	0s	0	0s	0.0	2.328700ms	9	2.328700ms	5.501972189234773E-4	2.328700ms	9	2.328700ms	5.501972189234773E-4	
22	55	3	1126	36	0	895367.0	null	null	null	null	0	895367.0	0	895367.0	1.7976931348623157E308	0.0	240.2us	30	240.2us	0.0	240.2us	30	240.2us	0.0	0s	0	0s	0.0	2.428100ms	6	2.428100ms	7.390481697068055E-4	2.428100ms	6	2.428100ms	7.390481697068055E-4	
23	58	3	1223	97	0	873052.0	null	null	null	null	0	873052.0	0	873052.0	1.7976931348623157E308	0.0	216.5us	30	216.5us	0.0	216.5us	30	216.5us	0.0	0s	0	0s	0.0	2.510700ms	67	2.510700ms	3.7198121160656773E-4	2.510700ms	67	2.510700ms	3.7198121160656773E-4	
24	61	3	1295	72	0	851423.0	null	null	null	null	0	851423.0	0	851423.0	1.7976931348623157E308	0.0	245.8us	30	245.8us	0.0	245.8us	30	245.8us	0.0	0s	0	0s	0.0	2.568900ms	42	2.568900ms	5.898574088097749E-4	2.568900ms	42	2.568900ms	5.898574088097749E-4	
25	64	2	1328	33	0	841596.0	null	null	null	null	0	841596.0	0	841596.0	1.7976931348623157E308	0.0	209.9us	30	209.9us	0.0	209.9us	30	209.9us	0.0	0s	0	0s	0.0	2.471800ms	3	2.471800ms	0.0038472846830149843	2.471800ms	3	2.471800ms	0.0038472846830149843	
26	67	3	1459	131	0	798157.0	null	null	null	null	0	798157.0	0	798157.0	1.7976931348623157E308	0.0	240.9us	30	240.9us	0.0017205008895796385	240.9us	30	240.9us	0.0017205008895796385	0s	0	0s	0.0	2.694700ms	101	2.694700ms	0.0	2.694700ms	101	2.694700ms	0.0	
27	70	3	1590	131	0	798157.0	null	null	null	null	0	798157.0	0	798157.0	1.7976931348623157E308	0.0	234us	30	234us	0.0	234us	30	234us	0.0	0s	0	0s	0.0	2.709400ms	101	2.709400ms	0.0	2.709400ms	101	2.709400ms	0.0	
28	74	3	1647	57	0	796105.0	null	null	null	null	0	796105.0	0	796105.0	1.7976931348623157E308	0.0	220.8us	30	220.8us	0.0	220.8us	30	220.8us	0.0	0s	0	0s	0.0	2.756600ms	27	2.756600ms	9.521936160429413E-5	2.756600ms	27	2.756600ms	9.521936160429413E-5	
29	77	3	1717	70	0	796105.0	null	null	null	null	0	796105.0	0	796105.0	1.7976931348623157E308	0.0	237.7us	30	237.7us	0.0	237.7us	30	237.7us	0.0	0s	0	0s	0.0	2.847300ms	40	2.847300ms	0.0	2.847300ms	40	2.847300ms	0.0	
30	81	3	1848	131	0	796105.0	null	null	null	null	0	796105.0	0	796105.0	1.7976931348623157E308	0.0	229.5us	30	229.5us	0.0	229.5us	30	229.5us	0.0	0s	0	0s	0.0	3.077600ms	101	3.077600ms	0.0	3.077600ms	101	3.077600ms	0.0	
31	84	3	1880	32	0	786716.0	null	null	null	null	0	786716.0	0	786716.0	1.7976931348623157E308	0.0	244.8us	30	244.8us	3.556338028169015E-4	244.8us	30	244.8us	3.556338028169015E-4	0s	0	0s	0.0	2.728300ms	2	2.728300ms	5.68392360304204E-4	2.728300ms	2	2.728300ms	5.68392360304204E-4	
