"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	4	4	311	311	9	3577406.0	0	3620619.0	8	3667435.0	7	4018814.0	6	3818717.0	1.7976931348623157E308	0.0	24.380600ms	300	24.380600ms	0.003967392825817336	3.368100ms	30	3.368100ms	0.0018902018491092003	148.8us	5	148.8us	0.07121796584285223	0s	0	0s	0.0	0s	0	0s	0.0	
3	5	1	606	295	4	2830797.0	1	3204042.0	0	3291588.0	3	3643368.0	9	3449233.0	1.7976931348623157E308	0.0	4.297600ms	300	4.297600ms	0.0023831706648833207	471.8us	30	471.8us	0.001194282486621127	264.3us	5	264.3us	0.07928171942805388	0s	0	0s	0.0	0s	0	0s	0.0	
4	6	1	897	291	4	2731154.0	6	2733788.0	9	2754178.0	2	3317406.0	0	3123708.0	1.7976931348623157E308	0.0	4.350100ms	300	4.350100ms	0.002020446706607613	465.2us	30	465.2us	0.0011733209175131024	187.8us	5	187.8us	0.1017719552813912	0s	0	0s	0.0	0s	0	0s	0.0	
5	7	0	1195	298	1	2500422.0	8	2648103.0	4	2652534.0	7	3155269.0	3	2839039.0	1.7976931348623157E308	0.0	4.046ms	300	4.046ms	0.0012613024138652465	452.1us	30	452.1us	9.595455498542608E-4	153.4us	5	153.4us	0.0658185885841841	0s	0	0s	0.0	0s	0	0s	0.0	
6	8	0	1497	302	7	2266675.0	1	2351166.0	6	2381169.0	3	2726071.0	9	2599390.0	1.7976931348623157E308	0.0	3.915600ms	300	3.915600ms	0.0015621676583588765	458.2us	30	458.2us	0.0019897441311906554	164.1us	5	164.1us	0.09058732556099691	0s	0	0s	0.0	0s	0	0s	0.0	
7	9	1	1791	294	0	2134718.0	2	2148628.0	8	2217041.0	5	2593077.0	3	2287268.0	1.7976931348623157E308	0.0	4.222100ms	300	4.222100ms	0.0012300380895802073	457.4us	30	457.4us	6.55085826890341E-4	198.1us	5	198.1us	0.09943272724765273	0s	0	0s	0.0	0s	0	0s	0.0	
8	10	1	2089	298	9	2041320.0	0	2078935.0	2	2148628.0	4	2478420.0	8	2187005.0	1.7976931348623157E308	0.0	4.170200ms	300	4.170200ms	7.375088862336051E-4	439.6us	30	439.6us	8.710440129953145E-4	160.9us	5	160.9us	0.044346628706192145	0s	0	0s	0.0	0s	0	0s	0.0	
9	11	0	2393	304	7	1628159.0	5	1792113.0	8	1892919.0	4	2293544.0	1	2135171.0	1.7976931348623157E308	0.0	3.917700ms	300	3.917700ms	4.7092842661798103E-4	445.2us	30	445.2us	0.001153893885655688	163.8us	5	163.8us	0.13322421784997943	0s	0	0s	0.0	0s	0	0s	0.0	
10	12	0	2692	299	7	1604630.0	5	1726768.0	0	1786042.0	3	2159954.0	4	2042738.0	1.7976931348623157E308	0.0	3.964500ms	300	3.964500ms	7.360522432879813E-4	445us	30	445us	4.8170971016958295E-4	150.3us	5	150.3us	0.052190104817590545	0s	0	0s	0.0	0s	0	0s	0.0	
11	13	0	2996	304	7	1604630.0	5	1694416.0	8	1780665.0	1	2086556.0	3	1947865.0	1.7976931348623157E308	0.0	4.234800ms	300	4.234800ms	2.6949429805305197E-4	461.6us	30	461.6us	0.0	180.9us	5	180.9us	0.016465460402586896	0s	0	0s	0.0	0s	0	0s	0.0	
