"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	32	32	0	3283188.0	null	null	null	null	0	3283188.0	0	3283188.0	1.7976931348623157E308	0.0	289.3us	30	289.3us	0.005950740009115888	289.3us	30	289.3us	0.005950740009115888	0s	0	0s	0.0	1.305300ms	1	1.305300ms	0.002239583229313724	1.305300ms	1	1.305300ms	0.002239583229313724	
3	4	2	67	35	0	3010538.0	null	null	null	null	0	3010538.0	0	3010538.0	1.7976931348623157E308	0.0	274.9us	30	274.9us	0.002688618612125974	274.9us	30	274.9us	0.002688618612125974	0s	0	0s	0.0	1.448400ms	5	1.448400ms	5.190077449113373E-4	1.448400ms	5	1.448400ms	5.190077449113373E-4	
4	6	2	100	33	0	2574066.0	null	null	null	null	0	2574066.0	0	2574066.0	1.7976931348623157E308	0.0	276.3us	30	276.3us	0.004807518298885471	276.3us	30	276.3us	0.004807518298885471	0s	0	0s	0.0	1.678500ms	3	1.678500ms	2.9441027927012975E-4	1.678500ms	3	1.678500ms	2.9441027927012975E-4	
5	8	2	136	36	0	2487009.0	null	null	null	null	0	2487009.0	0	2487009.0	1.7976931348623157E308	0.0	275.3us	30	275.3us	5.586177686021209E-4	275.3us	30	275.3us	5.586177686021209E-4	0s	0	0s	0.0	1.724900ms	6	1.724900ms	0.0028921817337499065	1.724900ms	6	1.724900ms	0.0028921817337499065	
6	11	2	172	36	0	2424620.0	null	null	null	null	0	2424620.0	0	2424620.0	1.7976931348623157E308	0.0	275us	30	275us	6.248766495571267E-4	275us	30	275us	6.248766495571267E-4	0s	0	0s	0.0	1.970100ms	6	1.970100ms	0.0010767954599279668	1.970100ms	6	1.970100ms	0.0010767954599279668	
7	13	2	219	47	0	2219769.0	null	null	null	null	0	2219769.0	0	2219769.0	1.7976931348623157E308	0.0	272.9us	30	272.9us	0.0017003229895450555	272.9us	30	272.9us	0.0017003229895450555	0s	0	0s	0.0	1.976200ms	17	1.976200ms	0.002075158411724434	1.976200ms	17	1.976200ms	0.002075158411724434	
8	16	2	254	35	0	2183215.0	null	null	null	null	0	2183215.0	0	2183215.0	1.7976931348623157E308	0.0	278.8us	30	278.8us	4.6517669853529675E-5	278.8us	30	278.8us	4.6517669853529675E-5	0s	0	0s	0.0	2.044900ms	5	2.044900ms	0.0030186023861041413	2.044900ms	5	2.044900ms	0.0030186023861041413	
9	19	2	289	35	0	2097954.0	null	null	null	null	0	2097954.0	0	2097954.0	1.7976931348623157E308	0.0	269.2us	30	269.2us	8.191189012620207E-4	269.2us	30	269.2us	8.191189012620207E-4	0s	0	0s	0.0	2.101800ms	5	2.101800ms	0.0029688326619228935	2.101800ms	5	2.101800ms	0.0029688326619228935	
10	21	2	329	40	0	1988250.0	null	null	null	null	0	1988250.0	0	1988250.0	1.7976931348623157E308	0.0	275.9us	30	275.9us	0.0010932207471144428	275.9us	30	275.9us	0.0010932207471144428	0s	0	0s	0.0	1.900600ms	10	1.900600ms	0.0020155351356607397	1.900600ms	10	1.900600ms	0.0020155351356607397	
11	24	2	370	41	0	1904051.0	null	null	null	null	0	1904051.0	0	1904051.0	1.7976931348623157E308	0.0	269.2us	30	269.2us	0.0011205158514453694	269.2us	30	269.2us	0.0011205158514453694	0s	0	0s	0.0	1.937ms	11	1.937ms	8.215081787318637E-4	1.937ms	11	1.937ms	8.215081787318637E-4	
12	27	2	501	131	0	1865786.0	null	null	null	null	0	1865786.0	0	1865786.0	1.7976931348623157E308	0.0	267.8us	30	267.8us	6.69887518769193E-4	267.8us	30	267.8us	6.69887518769193E-4	0s	0	0s	0.0	2.234800ms	101	2.234800ms	0.0	2.234800ms	101	2.234800ms	0.0	
13	30	2	632	131	0	1865786.0	null	null	null	null	0	1865786.0	0	1865786.0	1.7976931348623157E308	0.0	261us	30	261us	0.0	261us	30	261us	0.0	0s	0	0s	0.0	2.336900ms	101	2.336900ms	0.0	2.336900ms	101	2.336900ms	0.0	
14	32	2	667	35	0	1852779.0	null	null	null	null	0	1852779.0	0	1852779.0	1.7976931348623157E308	0.0	276us	30	276us	1.8143569312460602E-4	276us	30	276us	1.8143569312460602E-4	0s	0	0s	0.0	2.039ms	5	2.039ms	3.0732356229492554E-4	2.039ms	5	2.039ms	3.0732356229492554E-4	
15	35	2	707	40	0	1783374.0	null	null	null	null	0	1783374.0	0	1783374.0	1.7976931348623157E308	0.0	269us	30	269us	0.0010682338825029557	269us	30	269us	0.0010682338825029557	0s	0	0s	0.0	2.155500ms	10	2.155500ms	5.592140239067955E-4	2.155500ms	10	2.155500ms	5.592140239067955E-4	
16	38	2	741	34	0	1730767.0	null	null	null	null	0	1730767.0	0	1730767.0	1.7976931348623157E308	0.0	262.5us	30	262.5us	8.044786478804615E-4	262.5us	30	262.5us	8.044786478804615E-4	0s	0	0s	0.0	2.279300ms	4	2.279300ms	0.0013742209990725562	2.279300ms	4	2.279300ms	0.0013742209990725562	
