"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	311	311	3	1366868.0	7	1551775.0	8	1576918.0	5	1739171.0	0	1690083.0	1.7976931348623157E308	0.0	3.510900ms	300	3.510900ms	0.007417736964200873	693.2us	30	693.2us	0.00737025879612853	442us	5	442us	0.1532932493180834	0s	0	0s	0.0	0s	0	0s	0.0	
3	3	1	601	290	3	1269850.0	8	1277997.0	6	1352433.0	2	1620423.0	5	1512032.0	1.7976931348623157E308	0.0	3.334500ms	300	3.334500ms	0.00208819565971364	378us	30	378us	0.002365944138960992	78us	5	78us	0.07380986930537388	0s	0	0s	0.0	0s	0	0s	0.0	
4	5	1	896	295	1	1195232.0	3	1226663.0	8	1266972.0	5	1488530.0	2	1334935.0	1.7976931348623157E308	0.0	3.320700ms	300	3.320700ms	0.0017099162114988804	383.5us	30	383.5us	0.0011336509561496752	84.3us	5	84.3us	0.10215664457908455	0s	0	0s	0.0	0s	0	0s	0.0	
5	6	1	1193	297	0	1109124.0	1	1135702.0	3	1144204.0	7	1293868.0	9	1272101.0	1.7976931348623157E308	0.0	3.316300ms	300	3.316300ms	0.002070899869023858	361.8us	30	361.8us	0.001660207669584927	299us	5	299us	0.015161708765507088	0s	0	0s	0.0	0s	0	0s	0.0	
6	7	1	1482	289	0	1061527.0	6	1088355.0	1	1135702.0	9	1248186.0	2	1216356.0	1.7976931348623157E308	0.0	3.288400ms	300	3.288400ms	9.070891271737787E-4	374.9us	30	374.9us	0.0014304682494172569	86.9us	5	86.9us	0.018403579515091528	0s	0	0s	0.0	0s	0	0s	0.0	
7	8	0	1777	295	6	960245.0	1	1014138.0	0	1016145.0	2	1207475.0	8	1086976.0	1.7976931348623157E308	0.0	3.341900ms	300	3.341900ms	0.0018694528247316293	370.6us	30	370.6us	0.0014250540337959693	96.3us	5	96.3us	0.045397895306295545	0s	0	0s	0.0	0s	0	0s	0.0	
8	9	0	2070	293	3	884034.0	6	911465.0	0	959845.0	2	1198417.0	4	1045620.0	1.7976931348623157E308	0.0	3.323900ms	300	3.323900ms	0.0011602508533777797	375.8us	30	375.8us	0.0016933178511734	75.2us	5	75.2us	0.033787389799231946	0s	0	0s	0.0	0s	0	0s	0.0	
9	10	0	2364	294	3	884034.0	6	911465.0	9	914445.0	2	1164858.0	1	1010237.0	1.7976931348623157E308	0.0	3.259400ms	300	3.259400ms	5.893091361109544E-4	373.2us	30	373.2us	0.0	71.1us	5	71.1us	0.006411393267305577	0s	0	0s	0.0	0s	0	0s	0.0	
10	12	2	2677	313	3	864993.0	6	891934.0	9	893726.0	5	1089720.0	0	943654.0	1.7976931348623157E308	0.0	3.281400ms	300	3.281400ms	8.958946055695416E-4	367.8us	30	367.8us	5.396406919563039E-4	76.2us	5	76.2us	0.05367404194288403	1.998900ms	24	1.998900ms	2.2656556949921433E-4	1.998900ms	24	1.998900ms	2.2656556949921433E-4	
11	13	0	2976	299	9	825216.0	3	850965.0	0	851587.0	2	1027237.0	4	904087.0	1.7976931348623157E308	0.0	3.324600ms	300	3.324600ms	0.001088564292882106	240.8us	30	240.8us	5.405824093374163E-4	81.3us	5	81.3us	0.017735748632676285	0s	0	0s	0.0	0s	0	0s	0.0	
12	14	0	3273	297	9	819381.0	0	828984.0	3	848399.0	2	960218.0	1	890493.0	1.7976931348623157E308	0.0	2.808ms	300	2.808ms	5.682207283740097E-4	368.5us	30	368.5us	2.356958662944016E-4	75.8us	5	75.8us	0.010035261034246679	0s	0	0s	0.0	0s	0	0s	0.0	
13	15	0	3566	293	0	781664.0	6	798909.0	9	808084.0	7	958661.0	1	872371.0	1.7976931348623157E308	0.0	3.307700ms	300	3.307700ms	9.433380197720531E-4	371.9us	30	371.9us	4.5957456502733934E-4	92.7us	5	92.7us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
14	16	0	3864	298	0	781664.0	9	798343.0	6	798909.0	7	958661.0	1	863256.0	1.7976931348623157E308	0.0	3.242200ms	300	3.242200ms	5.704295098491922E-4	243.1us	30	243.1us	0.0	82.3us	5	82.3us	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
