"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	128	128	2	2862621.0	3	2892714.0	1	3069763.0	0	3234728.0	1	3069763.0	1.7976931348623157E308	0.0	2.873ms	120	2.873ms	0.0046100321405888895	698.4us	30	698.4us	0.005119477303368084	51.6us	2	51.6us	0.05071710424442416	1.354900ms	3	1.354900ms	0.003698829327827687	1.354900ms	3	1.354900ms	0.003698829327827687	
3	5	2	280	152	3	2525724.0	2	2536435.0	0	2595366.0	1	2809191.0	0	2595366.0	1.7976931348623157E308	0.0	1.096800ms	120	1.096800ms	0.0023654294823970763	291.3us	30	291.3us	0.00378560743654881	45.5us	2	45.5us	0.12527627474975994	1.645ms	30	1.645ms	1.4229383957335233E-5	1.645ms	30	1.645ms	1.4229383957335233E-5	
4	7	2	415	135	1	2242750.0	2	2366058.0	3	2449486.0	0	2449950.0	3	2449486.0	1.7976931348623157E308	0.0	1.160200ms	120	1.160200ms	0.001293565378209453	288.2us	30	288.2us	9.385739215075573E-4	46.4us	2	46.4us	0.10196652430265146	1.683300ms	14	1.683300ms	1.490096078815958E-4	1.683300ms	14	1.683300ms	1.490096078815958E-4	
5	10	2	547	132	3	1821506.0	2	2022381.0	1	2165127.0	0	2445381.0	1	2165127.0	1.7976931348623157E308	0.0	1.059700ms	120	1.059700ms	5.887162518633388E-4	252.7us	30	252.7us	9.914991525143968E-4	48us	2	48us	0.18566972081104943	1.761ms	10	1.761ms	5.014825548991242E-4	1.761ms	10	1.761ms	5.014825548991242E-4	
6	12	2	725	178	3	1747480.0	1	1800917.0	2	1986867.0	0	2355489.0	2	1986867.0	1.7976931348623157E308	0.0	1.111500ms	120	1.111500ms	7.19918010964236E-4	274.6us	30	274.6us	6.465968743079142E-4	48.5us	2	48.5us	0.07884499095626046	2.032400ms	60	2.032400ms	3.6103824710614907E-4	2.032400ms	60	2.032400ms	3.6103824710614907E-4	
7	15	2	884	159	3	1732572.0	1	1779695.0	2	1832660.0	0	2190981.0	2	1832660.0	1.7976931348623157E308	0.0	1.089500ms	120	1.089500ms	7.950942878318222E-4	269.4us	30	269.4us	2.6480444666864277E-4	55.8us	2	55.8us	0.03609602454517591	2.020700ms	37	2.020700ms	1.5992140651651694E-5	2.020700ms	37	2.020700ms	1.5992140651651694E-5	
8	18	2	1029	145	1	1646385.0	3	1714635.0	0	1732784.0	2	1832660.0	0	1732784.0	1.7976931348623157E308	0.0	1.082ms	120	1.082ms	3.554240331131923E-4	282.2us	30	282.2us	9.906501696568259E-5	46.3us	2	46.3us	0.12290569312195448	2.105800ms	23	2.105800ms	3.218637805026524E-4	2.105800ms	23	2.105800ms	3.218637805026524E-4	
9	21	2	1233	204	0	1629555.0	1	1637992.0	2	1638014.0	3	1697674.0	2	1638014.0	1.7976931348623157E308	0.0	1.151800ms	120	1.151800ms	7.410431046258613E-4	276.8us	30	276.8us	0.0	45.4us	2	45.4us	0.04423597393951961	2.147800ms	83	2.147800ms	6.14197055535075E-5	2.147800ms	83	2.147800ms	6.14197055535075E-5	
10	24	2	1396	163	0	1524045.0	2	1546976.0	1	1629359.0	3	1692331.0	1	1629359.0	1.7976931348623157E308	0.0	1.089200ms	120	1.089200ms	0.0010601359744559927	282.2us	30	282.2us	0.0021073437507043045	44.1us	2	44.1us	0.0	2.200100ms	43	2.200100ms	3.791875553412993E-5	2.200100ms	43	2.200100ms	3.791875553412993E-5	
11	27	2	1531	135	0	1518191.0	2	1538209.0	1	1614951.0	3	1635191.0	1	1614951.0	1.7976931348623157E308	0.0	1.085600ms	120	1.085600ms	4.1834061938506305E-4	256.6us	30	256.6us	6.42289047163865E-5	51us	2	51us	0.0	2.038500ms	15	2.038500ms	1.2786149140390593E-4	2.038500ms	15	2.038500ms	1.2786149140390593E-4	
