"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	144	144	0	3011181.0	1	3060699.0	3	3079680.0	2	3315304.0	3	3079680.0	1.7976931348623157E308	0.0	1.099400ms	120	1.099400ms	0.003671840309392041	283us	30	283us	0.002736228777392465	51.2us	2	51.2us	0.0601972541605546	1.401300ms	18	1.401300ms	8.002162129392976E-4	1.401300ms	18	1.401300ms	8.002162129392976E-4	
3	4	2	272	128	3	2568103.0	2	2648842.0	1	2710521.0	0	2727118.0	1	2710521.0	1.7976931348623157E308	0.0	1.099500ms	120	1.099500ms	0.002723122161242215	280.4us	30	280.4us	0.002903140210951227	52.3us	2	52.3us	0.1290190746223761	1.592100ms	6	1.592100ms	0.0013221279845571088	1.592100ms	6	1.592100ms	0.0013221279845571088	
4	7	2	401	129	3	2242201.0	0	2282563.0	2	2421737.0	1	2628453.0	2	2421737.0	1.7976931348623157E308	0.0	1.093900ms	120	1.093900ms	0.002193019220920763	273.6us	30	273.6us	0.0038463399821726195	50.5us	2	50.5us	0.06968401592402745	1.735700ms	7	1.735700ms	0.0018593490993157166	1.735700ms	7	1.735700ms	0.0018593490993157166	
5	9	2	527	126	0	2108727.0	3	2207172.0	2	2239206.0	1	2336482.0	2	2239206.0	1.7976931348623157E308	0.0	1.087600ms	120	1.087600ms	0.0014302885386219915	268.1us	30	268.1us	5.114579123107088E-4	46.8us	2	46.8us	0.05416482667854933	1.809200ms	6	1.809200ms	4.720064496149812E-5	1.809200ms	6	1.809200ms	4.720064496149812E-5	
6	12	2	667	140	1	1893990.0	0	2073574.0	3	2140068.0	2	2227758.0	3	2140068.0	1.7976931348623157E308	0.0	1.089ms	120	1.089ms	8.791325156931124E-4	276.3us	30	276.3us	5.120320163652714E-4	46.8us	2	46.8us	0.07127510505109819	1.946600ms	20	1.946600ms	6.648560956444282E-5	1.946600ms	20	1.946600ms	6.648560956444282E-5	
7	15	2	828	161	1	1739704.0	3	1980162.0	0	2018844.0	2	2042937.0	0	2018844.0	1.7976931348623157E308	0.0	1.083200ms	120	1.083200ms	0.0016935314733715697	281.8us	30	281.8us	0.00268160188536698	46.5us	2	46.5us	0.03106747075326577	2.098400ms	39	2.098400ms	2.8240476183706314E-5	2.098400ms	39	2.098400ms	2.8240476183706314E-5	
8	18	2	1021	193	1	1729826.0	2	1757972.0	3	1980162.0	0	1993784.0	3	1980162.0	1.7976931348623157E308	0.0	1.056ms	120	1.056ms	2.3780003688125457E-4	252.1us	30	252.1us	9.020747334517187E-5	44.8us	2	44.8us	0.06389281705701155	2.236500ms	73	2.236500ms	4.08194144694361E-5	2.236500ms	73	2.236500ms	4.08194144694361E-5	
9	21	2	1207	186	1	1687690.0	2	1718865.0	0	1751535.0	3	1950700.0	0	1751535.0	1.7976931348623157E308	0.0	1.081100ms	120	1.081100ms	0.0011565266958923311	286.5us	30	286.5us	7.600541186325213E-4	46.4us	2	46.4us	0.023147693029937022	2.037800ms	64	2.037800ms	2.4894122299005256E-5	2.037800ms	64	2.037800ms	2.4894122299005256E-5	
10	23	2	1335	128	0	1650534.0	1	1686039.0	2	1701063.0	3	1889793.0	2	1701063.0	1.7976931348623157E308	0.0	1.078300ms	120	1.078300ms	7.685926222181218E-4	276us	30	276us	1.5512386986826776E-5	45.3us	2	45.3us	0.0039368325497349255	1.899700ms	6	1.899700ms	8.552123513994037E-5	1.899700ms	6	1.899700ms	8.552123513994037E-5	
11	26	2	1504	169	3	1598538.0	0	1630116.0	2	1630141.0	1	1654173.0	2	1630141.0	1.7976931348623157E308	0.0	1.093800ms	120	1.093800ms	0.0010295421927367793	279.1us	30	279.1us	1.7873733503203092E-4	47.3us	2	47.3us	0.05121433934827785	2.108100ms	47	2.108100ms	1.499192434149426E-4	2.108100ms	47	2.108100ms	1.499192434149426E-4	
12	29	2	1653	149	3	1595183.0	2	1611267.0	0	1613021.0	1	1618898.0	0	1613021.0	1.7976931348623157E308	0.0	1.069800ms	120	1.069800ms	2.6252735087794836E-4	265.2us	30	265.2us	0.0	47.2us	2	47.2us	0.005999977027795755	2.171400ms	27	2.171400ms	7.773306562575133E-5	2.171400ms	27	2.171400ms	7.773306562575133E-5	
