"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	138	138	1	1818152.0	3	1866541.0	2	1936187.0	0	2006284.0	2	1936187.0	1.7976931348623157E308	0.0	2.191100ms	120	2.191100ms	0.006662140237028966	254.3us	30	254.3us	0.006051512571674792	34.2us	2	34.2us	0.1053512247271367	1.534900ms	13	1.534900ms	8.938146273933352E-5	1.534900ms	13	1.534900ms	8.938146273933352E-5	
3	5	2	270	132	0	1610997.0	1	1638818.0	2	1714332.0	3	1738916.0	2	1714332.0	1.7976931348623157E308	0.0	983us	120	983us	0.0032005396178123756	238.7us	30	238.7us	0.0028760177106936196	34.3us	2	34.3us	0.046430864224606294	1.550500ms	13	1.550500ms	0.001040109365485905	1.550500ms	13	1.550500ms	0.001040109365485905	
4	8	2	461	191	3	1359333.0	0	1476775.0	1	1478421.0	2	1685802.0	1	1478421.0	1.7976931348623157E308	0.0	975.4us	120	975.4us	0.002553750000541442	236.4us	30	236.4us	0.0025970976993013686	34.2us	2	34.2us	0.058842117733116484	2.073900ms	71	2.073900ms	8.253134331030656E-5	2.073900ms	71	2.073900ms	8.253134331030656E-5	
5	10	2	587	126	3	1201714.0	2	1311198.0	0	1361397.0	1	1438034.0	0	1361397.0	1.7976931348623157E308	0.0	991.9us	120	991.9us	0.002620542421552044	249.9us	30	249.9us	0.003752710151177696	32.4us	2	32.4us	0.06959862427497415	1.740500ms	4	1.740500ms	9.499144065508724E-4	1.740500ms	4	1.740500ms	9.499144065508724E-4	
6	13	2	712	125	3	1117025.0	2	1245713.0	0	1300813.0	1	1421695.0	0	1300813.0	1.7976931348623157E308	0.0	961.3us	120	961.3us	0.0014152431861618824	243.3us	30	243.3us	0.0021340972925143623	31.9us	2	31.9us	0.0	1.835500ms	5	1.835500ms	0.0013783645692735601	1.835500ms	5	1.835500ms	0.0013783645692735601	
7	16	3	871	159	3	1091117.0	2	1241254.0	0	1268301.0	1	1269419.0	0	1268301.0	1.7976931348623157E308	0.0	991.5us	120	991.5us	2.3810896939739737E-4	246.8us	30	246.8us	0.0	34.2us	2	34.2us	0.054542837558946566	2.039300ms	37	2.039300ms	6.268581421330925E-4	2.039300ms	37	2.039300ms	6.268581421330925E-4	
8	19	2	1017	146	3	1032610.0	2	1222768.0	1	1224489.0	0	1246514.0	1	1224489.0	1.7976931348623157E308	0.0	989.1us	120	989.1us	8.657753566312525E-4	242.8us	30	242.8us	0.0014825905266703427	31.7us	2	31.7us	0.004138113577943914	2.112500ms	26	2.112500ms	3.680420368089961E-4	2.112500ms	26	2.112500ms	3.680420368089961E-4	
9	22	3	1239	222	3	1007769.0	1	1202890.0	2	1210895.0	0	1227979.0	2	1210895.0	1.7976931348623157E308	0.0	1.248600ms	120	1.248600ms	5.522926379288649E-4	375.6us	30	375.6us	8.018838993747224E-4	30.3us	2	30.3us	0.0	2.326800ms	101	2.326800ms	0.0	2.326800ms	101	2.326800ms	0.0	
10	24	2	1361	122	3	962910.0	2	1117079.0	1	1142870.0	0	1189482.0	1	1142870.0	1.7976931348623157E308	0.0	976.5us	120	976.5us	0.0015988288023597503	243.8us	30	243.8us	0.0011045498376193582	30.8us	2	30.8us	0.0	1.886600ms	3	1.886600ms	0.0039221951326808835	1.886600ms	3	1.886600ms	0.0039221951326808835	
11	27	2	1533	172	3	953976.0	0	975669.0	2	1117079.0	1	1122322.0	2	1117079.0	1.7976931348623157E308	0.0	967.2us	120	967.2us	2.0649437512039275E-4	243.6us	30	243.6us	0.0	43.9us	2	43.9us	0.08826134597862867	2.138800ms	51	2.138800ms	1.819240329711345E-4	2.138800ms	51	2.138800ms	1.819240329711345E-4	
