"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	34	34	0	1683496.0	null	null	null	null	0	1683496.0	0	1683496.0	1.7976931348623157E308	0.0	244.8us	30	244.8us	0.0031596663055138085	244.8us	30	244.8us	0.0031596663055138085	0s	0	0s	0.0	1.354100ms	3	1.354100ms	0.0021578753457488498	1.354100ms	3	1.354100ms	0.0021578753457488498	
3	4	2	68	34	0	1293435.0	null	null	null	null	0	1293435.0	0	1293435.0	1.7976931348623157E308	0.0	230.7us	30	230.7us	0.007405569888205332	230.7us	30	230.7us	0.007405569888205332	0s	0	0s	0.0	1.483300ms	4	1.483300ms	0.0030629713405912473	1.483300ms	4	1.483300ms	0.0030629713405912473	
4	6	2	103	35	0	1208691.0	null	null	null	null	0	1208691.0	0	1208691.0	1.7976931348623157E308	0.0	237.4us	30	237.4us	0.001405677866127375	237.4us	30	237.4us	0.001405677866127375	0s	0	0s	0.0	1.651100ms	5	1.651100ms	0.004875235322996519	1.651100ms	5	1.651100ms	0.004875235322996519	
5	9	2	139	36	0	1196310.0	null	null	null	null	0	1196310.0	0	1196310.0	1.7976931348623157E308	0.0	245.6us	30	245.6us	0.0	245.6us	30	245.6us	0.0	0s	0	0s	0.0	2.037300ms	6	2.037300ms	0.0017072188011658846	2.037300ms	6	2.037300ms	0.0017072188011658846	
6	11	2	172	33	0	1023378.0	null	null	null	null	0	1023378.0	0	1023378.0	1.7976931348623157E308	0.0	238.5us	30	238.5us	0.00465860820640418	238.5us	30	238.5us	0.00465860820640418	0s	0	0s	0.0	1.789400ms	3	1.789400ms	0.0018584926426539565	1.789400ms	3	1.789400ms	0.0018584926426539565	
7	13	2	241	69	0	979696.0	null	null	null	null	0	979696.0	0	979696.0	1.7976931348623157E308	0.0	244.4us	30	244.4us	6.080113732398843E-4	244.4us	30	244.4us	6.080113732398843E-4	0s	0	0s	0.0	1.972500ms	39	1.972500ms	6.384086166923017E-4	1.972500ms	39	1.972500ms	6.384086166923017E-4	
8	16	2	317	76	0	948274.0	null	null	null	null	0	948274.0	0	948274.0	1.7976931348623157E308	0.0	239.8us	30	239.8us	8.89651163546575E-4	239.8us	30	239.8us	8.89651163546575E-4	0s	0	0s	0.0	2.039ms	46	2.039ms	1.2024581893371744E-4	2.039ms	46	2.039ms	1.2024581893371744E-4	
9	19	2	426	109	0	946694.0	null	null	null	null	0	946694.0	0	946694.0	1.7976931348623157E308	0.0	231.1us	30	231.1us	4.128563611529579E-5	231.1us	30	231.1us	4.128563611529579E-5	0s	0	0s	0.0	2.205200ms	79	2.205200ms	5.419573357836773E-6	2.205200ms	79	2.205200ms	5.419573357836773E-6	
10	21	2	475	49	0	925463.0	null	null	null	null	0	925463.0	0	925463.0	1.7976931348623157E308	0.0	229.7us	30	229.7us	0.0	229.7us	30	229.7us	0.0	0s	0	0s	0.0	1.994600ms	19	1.994600ms	0.0011803402711241192	1.994600ms	19	1.994600ms	0.0011803402711241192	
11	24	2	542	67	0	899501.0	null	null	null	null	0	899501.0	0	899501.0	1.7976931348623157E308	0.0	247.7us	30	247.7us	7.938609533277037E-4	247.7us	30	247.7us	7.938609533277037E-4	0s	0	0s	0.0	2.050600ms	37	2.050600ms	1.1731162409255524E-4	2.050600ms	37	2.050600ms	1.1731162409255524E-4	
