"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	32	32	0	1542226.0	null	null	null	null	0	1542226.0	0	1542226.0	1.7976931348623157E308	0.0	247.3us	30	247.3us	0.006274144856682762	247.3us	30	247.3us	0.006274144856682762	0s	0	0s	0.0	1.301200ms	1	1.301200ms	0.009844134536505345	1.301200ms	1	1.301200ms	0.009844134536505345	
3	4	2	63	31	0	1235785.0	null	null	null	null	0	1235785.0	0	1235785.0	1.7976931348623157E308	0.0	221.8us	30	221.8us	0.00630464228543283	221.8us	30	221.8us	0.00630464228543283	0s	0	0s	0.0	1.531600ms	1	1.531600ms	0.011791397629141276	1.531600ms	1	1.531600ms	0.011791397629141276	
4	6	2	105	42	0	1051157.0	null	null	null	null	0	1051157.0	0	1051157.0	1.7976931348623157E308	0.0	233.4us	30	233.4us	0.004233733164686056	233.4us	30	233.4us	0.004233733164686056	0s	0	0s	0.0	1.668600ms	12	1.668600ms	0.002137238003913846	1.668600ms	12	1.668600ms	0.002137238003913846	
5	8	2	137	32	0	980237.0	null	null	null	null	0	980237.0	0	980237.0	1.7976931348623157E308	0.0	224.3us	30	224.3us	0.00198826762853566	224.3us	30	224.3us	0.00198826762853566	0s	0	0s	0.0	1.727800ms	2	1.727800ms	0.00415827511970146	1.727800ms	2	1.727800ms	0.00415827511970146	
6	11	2	191	54	0	928724.0	null	null	null	null	0	928724.0	0	928724.0	1.7976931348623157E308	0.0	232.8us	30	232.8us	0.0012677108181649614	232.8us	30	232.8us	0.0012677108181649614	0s	0	0s	0.0	1.938ms	24	1.938ms	6.289295343881127E-4	1.938ms	24	1.938ms	6.289295343881127E-4	
7	13	2	235	44	0	911741.0	null	null	null	null	0	911741.0	0	911741.0	1.7976931348623157E308	0.0	212.1us	30	212.1us	2.3318274295223892E-4	212.1us	30	212.1us	2.3318274295223892E-4	0s	0	0s	0.0	1.958800ms	14	1.958800ms	8.121742458316079E-4	1.958800ms	14	1.958800ms	8.121742458316079E-4	
8	16	2	310	75	0	889196.0	null	null	null	null	0	889196.0	0	889196.0	1.7976931348623157E308	0.0	235.4us	30	235.4us	0.0	235.4us	30	235.4us	0.0	0s	0	0s	0.0	2.072ms	45	2.072ms	5.494981579198477E-4	2.072ms	45	2.072ms	5.494981579198477E-4	
9	19	2	376	66	0	866867.0	null	null	null	null	0	866867.0	0	866867.0	1.7976931348623157E308	0.0	216.5us	30	216.5us	3.064692675407358E-4	216.5us	30	216.5us	3.064692675407358E-4	0s	0	0s	0.0	2.158300ms	36	2.158300ms	4.462520699098453E-4	2.158300ms	36	2.158300ms	4.462520699098453E-4	
10	21	2	494	118	0	859929.0	null	null	null	null	0	859929.0	0	859929.0	1.7976931348623157E308	0.0	239.9us	30	239.9us	1.9231087920757267E-4	239.9us	30	239.9us	1.9231087920757267E-4	0s	0	0s	0.0	2.119300ms	88	2.119300ms	2.553605528456379E-5	2.119300ms	88	2.119300ms	2.553605528456379E-5	
11	24	2	545	51	0	843153.0	null	null	null	null	0	843153.0	0	843153.0	1.7976931348623157E308	0.0	215.6us	30	215.6us	0.0	215.6us	30	215.6us	0.0	0s	0	0s	0.0	1.910300ms	21	1.910300ms	9.2898034937436E-4	1.910300ms	21	1.910300ms	9.2898034937436E-4	
