"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	1	1	309	309	6	1625841.0	5	1645859.0	8	1719998.0	0	1960680.0	3	1883161.0	1.7976931348623157E308	0.0	9.074ms	300	9.074ms	0.005236153486854878	1.121200ms	30	1.121200ms	0.005723007126121052	154.8us	5	154.8us	0.07541301822167508	0s	0	0s	0.0	0s	0	0s	0.0	
3	3	1	608	299	0	1357622.0	6	1412397.0	2	1419669.0	4	1631496.0	7	1456301.0	1.7976931348623157E308	0.0	3.699800ms	300	3.699800ms	0.004715126360360909	394.9us	30	394.9us	0.00437607367510107	99.4us	5	99.4us	0.11966803185038041	0s	0	0s	0.0	0s	0	0s	0.0	
4	5	1	904	296	7	1255952.0	0	1258840.0	1	1275007.0	4	1510945.0	9	1333394.0	1.7976931348623157E308	0.0	3.342900ms	300	3.342900ms	0.0017006110638107222	377.2us	30	377.2us	0.002425368278750147	76.4us	5	76.4us	0.056775158683392155	0s	0	0s	0.0	0s	0	0s	0.0	
5	6	1	1198	294	9	1009599.0	5	1045357.0	7	1173037.0	3	1330944.0	1	1243972.0	1.7976931348623157E308	0.0	3.262700ms	300	3.262700ms	0.001781907364450934	354.8us	30	354.8us	0.002200588345202152	88us	5	88us	0.10459044455627733	0s	0	0s	0.0	0s	0	0s	0.0	
6	7	1	1489	291	8	938352.0	0	944883.0	9	960561.0	3	1276413.0	7	1156426.0	1.7976931348623157E308	0.0	3.236700ms	300	3.236700ms	7.220881813465311E-4	355.4us	30	355.4us	0.001619058655961425	772.9us	5	772.9us	0.10329411028812882	0s	0	0s	0.0	0s	0	0s	0.0	
7	8	0	1786	297	2	919027.0	8	938352.0	0	944883.0	6	1241020.0	4	1037366.0	1.7976931348623157E308	0.0	3.224300ms	300	3.224300ms	8.016103696648976E-4	363.3us	30	363.3us	0.0	89.9us	5	89.9us	0.06095772669615977	0s	0	0s	0.0	0s	0	0s	0.0	
8	9	0	2075	289	7	865285.0	8	893928.0	2	914314.0	6	1079715.0	0	932882.0	1.7976931348623157E308	0.0	3.260500ms	300	3.260500ms	0.001099332121018307	239.5us	30	239.5us	1.7094165895017074E-4	82.8us	5	82.8us	0.10120530400709449	0s	0	0s	0.0	0s	0	0s	0.0	
9	9	0	2366	291	6	786239.0	7	859999.0	8	893928.0	3	1052072.0	2	910637.0	1.7976931348623157E308	0.0	3.212500ms	300	3.212500ms	5.522988409773311E-4	352.9us	30	352.9us	2.0363232923256518E-4	79.9us	5	79.9us	0.061724963830421475	0s	0	0s	0.0	0s	0	0s	0.0	
10	10	0	2659	293	6	766197.0	0	813526.0	5	819560.0	3	1043259.0	8	893928.0	1.7976931348623157E308	0.0	3.256500ms	300	3.256500ms	6.777951656952049E-4	371.2us	30	371.2us	8.496992220770864E-4	86.7us	5	86.7us	0.037173420678547654	0s	0	0s	0.0	0s	0	0s	0.0	
11	11	0	2956	297	6	752271.0	7	799385.0	5	800979.0	2	910637.0	8	863383.0	1.7976931348623157E308	0.0	3.332800ms	300	3.332800ms	4.2092462467790417E-4	374.7us	30	374.7us	6.058494094860737E-4	75.3us	5	75.3us	0.04282655613672344	0s	0	0s	0.0	0s	0	0s	0.0	
