"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	0	0	31	31	0	3417540.0	null	null	null	null	0	3417540.0	0	3417540.0	1.7976931348623157E308	0.0	283.3us	30	283.3us	0.002891287940432452	283.3us	30	283.3us	0.002891287940432452	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	1	0	61	30	0	3119373.0	null	null	null	null	0	3119373.0	0	3119373.0	1.7976931348623157E308	0.0	288.6us	30	288.6us	0.002908202976409931	288.6us	30	288.6us	0.002908202976409931	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	2	0	91	30	0	2899882.0	null	null	null	null	0	2899882.0	0	2899882.0	1.7976931348623157E308	0.0	287.5us	30	287.5us	0.0023454606636226782	287.5us	30	287.5us	0.0023454606636226782	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	2	0	121	30	0	2548016.0	null	null	null	null	0	2548016.0	0	2548016.0	1.7976931348623157E308	0.0	282us	30	282us	0.004044601355043642	282us	30	282us	0.004044601355043642	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	3	0	151	30	0	2362875.0	null	null	null	null	0	2362875.0	0	2362875.0	1.7976931348623157E308	0.0	293.5us	30	293.5us	0.0024220282237892815	293.5us	30	293.5us	0.0024220282237892815	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	3	0	181	30	0	2252044.0	null	null	null	null	0	2252044.0	0	2252044.0	1.7976931348623157E308	0.0	287us	30	287us	0.0015635049110370503	287us	30	287us	0.0015635049110370503	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	4	0	211	30	0	2203315.0	null	null	null	null	0	2203315.0	0	2203315.0	1.7976931348623157E308	0.0	287.4us	30	287.4us	7.212558902046307E-4	287.4us	30	287.4us	7.212558902046307E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	5	0	241	30	0	2146203.0	null	null	null	null	0	2146203.0	0	2146203.0	1.7976931348623157E308	0.0	277.6us	30	277.6us	8.640313951175075E-4	277.6us	30	277.6us	8.640313951175075E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	5	0	271	30	0	2131729.0	null	null	null	null	0	2131729.0	0	2131729.0	1.7976931348623157E308	0.0	276.7us	30	276.7us	2.2480010822213404E-4	276.7us	30	276.7us	2.2480010822213404E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	6	0	301	30	0	2059710.0	null	null	null	null	0	2059710.0	0	2059710.0	1.7976931348623157E308	0.0	275.2us	30	275.2us	0.0011261437703072642	275.2us	30	275.2us	0.0011261437703072642	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
