"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	125	125	3	2173529.0	2	2366836.0	1	2474533.0	0	2530422.0	1	2474533.0	1.7976931348623157E308	0.0	1.047800ms	120	1.047800ms	0.006134287986189197	271us	30	271us	0.0063388970588738455	38.5us	2	38.5us	0.07710963507995344	1.261800ms	1	1.261800ms	0.010931249308357649	1.261800ms	1	1.261800ms	0.010931249308357649	
3	4	2	249	124	0	1979345.0	2	2012293.0	3	2028941.0	1	2158008.0	3	2028941.0	1.7976931348623157E308	0.0	1.034600ms	120	1.034600ms	0.002413356387485968	266.9us	30	266.9us	0.0022080566646846544	37.5us	2	37.5us	0.14297632923327247	1.778900ms	2	1.778900ms	1.5021653725344475E-4	1.778900ms	2	1.778900ms	1.5021653725344475E-4	
4	6	2	371	122	1	1704841.0	0	1826010.0	2	1948575.0	3	1997071.0	2	1948575.0	1.7976931348623157E308	0.0	1.034600ms	120	1.034600ms	0.001563036171195641	264us	30	264us	0.002422492676490029	37.6us	2	37.6us	0.07639591697528464	1.573500ms	1	1.573500ms	0.0051683764073469085	1.573500ms	1	1.573500ms	0.0051683764073469085	
5	9	2	496	125	1	1690221.0	2	1698322.0	0	1750496.0	3	1892921.0	0	1750496.0	1.7976931348623157E308	0.0	1.041800ms	120	1.041800ms	0.0011377355297847928	264.8us	30	264.8us	2.4354035634026235E-4	37.3us	2	37.3us	0.048077033617691334	1.782600ms	4	1.782600ms	3.1967790544690233E-4	1.782600ms	4	1.782600ms	3.1967790544690233E-4	
6	12	2	630	134	3	1417855.0	0	1528290.0	2	1540104.0	1	1551548.0	2	1540104.0	1.7976931348623157E308	0.0	1.027100ms	120	1.027100ms	0.002645061121496824	259.6us	30	259.6us	0.0022051100869777723	38.6us	2	38.6us	0.11745363889279964	1.902ms	12	1.902ms	0.0014180591374342948	1.902ms	12	1.902ms	0.0014180591374342948	
7	14	2	758	128	0	1248465.0	1	1316067.0	3	1387011.0	2	1414744.0	3	1387011.0	1.7976931348623157E308	0.0	1.024600ms	120	1.024600ms	0.00145428995586545	254.5us	30	254.5us	6.056114266271284E-4	39.1us	2	39.1us	0.1349321148738874	2.007ms	7	2.007ms	5.217136348316823E-4	2.007ms	7	2.007ms	5.217136348316823E-4	
8	17	2	902	144	0	1176828.0	1	1316067.0	2	1317870.0	3	1346441.0	2	1317870.0	1.7976931348623157E308	0.0	1.017600ms	120	1.017600ms	7.184754066870775E-4	268.2us	30	268.2us	0.0016650991694282858	40us	2	40us	0.03094729505832855	2.096500ms	22	2.096500ms	3.5534545512798767E-4	2.096500ms	22	2.096500ms	3.5534545512798767E-4	
9	20	2	1029	127	0	1044728.0	1	1220205.0	3	1263403.0	2	1265478.0	3	1263403.0	1.7976931348623157E308	0.0	1.008700ms	120	1.008700ms	0.002375175232124269	241.8us	30	241.8us	0.0036917998684083964	38.1us	2	38.1us	0.0	1.850100ms	9	1.850100ms	1.870376224147504E-4	1.850100ms	9	1.850100ms	1.870376224147504E-4	
10	22	2	1157	128	0	1024954.0	1	1199628.0	2	1237166.0	3	1259500.0	2	1237166.0	1.7976931348623157E308	0.0	1.024800ms	120	1.024800ms	4.145336788391287E-4	256.1us	30	256.1us	3.796435440342139E-4	37.8us	2	37.8us	0.00202255590377709	2.030800ms	8	2.030800ms	9.531188979332444E-4	2.030800ms	8	2.030800ms	9.531188979332444E-4	
11	25	2	1339	182	0	1015051.0	1	1129758.0	2	1178320.0	3	1217714.0	2	1178320.0	1.7976931348623157E308	0.0	1.313ms	120	1.313ms	0.0012269263354693842	396.6us	30	396.6us	2.7487621613998906E-4	47.1us	2	47.1us	0.0	2.174700ms	62	2.174700ms	2.3022276310495772E-5	2.174700ms	62	2.174700ms	2.3022276310495772E-5	
