"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	32	32	0	2720336.0	null	null	null	null	0	2720336.0	0	2720336.0	1.7976931348623157E308	0.0	272.4us	30	272.4us	0.005908587069115434	272.4us	30	272.4us	0.005908587069115434	0s	0	0s	0.0	1.301200ms	1	1.301200ms	0.01739223982295124	1.301200ms	1	1.301200ms	0.01739223982295124	
3	4	2	76	44	0	2305374.0	null	null	null	null	0	2305374.0	0	2305374.0	1.7976931348623157E308	0.0	267.8us	30	267.8us	0.004881757526010455	267.8us	30	267.8us	0.004881757526010455	0s	0	0s	0.0	1.474ms	14	1.474ms	5.094696285416875E-4	1.474ms	14	1.474ms	5.094696285416875E-4	
4	6	2	143	67	0	2099786.0	null	null	null	null	0	2099786.0	0	2099786.0	1.7976931348623157E308	0.0	262.2us	30	262.2us	0.0029236529166145313	262.2us	30	262.2us	0.0029236529166145313	0s	0	0s	0.0	1.713300ms	37	1.713300ms	4.349414466818412E-5	1.713300ms	37	1.713300ms	4.349414466818412E-5	
5	8	2	187	44	0	2049379.0	null	null	null	null	0	2049379.0	0	2049379.0	1.7976931348623157E308	0.0	283.2us	30	283.2us	2.9231620000225536E-4	283.2us	30	283.2us	2.9231620000225536E-4	0s	0	0s	0.0	1.773100ms	14	1.773100ms	0.001097935014057892	1.773100ms	14	1.773100ms	0.001097935014057892	
6	11	2	229	42	0	1952697.0	null	null	null	null	0	1952697.0	0	1952697.0	1.7976931348623157E308	0.0	270.4us	30	270.4us	0.0015659689939505764	270.4us	30	270.4us	0.0015659689939505764	0s	0	0s	0.0	1.857700ms	12	1.857700ms	1.7240995117712155E-5	1.857700ms	12	1.857700ms	1.7240995117712155E-5	
7	13	2	260	31	0	1844450.0	null	null	null	null	0	1844450.0	0	1844450.0	1.7976931348623157E308	0.0	271us	30	271us	0.0012125929950681255	271us	30	271us	0.0012125929950681255	0s	0	0s	0.0	2.042200ms	1	2.042200ms	0.019776237685621423	2.042200ms	1	2.042200ms	0.019776237685621423	
8	16	2	301	41	0	1805473.0	null	null	null	null	0	1805473.0	0	1805473.0	1.7976931348623157E308	0.0	266.8us	30	266.8us	6.601156383180854E-4	266.8us	30	266.8us	6.601156383180854E-4	0s	0	0s	0.0	2.010900ms	11	2.010900ms	1.2321978219670908E-4	2.010900ms	11	2.010900ms	1.2321978219670908E-4	
9	19	2	362	61	0	1800622.0	null	null	null	null	0	1800622.0	0	1800622.0	1.7976931348623157E308	0.0	255.7us	30	255.7us	0.0	255.7us	30	255.7us	0.0	0s	0	0s	0.0	2.272500ms	31	2.272500ms	8.667195298281327E-5	2.272500ms	31	2.272500ms	8.667195298281327E-5	
10	21	2	417	55	0	1733051.0	null	null	null	null	0	1733051.0	0	1733051.0	1.7976931348623157E308	0.0	264.2us	30	264.2us	0.0011704674520633359	264.2us	30	264.2us	0.0011704674520633359	0s	0	0s	0.0	1.960800ms	25	1.960800ms	1.0000988547290923E-4	1.960800ms	25	1.960800ms	1.0000988547290923E-4	
11	24	2	451	34	0	1729760.0	null	null	null	null	0	1729760.0	0	1729760.0	1.7976931348623157E308	0.0	261.1us	30	261.1us	0.0	261.1us	30	261.1us	0.0	0s	0	0s	0.0	1.848400ms	4	1.848400ms	4.747407895093758E-4	1.848400ms	4	1.848400ms	4.747407895093758E-4	
12	26	2	540	89	0	1689865.0	null	null	null	null	0	1689865.0	0	1689865.0	1.7976931348623157E308	0.0	259.1us	30	259.1us	6.091635769871447E-4	259.1us	30	259.1us	6.091635769871447E-4	0s	0	0s	0.0	2.088200ms	59	2.088200ms	8.268022682484492E-5	2.088200ms	59	2.088200ms	8.268022682484492E-5	
13	29	2	631	91	0	1600345.0	null	null	null	null	0	1600345.0	0	1600345.0	1.7976931348623157E308	0.0	255.4us	30	255.4us	0.0016859100845318202	255.4us	30	255.4us	0.0016859100845318202	0s	0	0s	0.0	2.121500ms	61	2.121500ms	4.1394324204674646E-5	2.121500ms	61	2.121500ms	4.1394324204674646E-5	
14	32	2	678	47	0	1599513.0	null	null	null	null	0	1599513.0	0	1599513.0	1.7976931348623157E308	0.0	259.4us	30	259.4us	0.0	259.4us	30	259.4us	0.0	0s	0	0s	0.0	2.087400ms	17	2.087400ms	3.0581641127752305E-5	2.087400ms	17	2.087400ms	3.0581641127752305E-5	
15	34	2	711	33	0	1591097.0	null	null	null	null	0	1591097.0	0	1591097.0	1.7976931348623157E308	0.0	257us	30	257us	1.1505641960957158E-4	257us	30	257us	1.1505641960957158E-4	0s	0	0s	0.0	2.079ms	3	2.079ms	6.053925997058599E-4	2.079ms	3	2.079ms	6.053925997058599E-4	
16	37	2	755	44	0	1549889.0	null	null	null	null	0	1549889.0	0	1549889.0	1.7976931348623157E308	0.0	266.6us	30	266.6us	8.338088039758773E-4	266.6us	30	266.6us	8.338088039758773E-4	0s	0	0s	0.0	2.191300ms	14	2.191300ms	6.482499630309066E-5	2.191300ms	14	2.191300ms	6.482499630309066E-5	
17	40	3	886	131	0	1541427.0	null	null	null	null	0	1541427.0	0	1541427.0	1.7976931348623157E308	0.0	332.3us	30	332.3us	0.0	332.3us	30	332.3us	0.0	0s	0	0s	0.0	2.374400ms	101	2.374400ms	5.40568893758335E-5	2.374400ms	101	2.374400ms	5.40568893758335E-5	
18	43	2	965	79	0	1539056.0	null	null	null	null	0	1539056.0	0	1539056.0	1.7976931348623157E308	0.0	258.2us	30	258.2us	0.0	258.2us	30	258.2us	0.0	0s	0	0s	0.0	2.301600ms	49	2.301600ms	3.139153206868809E-5	2.301600ms	49	2.301600ms	3.139153206868809E-5	
19	46	2	1027	62	0	1494687.0	null	null	null	null	0	1494687.0	0	1494687.0	1.7976931348623157E308	0.0	267.6us	30	267.6us	5.550665198243691E-4	267.6us	30	267.6us	5.550665198243691E-4	0s	0	0s	0.0	2.298700ms	32	2.298700ms	3.869661012984582E-4	2.298700ms	32	2.298700ms	3.869661012984582E-4	
20	49	2	1062	35	0	1478543.0	null	null	null	null	0	1478543.0	0	1478543.0	1.7976931348623157E308	0.0	266.2us	30	266.2us	3.3225550059627905E-4	266.2us	30	266.2us	3.3225550059627905E-4	0s	0	0s	0.0	2.306300ms	5	2.306300ms	1.6832955662289263E-4	2.306300ms	5	2.306300ms	1.6832955662289263E-4	
21	52	3	1135	73	0	1471993.0	null	null	null	null	0	1471993.0	0	1471993.0	1.7976931348623157E308	0.0	257.4us	30	257.4us	1.3938368103710112E-4	257.4us	30	257.4us	1.3938368103710112E-4	0s	0	0s	0.0	2.838ms	43	2.838ms	5.803953857842156E-6	2.838ms	43	2.838ms	5.803953857842156E-6	
22	55	3	1197	62	0	1444929.0	null	null	null	null	0	1444929.0	0	1444929.0	1.7976931348623157E308	0.0	268.5us	30	268.5us	4.0369841900358787E-4	268.5us	30	268.5us	4.0369841900358787E-4	0s	0	0s	0.0	2.435300ms	32	2.435300ms	1.9849788687853823E-4	2.435300ms	32	2.435300ms	1.9849788687853823E-4	
23	58	3	1277	80	0	1424157.0	null	null	null	null	0	1424157.0	0	1424157.0	1.7976931348623157E308	0.0	266.6us	30	266.6us	4.564398018646794E-4	266.6us	30	266.6us	4.564398018646794E-4	0s	0	0s	0.0	2.539500ms	50	2.539500ms	1.3841510551728665E-5	2.539500ms	50	2.539500ms	1.3841510551728665E-5	
24	61	3	1370	93	0	1396755.0	null	null	null	null	0	1396755.0	0	1396755.0	1.7976931348623157E308	0.0	255us	30	255us	2.5738407415616763E-4	255us	30	255us	2.5738407415616763E-4	0s	0	0s	0.0	2.556700ms	63	2.556700ms	1.8426941090664262E-4	2.556700ms	63	2.556700ms	1.8426941090664262E-4	
25	65	3	1419	49	0	1391246.0	null	null	null	null	0	1391246.0	0	1391246.0	1.7976931348623157E308	0.0	260.1us	30	260.1us	0.0	260.1us	30	260.1us	0.0	0s	0	0s	0.0	2.967600ms	19	2.967600ms	2.0758641882151778E-4	2.967600ms	19	2.967600ms	2.0758641882151778E-4	
26	68	3	1519	100	0	1387609.0	null	null	null	null	0	1387609.0	0	1387609.0	1.7976931348623157E308	0.0	262.3us	30	262.3us	0.0	262.3us	30	262.3us	0.0	0s	0	0s	0.0	2.820700ms	70	2.820700ms	3.734576261649192E-5	2.820700ms	70	2.820700ms	3.734576261649192E-5	
27	72	3	1600	81	0	1322774.0	null	null	null	null	0	1322774.0	0	1322774.0	1.7976931348623157E308	0.0	262.6us	30	262.6us	0.0015368750495777794	262.6us	30	262.6us	0.0015368750495777794	0s	0	0s	0.0	2.745900ms	51	2.745900ms	1.2703471208669652E-5	2.745900ms	51	2.745900ms	1.2703471208669652E-5	
28	75	3	1670	70	0	1319242.0	null	null	null	null	0	1319242.0	0	1319242.0	1.7976931348623157E308	0.0	263.1us	30	263.1us	0.0	263.1us	30	263.1us	0.0	0s	0	0s	0.0	2.665500ms	40	2.665500ms	6.675365557533008E-5	2.665500ms	40	2.665500ms	6.675365557533008E-5	
29	78	3	1784	114	0	1319082.0	null	null	null	null	0	1319082.0	0	1319082.0	1.7976931348623157E308	0.0	265us	30	265us	0.0	265us	30	265us	0.0	0s	0	0s	0.0	2.807ms	84	2.807ms	1.4438305517574419E-6	2.807ms	84	2.807ms	1.4438305517574419E-6	
30	82	3	1890	106	0	1317422.0	null	null	null	null	0	1317422.0	0	1317422.0	1.7976931348623157E308	0.0	258.4us	30	258.4us	0.0	258.4us	30	258.4us	0.0	0s	0	0s	0.0	3.027600ms	76	3.027600ms	1.6558565171200624E-5	3.027600ms	76	3.027600ms	1.6558565171200624E-5	
31	85	3	1938	48	0	1270691.0	null	null	null	null	0	1270691.0	0	1270691.0	1.7976931348623157E308	0.0	262.5us	30	262.5us	0.0011524128263669146	262.5us	30	262.5us	0.0011524128263669146	0s	0	0s	0.0	2.758300ms	18	2.758300ms	5.174246875083721E-5	2.758300ms	18	2.758300ms	5.174246875083721E-5	
32	89	3	2069	131	0	1270691.0	null	null	null	null	0	1270691.0	0	1270691.0	1.7976931348623157E308	0.0	258.8us	30	258.8us	0.0	258.8us	30	258.8us	0.0	0s	0	0s	0.0	3.071800ms	101	3.071800ms	0.0	3.071800ms	101	3.071800ms	0.0	
33	92	3	2140	71	0	1268706.0	null	null	null	null	0	1268706.0	0	1268706.0	1.7976931348623157E308	0.0	272.8us	30	272.8us	2.4600090996707014E-5	272.8us	30	272.8us	2.4600090996707014E-5	0s	0	0s	0.0	2.927700ms	41	2.927700ms	2.0115807548614113E-5	2.927700ms	41	2.927700ms	2.0115807548614113E-5	
34	96	3	2199	59	0	1257685.0	null	null	null	null	0	1257685.0	0	1257685.0	1.7976931348623157E308	0.0	269.3us	30	269.3us	0.0	269.3us	30	269.3us	0.0	0s	0	0s	0.0	2.888600ms	29	2.888600ms	2.9954495585157053E-4	2.888600ms	29	2.888600ms	2.9954495585157053E-4	
35	99	3	2236	37	0	1251435.0	null	null	null	null	0	1251435.0	0	1251435.0	1.7976931348623157E308	0.0	260.5us	30	260.5us	0.0	260.5us	30	260.5us	0.0	0s	0	0s	0.0	2.846200ms	7	2.846200ms	7.099211192446006E-4	2.846200ms	7	2.846200ms	7.099211192446006E-4	
36	103	3	2337	101	0	1243888.0	null	null	null	null	0	1243888.0	0	1243888.0	1.7976931348623157E308	0.0	263.1us	30	263.1us	0.0	263.1us	30	263.1us	0.0	0s	0	0s	0.0	3.02ms	71	3.02ms	8.493910962046512E-5	3.02ms	71	3.02ms	8.493910962046512E-5	
37	107	3	2427	90	0	1235264.0	null	null	null	null	0	1235264.0	0	1235264.0	1.7976931348623157E308	0.0	266.6us	30	266.6us	1.449765984771534E-4	266.6us	30	266.6us	1.449765984771534E-4	0s	0	0s	0.0	3.097500ms	60	3.097500ms	4.325148244858079E-5	3.097500ms	60	3.097500ms	4.325148244858079E-5	
38	110	3	2475	48	0	1226718.0	null	null	null	null	0	1226718.0	0	1226718.0	1.7976931348623157E308	0.0	260.8us	30	260.8us	0.0	260.8us	30	260.8us	0.0	0s	0	0s	0.0	2.969600ms	18	2.969600ms	3.8435328624308255E-4	2.969600ms	18	2.969600ms	3.8435328624308255E-4	
39	114	3	2511	36	0	1206495.0	null	null	null	null	0	1206495.0	0	1206495.0	1.7976931348623157E308	0.0	268.5us	30	268.5us	7.849992378781886E-5	268.5us	30	268.5us	7.849992378781886E-5	0s	0	0s	0.0	2.996900ms	6	2.996900ms	0.0023606349082130884	2.996900ms	6	2.996900ms	0.0023606349082130884	
40	118	4	2642	131	0	1206495.0	null	null	null	null	0	1206495.0	0	1206495.0	1.7976931348623157E308	0.0	262.9us	30	262.9us	0.0	262.9us	30	262.9us	0.0	0s	0	0s	0.0	3.533ms	101	3.533ms	0.0	3.533ms	101	3.533ms	0.0	
41	122	3	2714	72	0	1197176.0	null	null	null	null	0	1197176.0	0	1197176.0	1.7976931348623157E308	0.0	262.1us	30	262.1us	6.264086552223435E-5	262.1us	30	262.1us	6.264086552223435E-5	0s	0	0s	0.0	3.229200ms	42	3.229200ms	1.394239393568023E-4	3.229200ms	42	3.229200ms	1.394239393568023E-4	
42	125	3	2748	34	0	1192134.0	null	null	null	null	0	1192134.0	0	1192134.0	1.7976931348623157E308	0.0	265.4us	30	265.4us	0.0	265.4us	30	265.4us	0.0	0s	0	0s	0.0	3.144400ms	4	3.144400ms	0.0010528944783390337	3.144400ms	4	3.144400ms	0.0010528944783390337	
