"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	3	3	128	128	0	1474060.0	3	1475786.0	1	1753152.0	2	1779177.0	1	1753152.0	1.7976931348623157E308	0.0	1.876300ms	120	1.876300ms	0.006680273329401562	603.4us	30	603.4us	0.006286440259991899	31us	2	31us	0.08762191424301641	1.307300ms	3	1.307300ms	0.0075837858250231704	1.307300ms	3	1.307300ms	0.0075837858250231704	
3	5	2	254	126	1	1137213.0	3	1191041.0	0	1254374.0	2	1586654.0	0	1254374.0	1.7976931348623157E308	0.0	914.8us	120	914.8us	0.0053355233276776584	224.8us	30	224.8us	0.004656631441875436	26.2us	2	26.2us	0.0985692271573187	1.524800ms	4	1.524800ms	0.0027129153494430402	1.524800ms	4	1.524800ms	0.0027129153494430402	
4	8	2	382	128	2	978333.0	1	1042160.0	3	1090253.0	0	1189948.0	3	1090253.0	1.7976931348623157E308	0.0	906.8us	120	906.8us	0.003429511217371838	229.7us	30	229.7us	0.0027447969315192	26.6us	2	26.6us	0.12446251958988042	1.663300ms	7	1.663300ms	1.9307854251704448E-4	1.663300ms	7	1.663300ms	1.9307854251704448E-4	
5	11	2	528	146	3	936892.0	0	938829.0	2	948991.0	1	990649.0	2	948991.0	1.7976931348623157E308	0.0	881.2us	120	881.2us	0.001087313351079184	200us	30	200us	9.991659136720657E-4	26.1us	2	26.1us	0.154099184309749	2.089600ms	25	2.089600ms	6.950598620303338E-7	2.089600ms	25	2.089600ms	6.950598620303338E-7	
6	13	2	654	126	3	877498.0	0	924420.0	1	925772.0	2	948991.0	1	925772.0	1.7976931348623157E308	0.0	906.8us	120	906.8us	0.0011678450595237987	231.4us	30	231.4us	0.001976805764897334	24.2us	2	24.2us	0.0	1.920700ms	6	1.920700ms	7.247366825631948E-4	1.920700ms	6	1.920700ms	7.247366825631948E-4	
7	16	2	781	127	3	808206.0	1	892326.0	0	907385.0	2	917403.0	0	907385.0	1.7976931348623157E308	0.0	878.4us	120	878.4us	0.0010688754740012796	221.5us	30	221.5us	0.0013474573554502027	23.4us	2	23.4us	0.0	2.066200ms	5	2.066200ms	0.008033066742032458	2.066200ms	5	2.066200ms	0.008033066742032458	
8	19	2	904	123	3	782220.0	1	879615.0	2	883648.0	0	907385.0	2	883648.0	1.7976931348623157E308	0.0	914.5us	120	914.5us	5.283215221561749E-4	220.8us	30	220.8us	4.119902677873618E-4	24us	2	24us	0.0	2.068700ms	2	2.068700ms	0.010020341348616568	2.068700ms	2	2.068700ms	0.010020341348616568	
9	22	2	1105	201	3	736152.0	1	860112.0	2	883648.0	0	898769.0	2	883648.0	1.7976931348623157E308	0.0	949.6us	120	949.6us	3.63818172109201E-4	246.4us	30	246.4us	3.996854054431287E-4	23.5us	2	23.5us	0.0	2.228500ms	81	2.228500ms	5.86081210457984E-4	2.228500ms	81	2.228500ms	5.86081210457984E-4	
10	24	2	1242	137	3	732068.0	1	860112.0	0	864006.0	2	876865.0	0	864006.0	1.7976931348623157E308	0.0	910.7us	120	910.7us	3.8628827146163874E-4	232.2us	30	232.2us	0.0	23.5us	2	23.5us	0.0	1.878900ms	15	1.878900ms	3.698511539283578E-4	1.878900ms	15	1.878900ms	3.698511539283578E-4	
11	27	2	1390	148	3	725542.0	0	802068.0	1	856574.0	2	876865.0	1	856574.0	1.7976931348623157E308	0.0	993.4us	120	993.4us	3.611250977552355E-4	267.8us	30	267.8us	4.693317184284821E-5	26.8us	2	26.8us	0.01760230831730336	2.002800ms	27	2.002800ms	2.7840967617053934E-4	2.002800ms	27	2.002800ms	2.7840967617053934E-4	
12	30	2	1572	182	3	723868.0	0	802068.0	1	850606.0	2	865547.0	1	850606.0	1.7976931348623157E308	0.0	898.2us	120	898.2us	1.6562197234918548E-4	225.1us	30	225.1us	0.0	31.6us	2	31.6us	0.0	2.157300ms	63	2.157300ms	3.6622867554777837E-5	2.157300ms	63	2.157300ms	3.6622867554777837E-5	
13	33	2	1709	137	3	719970.0	0	802068.0	1	850606.0	2	865547.0	1	850606.0	1.7976931348623157E308	0.0	969.2us	120	969.2us	0.0	232.9us	30	232.9us	0.0	29.5us	2	29.5us	0.0	2.147700ms	16	2.147700ms	3.365599805489408E-4	2.147700ms	16	2.147700ms	3.365599805489408E-4	
14	36	2	1866	157	3	710909.0	1	790753.0	0	800294.0	2	865547.0	0	800294.0	1.7976931348623157E308	0.0	915.5us	120	915.5us	3.8190416806109794E-4	238.3us	30	238.3us	0.0	23.2us	2	23.2us	0.01398414777229412	2.136200ms	37	2.136200ms	3.401418002026349E-4	2.136200ms	37	2.136200ms	3.401418002026349E-4	
15	39	2	2005	139	3	674475.0	1	790753.0	0	798099.0	2	815475.0	0	798099.0	1.7976931348623157E308	0.0	880.3us	120	880.3us	2.9617824970064137E-4	228.6us	30	228.6us	5.967548572787584E-4	23.2us	2	23.2us	0.02180182012068671	2.203200ms	19	2.203200ms	0.0017871115490316262	2.203200ms	19	2.203200ms	0.0017871115490316262	
