"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2	2	38	38	0	3171468.0	null	null	null	null	0	3171468.0	0	3171468.0	1.7976931348623157E308	0.0	290.4us	30	290.4us	0.002834457470828633	290.4us	30	290.4us	0.002834457470828633	0s	0	0s	0.0	1.464900ms	7	1.464900ms	6.293582535895308E-4	1.464900ms	7	1.464900ms	6.293582535895308E-4	
3	4	2	72	34	0	2694137.0	null	null	null	null	0	2694137.0	0	2694137.0	1.7976931348623157E308	0.0	287.3us	30	287.3us	0.0035441172551838505	287.3us	30	287.3us	0.0035441172551838505	0s	0	0s	0.0	1.531500ms	4	1.531500ms	0.012360285520774617	1.531500ms	4	1.531500ms	0.012360285520774617	
4	6	2	113	41	0	2534299.0	null	null	null	null	0	2534299.0	0	2534299.0	1.7976931348623157E308	0.0	280.9us	30	280.9us	0.001924383012117418	280.9us	30	280.9us	0.001924383012117418	0s	0	0s	0.0	1.668500ms	11	1.668500ms	1.540381947911355E-4	1.668500ms	11	1.668500ms	1.540381947911355E-4	
5	9	2	158	45	0	2423169.0	null	null	null	null	0	2423169.0	0	2423169.0	1.7976931348623157E308	0.0	288.6us	30	288.6us	0.0013990409046724403	288.6us	30	288.6us	0.0013990409046724403	0s	0	0s	0.0	1.761300ms	15	1.761300ms	1.307659435607252E-4	1.761300ms	15	1.761300ms	1.307659435607252E-4	
6	11	2	191	33	0	2315344.0	null	null	null	null	0	2315344.0	0	2315344.0	1.7976931348623157E308	0.0	269.2us	30	269.2us	0.0014235308029242962	269.2us	30	269.2us	0.0014235308029242962	0s	0	0s	0.0	1.884900ms	3	1.884900ms	6.238387279907665E-4	1.884900ms	3	1.884900ms	6.238387279907665E-4	
7	14	3	241	50	0	2297529.0	null	null	null	null	0	2297529.0	0	2297529.0	1.7976931348623157E308	0.0	264.2us	30	264.2us	0.0	264.2us	30	264.2us	0.0	0s	0	0s	0.0	2.422100ms	20	2.422100ms	3.847160508330505E-4	2.422100ms	20	2.422100ms	3.847160508330505E-4	
8	17	2	273	32	0	2199653.0	null	null	null	null	0	2199653.0	0	2199653.0	1.7976931348623157E308	0.0	277us	30	277us	7.187171300303737E-4	277us	30	277us	7.187171300303737E-4	0s	0	0s	0.0	2.175300ms	2	2.175300ms	0.010751333280232811	2.175300ms	2	2.175300ms	0.010751333280232811	
9	20	2	306	33	0	2129870.0	null	null	null	null	0	2129870.0	0	2129870.0	1.7976931348623157E308	0.0	270.6us	30	270.6us	6.884205411875954E-4	270.6us	30	270.6us	6.884205411875954E-4	0s	0	0s	0.0	2.020200ms	3	2.020200ms	0.003768473178875631	2.020200ms	3	2.020200ms	0.003768473178875631	
10	22	2	337	31	0	2058409.0	null	null	null	null	0	2058409.0	0	2058409.0	1.7976931348623157E308	0.0	276.9us	30	276.9us	7.744408116910351E-4	276.9us	30	276.9us	7.744408116910351E-4	0s	0	0s	0.0	1.829ms	1	1.829ms	0.0105640250343918	1.829ms	1	1.829ms	0.0105640250343918	
11	25	2	368	31	0	2015881.0	null	null	null	null	0	2015881.0	0	2015881.0	1.7976931348623157E308	0.0	269.7us	30	269.7us	5.476795949952096E-4	269.7us	30	269.7us	5.476795949952096E-4	0s	0	0s	0.0	1.890300ms	1	1.890300ms	0.00430089452582072	1.890300ms	1	1.890300ms	0.00430089452582072	
