"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	828	828	1400	1400	97	1413402.0	42	2168906.0	75	2186292.0	16	8.9144224545279216E16	89	2411733.0	1.7976931348623157E308	0.0	638.588800ms	1200	638.588800ms	3.809351333468534E-4	638.588800ms	1200	638.588800ms	3.809351333468534E-4	1.672701500s	100	1.672701500s	0.39254741840187146	0s	0	0s	0.0	0s	0	0s	0.0	
3	1244	416	2700	1300	97	932437.0	42	1930835.0	88	1932547.0	0	2669212.0	3	2206841.0	1.7976931348623157E308	0.0	384.367200ms	1200	384.367200ms	2.8357407635383757E-4	384.367200ms	1200	384.367200ms	2.8357407635383757E-4	291.859300ms	100	291.859300ms	0.10764454679565455	0s	0	0s	0.0	0s	0	0s	0.0	
4	1641	397	3997	1297	97	801696.0	98	1549474.0	96	1691000.0	6	2384814.0	1	1996152.0	1.7976931348623157E308	0.0	383.171900ms	1200	383.171900ms	1.1684524888366003E-4	383.171900ms	1200	383.171900ms	1.1684524888366003E-4	101.689500ms	100	101.689500ms	0.09749077445366795	0s	0	0s	0.0	0s	0	0s	0.0	
5	2040	398	5294	1297	97	764157.0	88	1439796.0	87	1449017.0	50	2128379.0	31	1763495.0	1.7976931348623157E308	0.0	384.920700ms	1200	384.920700ms	3.90204017482936E-5	384.920700ms	1200	384.920700ms	3.90204017482936E-5	91.902900ms	100	91.902900ms	0.11060491836742903	0s	0	0s	0.0	0s	0	0s	0.0	
6	2431	391	6594	1300	97	722013.0	64	1049568.0	63	1200936.0	68	1878197.0	13	1570555.0	1.7976931348623157E308	0.0	377.635500ms	1200	377.635500ms	4.5959141904085194E-5	377.635500ms	1200	377.635500ms	4.5959141904085194E-5	108.931800ms	100	108.931800ms	0.10857968634019827	0s	0	0s	0.0	0s	0	0s	0.0	
7	2818	387	7893	1299	97	699692.0	36	1018170.0	71	1041333.0	22	1669113.0	99	1386126.0	1.7976931348623157E308	0.0	373.067100ms	1200	373.067100ms	2.5762463187412597E-5	373.067100ms	1200	373.067100ms	2.5762463187412597E-5	97.985500ms	100	97.985500ms	0.11250951100366065	0s	0	0s	0.0	0s	0	0s	0.0	
8	3210	391	9193	1300	97	675126.0	71	907408.0	36	920652.0	22	1660551.0	80	1258887.0	1.7976931348623157E308	0.0	377.311800ms	1200	377.311800ms	2.9258111664370404E-5	377.311800ms	1200	377.311800ms	2.9258111664370404E-5	102.095700ms	100	102.095700ms	0.08133924942210548	0s	0	0s	0.0	0s	0	0s	0.0	
9	3594	384	10491	1298	97	643100.0	30	792519.0	83	857312.0	77	1473854.0	19	1118717.0	1.7976931348623157E308	0.0	370.399100ms	1200	370.399100ms	3.953089250500401E-5	370.399100ms	1200	370.399100ms	3.953089250500401E-5	98.595300ms	100	98.595300ms	0.09392009549266715	0s	0	0s	0.0	0s	0	0s	0.0	
10	3995	400	11791	1300	97	627749.0	61	657074.0	30	792519.0	44	1406244.0	60	1039869.0	1.7976931348623157E308	0.0	388.778100ms	1200	388.778100ms	1.9891929715440867E-5	388.778100ms	1200	388.778100ms	1.9891929715440867E-5	90.387ms	100	90.387ms	0.07418456609883085	0s	0	0s	0.0	0s	0	0s	0.0	
11	4393	398	13091	1300	97	614220.0	61	657074.0	6	714790.0	31	1175749.0	39	967460.0	1.7976931348623157E308	0.0	386.544700ms	1200	386.544700ms	1.795967284163998E-5	386.544700ms	1200	386.544700ms	1.795967284163998E-5	99.262100ms	100	99.262100ms	0.06764992742014671	0s	0	0s	0.0	0s	0	0s	0.0	
