"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	1148	1148	20666	20666	0	1439764.0	6	2322375.0	8	2340663.0	9	2566905.0	1	2538849.0	1.7976931348623157E308	0.0	955.786200ms	1100	955.786200ms	3.9322836628431887E-4	955.786200ms	1100	955.786200ms	3.9322836628431887E-4	751.841200ms	6	751.841200ms	0.05047013410298575	0s	0	0s	0.0	0s	0	0s	0.0	
3	1629	481	21772	1106	0	1040807.0	7	2045333.0	1	2174285.0	9	2566905.0	8	2340663.0	1.7976931348623157E308	0.0	439.687200ms	1100	439.687200ms	2.5190807786427624E-4	439.687200ms	1100	439.687200ms	2.5190807786427624E-4	189.830900ms	6	189.830900ms	0.0793330493512896	0s	0	0s	0.0	0s	0	0s	0.0	
4	2111	481	22878	1106	0	886743.0	4	1964845.0	5	1987020.0	8	2340663.0	3	2159446.0	1.7976931348623157E308	0.0	437.188400ms	1100	437.188400ms	1.3456690992487736E-4	437.188400ms	1100	437.188400ms	1.3456690992487736E-4	227.052200ms	6	227.052200ms	0.12004409959340621	0s	0	0s	0.0	0s	0	0s	0.0	
5	2571	460	23984	1106	0	789134.0	7	1817581.0	8	1877958.0	1	2174285.0	9	2002356.0	1.7976931348623157E308	0.0	441.861400ms	1100	441.861400ms	1.0006896535462313E-4	441.861400ms	1100	441.861400ms	1.0006896535462313E-4	88.349ms	6	88.349ms	0.09088055392568078	0s	0	0s	0.0	0s	0	0s	0.0	
6	3244	672	25090	1106	0	732383.0	5	1717371.0	7	1817581.0	6	2062057.0	4	1964845.0	1.7976931348623157E308	0.0	656.354300ms	1100	656.354300ms	6.537776623718935E-5	656.354300ms	1100	656.354300ms	6.537776623718935E-5	61.435800ms	6	61.435800ms	0.050526241510338354	0s	0	0s	0.0	0s	0	0s	0.0	
7	3716	471	26196	1106	0	701355.0	5	1717371.0	7	1817581.0	6	2062057.0	3	1940743.0	1.7976931348623157E308	0.0	457.307400ms	1100	457.307400ms	3.8514373937233294E-5	457.307400ms	1100	457.307400ms	3.8514373937233294E-5	49.410300ms	6	49.410300ms	0.016197120898554407	0s	0	0s	0.0	0s	0	0s	0.0	
8	4342	626	27302	1106	0	684500.0	4	1706825.0	5	1717371.0	2	2007785.0	7	1817581.0	1.7976931348623157E308	0.0	612.339900ms	1100	612.339900ms	2.184732021975646E-5	612.339900ms	1100	612.339900ms	2.184732021975646E-5	56.973700ms	6	56.973700ms	0.059888924302528845	0s	0	0s	0.0	0s	0	0s	0.0	
9	5012	670	28408	1106	0	659754.0	6	1526958.0	9	1628836.0	2	1917151.0	3	1774409.0	1.7976931348623157E308	0.0	658.389100ms	1100	658.389100ms	3.286539610863933E-5	658.389100ms	1100	658.389100ms	3.286539610863933E-5	34.943700ms	6	34.943700ms	0.06861961556697412	0s	0	0s	0.0	0s	0	0s	0.0	
10	5447	434	29514	1106	0	639527.0	4	1512500.0	6	1526958.0	1	1833082.0	8	1687422.0	1.7976931348623157E308	0.0	421.261500ms	1100	421.261500ms	2.787126992512641E-5	421.261500ms	1100	421.261500ms	2.787126992512641E-5	54.408100ms	6	54.408100ms	0.05560937999284667	0s	0	0s	0.0	0s	0	0s	0.0	
11	5992	544	30620	1106	0	623998.0	1	1500092.0	4	1512500.0	3	1774409.0	9	1628836.0	1.7976931348623157E308	0.0	531.046400ms	1100	531.046400ms	2.207455311077204E-5	531.046400ms	1100	531.046400ms	2.207455311077204E-5	61.125200ms	6	61.125200ms	0.03917763529760996	0s	0	0s	0.0	0s	0	0s	0.0	
12	6426	433	31726	1106	0	619094.0	1	1500092.0	4	1512500.0	7	1720504.0	3	1602669.0	1.7976931348623157E308	0.0	420.872100ms	1100	420.872100ms	7.144545043704956E-6	420.872100ms	1100	420.872100ms	7.144545043704956E-6	51.220100ms	6	51.220100ms	0.018295622805947764	0s	0	0s	0.0	0s	0	0s	0.0	
