"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	956	956	1400	1400	77	1514219.0	41	2210250.0	48	2211935.0	36	1.08159949161304224E17	98	2420160.0	1.7976931348623157E308	0.0	775.639900ms	1200	775.639900ms	3.5088509120457747E-4	775.639900ms	1200	775.639900ms	3.5088509120457747E-4	1.548947200s	100	1.548947200s	0.33751861449595266	0s	0	0s	0.0	0s	0	0s	0.0	
3	1370	413	2700	1300	77	1078336.0	3	1853645.0	52	1937898.0	36	9.5399579491587648E16	84	2224708.0	1.7976931348623157E308	0.0	385.481500ms	1200	385.481500ms	2.3988328856878256E-4	385.481500ms	1200	385.481500ms	2.3988328856878256E-4	233.592100ms	100	233.592100ms	0.1542641725804345	0s	0	0s	0.0	0s	0	0s	0.0	
4	1773	403	3999	1299	77	895939.0	92	1607106.0	17	1699883.0	11	5.5613711544696096E16	76	2013001.0	1.7976931348623157E308	0.0	389.301800ms	1200	389.301800ms	1.4095560196450825E-4	389.301800ms	1200	389.301800ms	1.4095560196450825E-4	99.07ms	100	99.07ms	0.11188224241101491	0s	0	0s	0.0	0s	0	0s	0.0	
5	2169	396	5299	1300	77	797303.0	73	1386971.0	53	1453345.0	11	5.5613711544696096E16	55	1826405.0	1.7976931348623157E308	0.0	382.097500ms	1200	382.097500ms	9.174359712733421E-5	382.097500ms	1200	382.097500ms	9.174359712733421E-5	99.124300ms	100	99.124300ms	0.09551837443965797	0s	0	0s	0.0	0s	0	0s	0.0	
6	2566	396	6599	1300	77	741316.0	64	1166241.0	80	1265921.0	11	2080721.0	27	1614809.0	1.7976931348623157E308	0.0	381.976800ms	1200	381.976800ms	5.851706732990264E-5	381.976800ms	1200	381.976800ms	5.851706732990264E-5	102.248400ms	100	102.248400ms	0.11556524760276231	0s	0	0s	0.0	0s	0	0s	0.0	
7	2962	396	7899	1300	77	694846.0	60	1077825.0	41	1099978.0	99	1803691.0	6	1418166.0	1.7976931348623157E308	0.0	380.928500ms	1200	380.928500ms	5.223818182799239E-5	380.928500ms	1200	380.928500ms	5.223818182799239E-5	107.656ms	100	107.656ms	0.11946825372496402	0s	0	0s	0.0	0s	0	0s	0.0	
8	3360	397	9199	1300	77	669482.0	47	738600.0	23	843152.0	32	1617916.0	39	1234609.0	1.7976931348623157E308	0.0	382.284300ms	1200	382.284300ms	3.041921039578075E-5	382.284300ms	1200	382.284300ms	3.041921039578075E-5	113.225100ms	100	113.225100ms	0.11441229790320656	0s	0	0s	0.0	0s	0	0s	0.0	
9	3754	394	10499	1300	77	640014.0	47	738600.0	56	832456.0	85	1411419.0	12	1112787.0	1.7976931348623157E308	0.0	380.828900ms	1200	380.828900ms	3.668009993796203E-5	380.828900ms	1200	380.828900ms	3.668009993796203E-5	102.100600ms	100	102.100600ms	0.09670319705489971	0s	0	0s	0.0	0s	0	0s	0.0	
10	4151	396	11799	1300	77	630380.0	69	719776.0	47	738600.0	75	1353528.0	6	1017256.0	1.7976931348623157E308	0.0	383.382100ms	1200	383.382100ms	1.2543996433411383E-5	383.382100ms	1200	383.382100ms	1.2543996433411383E-5	104.578200ms	100	104.578200ms	0.07714915860842392	0s	0	0s	0.0	0s	0	0s	0.0	
11	4549	398	13099	1300	77	619417.0	79	679707.0	1	718474.0	40	1266481.0	50	953085.0	1.7976931348623157E308	0.0	385.123300ms	1200	385.123300ms	1.449258119441188E-5	385.123300ms	1200	385.123300ms	1.449258119441188E-5	104.699500ms	100	104.699500ms	0.05435146186788814	0s	0	0s	0.0	0s	0	0s	0.0	
