"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	423	423	1300	1300	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	385.408100ms	1100	385.408100ms	0.0	385.408100ms	1100	385.408100ms	0.0	153.392987ms	100	153.392987ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	722	298	4501	3201	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	265.838800ms	1100	265.838800ms	0.0	265.838800ms	1100	265.838800ms	0.0	15.665ms	100	15.665ms	0.0	25.107600ms	2001	25.107600ms	0.0	25.107600ms	2001	25.107600ms	0.0	
4	1032	309	7226	2725	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	280.046299ms	1100	280.046299ms	0.0	280.046299ms	1100	280.046299ms	0.0	10.016805ms	100	10.016805ms	0.0	23.417200ms	1527	23.417200ms	0.0	23.417200ms	1527	23.417200ms	0.0	
5	1333	301	10426	3200	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	274.135600ms	1100	274.135600ms	0.0	274.135600ms	1100	274.135600ms	0.0	5.405502ms	100	5.405502ms	0.0	22.333500ms	2001	22.333500ms	0.0	22.333500ms	2001	22.333500ms	0.0	
6	1604	271	13151	2725	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	248.906900ms	1100	248.906900ms	0.0	248.906900ms	1100	248.906900ms	0.0	7.238503ms	100	7.238503ms	0.0	17.088500ms	1527	17.088500ms	0.0	17.088500ms	1527	17.088500ms	0.0	
7	1878	273	16352	3201	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	245.606100ms	1100	245.606100ms	0.0	245.606100ms	1100	245.606100ms	0.0	5.464603ms	100	5.464603ms	0.0	24.116500ms	2001	24.116500ms	0.0	24.116500ms	2001	24.116500ms	0.0	
8	2145	267	19078	2726	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	245.638100ms	1100	245.638100ms	0.0	245.638100ms	1100	245.638100ms	0.0	4.097699ms	100	4.097699ms	0.0	17.484400ms	1527	17.484400ms	0.0	17.484400ms	1527	17.484400ms	0.0	
9	2424	279	22279	3201	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	252.075500ms	1100	252.075500ms	0.0	252.075500ms	1100	252.075500ms	0.0	3.572800ms	100	3.572800ms	0.0	23.310400ms	2001	23.310400ms	0.0	23.310400ms	2001	23.310400ms	0.0	
10	2690	266	25004	2725	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	244.721501ms	1100	244.721501ms	0.0	244.721501ms	1100	244.721501ms	0.0	3.668614ms	100	3.668614ms	0.0	17.999501ms	1527	17.999501ms	0.0	17.999501ms	1527	17.999501ms	0.0	
11	2961	270	28203	3199	0	0.0	1	0.0	2	0.0	99	0.0	50	0.0	1.7976931348623157E308	0.0	245.142300ms	1100	245.142300ms	0.0	245.142300ms	1100	245.142300ms	0.0	2.886183ms	100	2.886183ms	0.0	22.238300ms	2001	22.238300ms	0.0	22.238300ms	2001	22.238300ms	0.0	
