"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	280	280	97997	97997	0	1727384.0	11	1760158.0	24	1799499.0	42	2052520.0	9	1938398.0	1.7976931348623157E308	0.0	255.286ms	1100	255.286ms	6.374688969587352E-5	255.286ms	1100	255.286ms	6.374688969587352E-5	126.631200ms	100	126.631200ms	0.01439861437738823	0s	0	0s	0.0	0s	0	0s	0.0	
3	577	296	99191	1194	37	1576993.0	44	1653694.0	0	1718309.0	38	2029222.0	14	1876889.0	1.7976931348623157E308	0.0	291.534700ms	1100	291.534700ms	4.776008114003582E-6	291.534700ms	1100	291.534700ms	4.776008114003582E-6	15.019700ms	100	15.019700ms	0.017422126786282383	0s	0	0s	0.0	0s	0	0s	0.0	
4	858	280	100390	1199	37	1425215.0	29	1517686.0	4	1581113.0	23	1987330.0	48	1821905.0	1.7976931348623157E308	0.0	275.774500ms	1100	275.774500ms	8.749563251073406E-5	275.774500ms	1100	275.774500ms	8.749563251073406E-5	21.968100ms	100	21.968100ms	0.018159362477638226	0s	0	0s	0.0	0s	0	0s	0.0	
5	1182	324	101579	1189	37	1400188.0	29	1517686.0	1	1542027.0	26	1943945.0	30	1757664.0	1.7976931348623157E308	0.0	320.422ms	1100	320.422ms	1.596377962750755E-5	320.422ms	1100	320.422ms	1.596377962750755E-5	8.547300ms	100	8.547300ms	0.013860658296701207	0s	0	0s	0.0	0s	0	0s	0.0	
6	1464	282	102778	1199	37	1400188.0	12	1512281.0	29	1517686.0	20	1839954.0	47	1724845.0	1.7976931348623157E308	0.0	277.492200ms	1100	277.492200ms	0.0	277.492200ms	1100	277.492200ms	0.0	8.149600ms	100	8.149600ms	0.012692573119586478	0s	0	0s	0.0	0s	0	0s	0.0	
7	1768	303	104026	1248	37	1372726.0	12	1512281.0	29	1517686.0	31	1830334.0	24	1686002.0	1.7976931348623157E308	0.0	296.158100ms	1100	296.158100ms	8.225564482151716E-6	296.158100ms	1100	296.158100ms	8.225564482151716E-6	5.654500ms	100	5.654500ms	0.007533317140854177	3.027800ms	50	3.027800ms	2.1322850931446258E-4	3.027800ms	50	3.027800ms	2.1322850931446258E-4	
8	2038	270	105218	1192	37	1278061.0	15	1451876.0	46	1472671.0	41	1788787.0	38	1622011.0	1.7976931348623157E308	0.0	266.935700ms	1100	266.935700ms	6.269211110526857E-5	266.935700ms	1100	266.935700ms	6.269211110526857E-5	6.653300ms	100	6.653300ms	0.014666842867573032	0s	0	0s	0.0	0s	0	0s	0.0	
9	2323	284	106417	1199	37	1278061.0	15	1451876.0	6	1467971.0	19	1726223.0	45	1585498.0	1.7976931348623157E308	0.0	279.714ms	1100	279.714ms	0.0	279.714ms	1100	279.714ms	0.0	8.994300ms	100	8.994300ms	0.009507188172163072	0s	0	0s	0.0	0s	0	0s	0.0	
10	2615	292	107664	1247	37	1278061.0	15	1451876.0	6	1467971.0	33	1721148.0	11	1556250.0	1.7976931348623157E308	0.0	287.375800ms	1100	287.375800ms	0.0	287.375800ms	1100	287.375800ms	0.0	8.144300ms	100	8.144300ms	0.007405606195382981	2.587300ms	51	2.587300ms	0.0	2.587300ms	51	2.587300ms	0.0	
11	2920	304	108913	1249	37	1278061.0	32	1343916.0	21	1384936.0	26	1691820.0	13	1527291.0	1.7976931348623157E308	0.0	297.047800ms	1100	297.047800ms	0.0	297.047800ms	1100	297.047800ms	0.0	7.282700ms	100	7.282700ms	0.009816265679181809	4.541300ms	51	4.541300ms	0.0	4.541300ms	51	4.541300ms	0.0	
12	3211	291	110161	1248	37	1276168.0	32	1343916.0	14	1346458.0	39	1638213.0	43	1509619.0	1.7976931348623157E308	0.0	285.782500ms	1100	285.782500ms	0.0	285.782500ms	1100	285.782500ms	0.0	8.808100ms	100	8.808100ms	0.005973342592808279	2.958400ms	48	2.958400ms	3.085729084918489E-5	2.958400ms	48	2.958400ms	3.085729084918489E-5	
13	3472	261	111390	1229	37	1274054.0	31	1301642.0	32	1343916.0	5	1621848.0	23	1498650.0	1.7976931348623157E308	0.0	256.789ms	1100	256.789ms	0.0	256.789ms	1100	256.789ms	0.0	8.654900ms	100	8.654900ms	0.00529479244295149	2.342200ms	32	2.342200ms	5.176630349609107E-5	2.342200ms	32	2.342200ms	5.176630349609107E-5	
