"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	283	283	97988	97988	0	1652796.0	15	1794636.0	33	1795483.0	41	2062849.0	9	1933737.0	1.7976931348623157E308	0.0	260.816400ms	1100	260.816400ms	3.809862683476384E-5	260.816400ms	1100	260.816400ms	3.809862683476384E-5	142.985100ms	100	142.985100ms	0.017177343798388357	0s	0	0s	0.0	0s	0	0s	0.0	
3	536	252	99179	1191	0	1536731.0	1	1603882.0	32	1647931.0	43	2021935.0	45	1844624.0	1.7976931348623157E308	0.0	247.252700ms	1100	247.252700ms	6.383947950239251E-5	247.252700ms	1100	247.252700ms	6.383947950239251E-5	20.842400ms	100	20.842400ms	0.025046631616080034	0s	0	0s	0.0	0s	0	0s	0.0	
4	797	260	100366	1187	0	1536731.0	22	1602925.0	1	1603882.0	11	1949083.0	33	1795483.0	1.7976931348623157E308	0.0	256.616900ms	1100	256.616900ms	0.0	256.616900ms	1100	256.616900ms	0.0	10.190400ms	100	10.190400ms	0.012204028915940293	0s	0	0s	0.0	0s	0	0s	0.0	
5	1053	256	101585	1219	27	1506004.0	0	1525711.0	8	1530028.0	31	1855806.0	20	1740271.0	1.7976931348623157E308	0.0	249.157300ms	1100	249.157300ms	0.0	249.157300ms	1100	249.157300ms	0.0	7.466500ms	100	7.466500ms	0.017436599514344196	2.764300ms	23	2.764300ms	3.117854945222074E-4	2.764300ms	23	2.764300ms	3.117854945222074E-4	
6	1321	267	102775	1190	27	1506004.0	0	1525711.0	36	1525795.0	21	1853940.0	5	1692226.0	1.7976931348623157E308	0.0	264.248600ms	1100	264.248600ms	0.0	264.248600ms	1100	264.248600ms	0.0	6.857800ms	100	6.857800ms	0.0106731978778001	0s	0	0s	0.0	0s	0	0s	0.0	
7	1585	264	103985	1210	3	1428626.0	12	1488219.0	45	1489568.0	37	1791487.0	34	1617763.0	1.7976931348623157E308	0.0	258.279500ms	1100	258.279500ms	0.0	258.279500ms	1100	258.279500ms	0.0	5.410300ms	100	5.410300ms	0.016911133029085038	2.336800ms	11	2.336800ms	3.115408844742908E-4	2.336800ms	11	2.336800ms	3.115408844742908E-4	
8	1836	250	105181	1196	12	1303498.0	37	1347893.0	3	1422141.0	26	1773201.0	40	1583515.0	1.7976931348623157E308	0.0	248.088900ms	1100	248.088900ms	4.126660543385396E-6	248.088900ms	1100	248.088900ms	4.126660543385396E-6	7.365100ms	100	7.365100ms	0.01415466210862693	0s	0	0s	0.0	0s	0	0s	0.0	
9	2092	256	106376	1195	12	1284371.0	37	1347893.0	3	1369890.0	2	1713332.0	32	1558451.0	1.7976931348623157E308	0.0	254.002300ms	1100	254.002300ms	1.333963060793485E-5	254.002300ms	1100	254.002300ms	1.333963060793485E-5	7.454500ms	100	7.454500ms	0.007987927183272413	0s	0	0s	0.0	0s	0	0s	0.0	
10	2346	254	107567	1191	12	1276759.0	37	1347893.0	3	1369890.0	2	1713332.0	7	1530278.0	1.7976931348623157E308	0.0	252.110600ms	1100	252.110600ms	5.387851329561322E-6	252.110600ms	1100	252.110600ms	5.387851329561322E-6	7.291300ms	100	7.291300ms	0.00990048043452607	0s	0	0s	0.0	0s	0	0s	0.0	
11	2605	258	108765	1198	12	1276759.0	37	1347893.0	5	1349484.0	2	1636199.0	27	1500843.0	1.7976931348623157E308	0.0	256.662700ms	1100	256.662700ms	0.0	256.662700ms	1100	256.662700ms	0.0	7.943600ms	100	7.943600ms	0.00958104044276529	0s	0	0s	0.0	0s	0	0s	0.0	
