"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	2864	2864	154806	154806	60	1.687688095E9	40	1.716496399E9	56	1.720937153E9	81	1.893287612E9	36	1.809555787E9	1.7976931348623157E308	0.0	32.810608600s	155000	32.810608600s	1.5080593371823083E-4	650.565300ms	1550	650.565300ms	1.4384240619408115E-4	418.892ms	40	418.892ms	0.062392325840997166	0s	0	0s	0.0	0s	0	0s	0.0	
3	5035	2170	309507	154701	49	1.398429149E9	71	1.417120161E9	67	1.418923725E9	88	1.62718137E9	77	1.537381747E9	1.7976931348623157E308	0.0	25.236709700s	155000	25.236709700s	7.98084268054538E-5	270.384900ms	1550	270.384900ms	8.386963346771957E-5	104.466700ms	40	104.466700ms	0.08287059120358943	0s	0	0s	0.0	0s	0	0s	0.0	
4	7026	1990	464196	154689	2	1.252962652E9	84	1.261069805E9	81	1.261124233E9	88	1.525012967E9	1	1.365108191E9	1.7976931348623157E308	0.0	22.973747700s	155000	22.973747700s	4.9976577749727756E-5	250.922ms	1550	250.922ms	3.6165009333487864E-5	47.531200ms	40	47.531200ms	0.07343517577964205	0s	0	0s	0.0	0s	0	0s	0.0	
5	9115	2088	618796	154600	59	1.095117326E9	12	1.120884508E9	11	1.137361348E9	88	1.443775468E9	56	1.246300653E9	1.7976931348623157E308	0.0	23.892481800s	155000	23.892481800s	3.547824237386057E-5	233.650400ms	1550	233.650400ms	1.7051663934605543E-5	26.647700ms	40	26.647700ms	0.07511417264720716	0s	0	0s	0.0	0s	0	0s	0.0	
6	11308	2193	773403	154607	83	1.036901285E9	44	1.036967556E9	94	1.037516223E9	88	1.399643968E9	60	1.149222187E9	1.7976931348623157E308	0.0	25.301517s	155000	25.301517s	3.2216512681560465E-5	283.043600ms	1550	283.043600ms	1.1305292132984274E-5	32.717200ms	40	32.717200ms	0.07023700628038129	0s	0	0s	0.0	0s	0	0s	0.0	
7	13509	2200	928051	154648	92	9.90860013E8	83	9.96405016E8	32	9.98420016E8	88	1.354417902E9	41	1.075601027E9	1.7976931348623157E308	0.0	25.384856500s	155000	25.384856500s	2.7114691252265075E-5	280.845200ms	1550	280.845200ms	2.5196829765034336E-5	25.007400ms	40	25.007400ms	0.061455145582876625	0s	0	0s	0.0	0s	0	0s	0.0	
8	15661	2152	1082700	154649	17	9.21875597E8	33	9.45204199E8	72	9.45437071E8	93	1.147262978E9	50	1.01783899E9	1.7976931348623157E308	0.0	24.850079900s	155000	24.850079900s	2.0535439297365834E-5	247.364400ms	1550	247.364400ms	2.056607559910067E-5	22.972600ms	40	22.972600ms	0.053799651311531506	0s	0	0s	0.0	0s	0	0s	0.0	
9	17890	2228	1237307	154607	85	8.65733251E8	17	8.79605036E8	89	8.89765075E8	6	1.091058064E9	46	9.73091063E8	1.7976931348623157E308	0.0	25.711715300s	155000	25.711715300s	2.3238353903340478E-5	281.178700ms	1550	281.178700ms	2.9582440153711295E-5	21.958600ms	40	21.958600ms	0.03292519726947015	0s	0	0s	0.0	0s	0	0s	0.0	
10	20147	2257	1391947	154640	85	8.50030026E8	50	8.54668908E8	75	8.55712264E8	6	1.082742215E9	49	9.29221254E8	1.7976931348623157E308	0.0	26.036780300s	155000	26.036780300s	1.8557531933339185E-5	284.870500ms	1550	284.870500ms	1.1702349299306069E-5	13.551600ms	40	13.551600ms	0.026791856479994724	0s	0	0s	0.0	0s	0	0s	0.0	
11	22283	2136	1546544	154597	50	8.07960544E8	75	8.22473171E8	59	8.31595359E8	6	9.9719567E8	33	8.95121941E8	1.7976931348623157E308	0.0	24.748429600s	155000	24.748429600s	1.7001427744197706E-5	263.492900ms	1550	263.492900ms	1.224174896799279E-5	10.266700ms	40	10.266700ms	0.024241609376754323	0s	0	0s	0.0	0s	0	0s	0.0	
