"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	784	784	11013	11013	5	40166.778	9	47007.45700000001	6	47801.819	4	77056.50200000002	1	49873.973000000005	1.7976931348623157E308	0.0	7.326365701s	11000	7.326365701s	5.140830130448052E-4	752.727999ms	1100	752.727999ms	5.369158174576559E-4	63.531099ms	20	63.531099ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	1307	523	22021	11008	4	20989.421000000002	6	25453.377	5	26227.52	8	44599.3	1	29387.13099999999	1.7976931348623157E308	0.0	5.068338398s	11000	5.068338398s	3.6527061329429534E-4	519.927400ms	1100	519.927400ms	3.154859154317213E-4	14.648899ms	20	14.648899ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	1859	551	33031	11010	4	10470.952000000001	1	15278.904	6	18318.678999999996	9	30345.051000000003	0	23360.464999999993	1.7976931348623157E308	0.0	5.315746103s	11000	5.315746103s	2.8698899525799224E-4	535.125601ms	1100	535.125601ms	4.555744794224931E-4	9.382302ms	20	9.382302ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	2386	527	44046	11015	4	7424.689000000001	6	9890.181999999999	1	10975.156	9	26391.959	8	18162.65	1.7976931348623157E308	0.0	5.168361701s	11000	5.168361701s	2.076772858574413E-4	519.583300ms	1100	519.583300ms	2.644773846733324E-4	3.823698ms	20	3.823698ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	2921	535	55057	11011	4	7424.689000000001	6	9880.489	3	10279.725999999999	5	25276.01	7	16827.261	1.7976931348623157E308	0.0	5.179648502s	11000	5.179648502s	5.746891770533486E-5	526.229501ms	1100	526.229501ms	0.0	3.059999ms	20	3.059999ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	3460	539	66089	11032	4	6214.77	6	9880.489	3	10279.725999999999	5	25276.01	7	16827.261	1.7976931348623157E308	0.0	5.244928397s	11000	5.244928397s	0.0	533.130800ms	1100	533.130800ms	0.0	3.389301ms	20	3.389301ms	0.0	3.199800ms	22	3.199800ms	0.007407221794989422	3.199800ms	22	3.199800ms	0.007407221794989422	
8	3991	530	77166	11077	4	5263.26	6	9880.489	3	10279.725999999999	5	25276.01	7	16827.261	1.7976931348623157E308	0.0	5.111686999s	11000	5.111686999s	1.1567659491538646E-5	514.983300ms	1100	514.983300ms	1.1567659491538647E-4	2.817297ms	20	2.817297ms	0.0	2.487900ms	63	2.487900ms	4.7032860861852466E-4	2.487900ms	63	2.487900ms	4.7032860861852466E-4	
9	4522	531	88180	11014	4	5263.26	6	9880.489	3	10279.725999999999	5	25276.01	7	16827.261	1.7976931348623157E308	0.0	5.181504701s	11000	5.181504701s	0.0	504.657300ms	1100	504.657300ms	0.0	1.597001ms	20	1.597001ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	5046	524	99361	11181	4	4854.104	6	9880.489	3	10279.725999999999	5	25276.01	7	16827.261	1.7976931348623157E308	0.0	5.011476405s	11000	5.011476405s	0.0	499.888801ms	1100	499.888801ms	0.0	2.022403ms	20	2.022403ms	0.0	2.910001ms	169	2.910001ms	4.5998894603693183E-4	2.910001ms	169	2.910001ms	4.5998894603693183E-4	
11	5564	517	110381	11020	4	4854.103999999999	6	9880.489	3	10279.725999999999	5	25276.01	7	16827.261	1.7976931348623157E308	0.0	5.048670699s	11000	5.048670699s	0.0	500.717700ms	1100	500.717700ms	0.0	1.782703ms	20	1.782703ms	0.0	1.973500ms	17	1.973500ms	1.3061447348531253E-17	1.973500ms	17	1.973500ms	1.3061447348531253E-17	
