"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	226	226	26260	26260	29	1.51520904E8	99	1.54969305E8	0	1.56297883E8	92	1.87413706E8	16	1.695224E8	1.7976931348623157E308	0.0	1.952162400s	10500	1.952162400s	5.604188803933322E-4	16.464200ms	105	16.464200ms	0.0	361.204100ms	200	361.204100ms	0.004566104634627755	0s	0	0s	0.0	0s	0	0s	0.0	
3	357	131	36910	10650	20	1.42893189E8	76	1.43522032E8	84	1.46071501E8	47	1.787017E8	12	1.58887782E8	1.7976931348623157E308	0.0	1.346704s	10500	1.346704s	4.257227890876027E-4	22.927400ms	105	22.927400ms	2.5564707685796456E-4	32.262700ms	200	32.262700ms	0.006856051570283972	0s	0	0s	0.0	0s	0	0s	0.0	
4	501	143	47577	10667	78	1.33674508E8	26	1.33988628E8	31	1.34170402E8	58	1.7270998E8	15	1.52615148E8	1.7976931348623157E308	0.0	1.522553s	10500	1.522553s	2.014045421923404E-4	40.353300ms	105	40.353300ms	0.0	34.706600ms	200	34.706600ms	0.0110963683735508	0s	0	0s	0.0	0s	0	0s	0.0	
5	644	142	58248	10671	76	1.16912032E8	78	1.19317092E8	26	1.22359579E8	38	1.62916915E8	32	1.40727213E8	1.7976931348623157E308	0.0	1.517719200s	10500	1.517719200s	4.138704005435532E-4	19.628300ms	105	19.628300ms	0.001022912276124444	33.124100ms	200	33.124100ms	0.018261332518764	0s	0	0s	0.0	0s	0	0s	0.0	
6	772	128	68915	10667	76	1.12555475E8	84	1.13202034E8	26	1.16278264E8	16	1.56183527E8	36	1.34243572E8	1.7976931348623157E308	0.0	1.344469900s	10500	1.344469900s	1.396545440724021E-4	28.034800ms	105	28.034800ms	3.5489092386675004E-4	36.371300ms	200	36.371300ms	0.01781433034272588	0s	0	0s	0.0	0s	0	0s	0.0	
7	893	120	79575	10660	43	1.03582804E8	37	1.08743831E8	29	1.09264932E8	2	1.44498718E8	66	1.27841369E8	1.7976931348623157E308	0.0	1.279447300s	10500	1.279447300s	1.0075689822727665E-4	16.523800ms	105	16.523800ms	0.0	31.216600ms	200	31.216600ms	0.017115572225642264	0s	0	0s	0.0	0s	0	0s	0.0	
8	1016	123	90220	10645	43	1.020739E8	65	1.04482596E8	76	1.06409826E8	30	1.40989831E8	45	1.21013721E8	1.7976931348623157E308	0.0	1.362775700s	10500	1.362775700s	1.8454057475926434E-4	15.383400ms	105	15.383400ms	1.3873455564800396E-4	15.533ms	200	15.533ms	0.01581999728611993	0s	0	0s	0.0	0s	0	0s	0.0	
9	1135	118	100878	10658	65	1.00445162E8	43	1.020739E8	83	1.03207626E8	64	1.29962707E8	89	1.17565828E8	1.7976931348623157E308	0.0	1.295812100s	10500	1.295812100s	6.065926901059293E-5	12.103700ms	105	12.103700ms	0.0	12.697200ms	200	12.697200ms	0.013081233303647091	0s	0	0s	0.0	0s	0	0s	0.0	
10	1267	131	111543	10665	65	9.9563947E7	89	1.00929847E8	43	1.020739E8	92	1.23873923E8	49	1.14929132E8	1.7976931348623157E308	0.0	1.457853700s	10500	1.457853700s	5.35339098510309E-5	11.185400ms	105	11.185400ms	8.355329059575669E-5	13.546ms	200	13.546ms	0.008020857115348556	0s	0	0s	0.0	0s	0	0s	0.0	
11	1388	121	122199	10656	65	9.3193316E7	57	9.6228839E7	89	9.9094761E7	92	1.21737904E8	41	1.12399437E8	1.7976931348623157E308	0.0	1.355928700s	10500	1.355928700s	7.498482192425683E-5	34.354100ms	105	34.354100ms	6.093839991144207E-4	13.306800ms	200	13.306800ms	0.009511837956923981	0s	0	0s	0.0	0s	0	0s	0.0	
12	1518	130	132866	10667	65	9.2478342E7	57	9.6228839E7	42	9.8508329E7	71	1.1981501E8	4	1.08818934E8	1.7976931348623157E308	0.0	1.442124300s	10500	1.442124300s	7.202377478492122E-5	13.441700ms	105	13.441700ms	7.306614339676635E-5	13.061100ms	200	13.061100ms	0.008485075090118397	0s	0	0s	0.0	0s	0	0s	0.0	
13	1644	125	143524	10658	65	9.2478342E7	57	9.6228839E7	92	9.7111453E7	71	1.18853434E8	49	1.06487711E8	1.7976931348623157E308	0.0	1.378282300s	10500	1.378282300s	7.439139812341978E-5	34.716200ms	105	34.716200ms	0.0	13.511800ms	200	13.511800ms	0.005102052233752847	0s	0	0s	0.0	0s	0	0s	0.0	
14	1781	136	154196	10672	36	9.099365E7	65	9.1417022E7	6	9.1920185E7	59	1.13518575E8	97	1.04348125E8	1.7976931348623157E308	0.0	1.486101800s	10500	1.486101800s	7.46181177795897E-5	11.139500ms	105	11.139500ms	5.8586380099037055E-5	14.470800ms	200	14.470800ms	0.006100314826334017	3.712300ms	7	3.712300ms	7.654008329863896E-4	3.712300ms	7	3.712300ms	7.654008329863896E-4	
15	1911	130	164856	10660	36	8.9791363E7	65	9.1189336E7	6	9.1920185E7	59	1.13518575E8	48	1.03309333E8	1.7976931348623157E308	0.0	1.409047100s	10500	1.409047100s	4.9507784876008925E-5	11.991300ms	105	11.991300ms	1.2583682906392262E-4	13.312600ms	200	13.312600ms	0.0022725999450371355	0s	0	0s	0.0	0s	0	0s	0.0	
16	2042	130	175507	10651	36	8.9791363E7	65	9.1189336E7	6	9.1920185E7	56	1.12245727E8	90	1.02192086E8	1.7976931348623157E308	0.0	1.466029200s	10500	1.466029200s	4.463824400549715E-5	11.758900ms	105	11.758900ms	0.0	12.891700ms	200	12.891700ms	0.0015108886717320968	0s	0	0s	0.0	0s	0	0s	0.0	
17	2165	123	186209	10702	36	8.9791363E7	65	9.1189336E7	6	9.1920185E7	56	1.11604665E8	86	1.011073E8	1.7976931348623157E308	0.0	1.324256500s	10500	1.324256500s	2.9239731040094632E-5	17.775300ms	105	17.775300ms	0.0	13.059600ms	200	13.059600ms	0.0032219270418654454	3.234900ms	51	3.234900ms	0.0	3.234900ms	51	3.234900ms	0.0	
18	2282	116	196920	10711	15	8.6700223E7	36	8.8921289E7	65	8.9010222E7	56	1.11029542E8	16	1.00596422E8	1.7976931348623157E308	0.0	1.225161s	10500	1.225161s	4.540880791433871E-5	10.439100ms	105	10.439100ms	9.228525740965856E-5	13.156400ms	200	13.156400ms	0.002859596541932122	3.326900ms	51	3.326900ms	0.0	3.326900ms	51	3.326900ms	0.0	
19	2406	124	207567	10647	15	8.5788823E7	36	8.8921289E7	65	8.9010222E7	56	1.10724102E8	81	9.9089534E7	1.7976931348623157E308	0.0	1.292054s	10500	1.292054s	4.6975481886433626E-5	9.062200ms	105	9.062200ms	1.0011508274897972E-4	13.498900ms	200	13.498900ms	0.00252097640099531	0s	0	0s	0.0	0s	0	0s	0.0	
20	2517	110	218222	10655	15	8.5788823E7	36	8.8921289E7	65	8.9010222E7	56	1.10724102E8	3	9.8429334E7	1.7976931348623157E308	0.0	1.249251200s	10500	1.249251200s	4.0597084915725274E-5	10.490200ms	105	10.490200ms	0.0	12.331200ms	200	12.331200ms	0.00156042228507634	0s	0	0s	0.0	0s	0	0s	0.0	
21	2651	134	228874	10652	15	8.315895E7	6	8.6688566E7	65	8.830554E7	72	1.06480766E8	97	9.7455624E7	1.7976931348623157E308	0.0	1.440515900s	10500	1.440515900s	6.772167259442434E-5	12.653600ms	105	12.653600ms	1.2760948762183334E-4	12.519500ms	200	12.519500ms	0.0024505602194206904	3.470800ms	4	3.470800ms	0.004372638379710608	3.470800ms	4	3.470800ms	0.004372638379710608	
22	2767	115	239541	10667	15	8.3056591E7	6	8.6688566E7	65	8.7941194E7	72	1.06330577E8	35	9.7049647E7	1.7976931348623157E308	0.0	1.287524600s	10500	1.287524600s	1.3671756670860402E-5	9.213200ms	105	9.213200ms	1.1722702355521086E-5	12.914400ms	200	12.914400ms	7.160984002348852E-4	0s	0	0s	0.0	0s	0	0s	0.0	
23	2883	115	250207	10666	15	8.3056591E7	6	8.6688566E7	65	8.7094197E7	38	1.04648236E8	43	9.6597063E7	1.7976931348623157E308	0.0	1.304461900s	10500	1.304461900s	3.893663715134784E-5	9.344ms	105	9.344ms	0.0	13.324500ms	200	13.324500ms	0.0020837401226044927	0s	0	0s	0.0	0s	0	0s	0.0	
24	3003	120	260925	10718	15	8.2380847E7	6	8.6688566E7	65	8.7094197E7	52	1.03395784E8	69	9.6071069E7	1.7976931348623157E308	0.0	1.316561500s	10500	1.316561500s	3.8894982201489965E-5	12.583ms	105	12.583ms	7.748520695795383E-5	12.846ms	200	12.846ms	0.0013857819163711122	3.922800ms	51	3.922800ms	0.0	3.922800ms	51	3.922800ms	0.0	
