"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	222	222	26543	26543	0	1.49257994E8	47	1.51414572E8	3	1.53049899E8	97	1.88789826E8	72	1.71285021E8	1.7976931348623157E308	0.0	1.718265200s	10500	1.718265200s	3.4138726908494385E-4	12.398ms	105	12.398ms	6.591209620691791E-4	574.376ms	500	574.376ms	0.0025454864738018016	0s	0	0s	0.0	0s	0	0s	0.0	
3	393	170	37504	10961	72	1.3752126E8	8	1.38362925E8	47	1.38963658E8	87	1.78912145E8	43	1.60423936E8	1.7976931348623157E308	0.0	1.724920s	10500	1.724920s	2.791615576780227E-4	10.314400ms	105	10.314400ms	3.8502926173652845E-4	73.151300ms	500	73.151300ms	0.00672125423209535	0s	0	0s	0.0	0s	0	0s	0.0	
4	514	121	48465	10961	26	1.27358233E8	19	1.28407404E8	86	1.28444561E8	16	1.62012506E8	77	1.45282065E8	1.7976931348623157E308	0.0	1.176177300s	10500	1.176177300s	3.083391377178365E-4	10.446ms	105	10.446ms	2.2886795484428757E-4	68.308ms	500	68.308ms	0.011880410104626251	0s	0	0s	0.0	0s	0	0s	0.0	
5	640	125	59427	10962	45	1.16511964E8	34	1.18251617E8	76	1.19344796E8	59	1.50859938E8	40	1.34574823E8	1.7976931348623157E308	0.0	1.261790600s	10500	1.261790600s	1.3958001554512515E-4	32.791200ms	105	32.791200ms	1.473907742692108E-4	83.202600ms	500	83.202600ms	0.013317135690631475	0s	0	0s	0.0	0s	0	0s	0.0	
6	760	120	70386	10959	70	1.10671003E8	80	1.11314298E8	45	1.12617894E8	20	1.4037249E8	26	1.25387233E8	1.7976931348623157E308	0.0	1.259909600s	10500	1.259909600s	1.0268520620689196E-4	9.518100ms	105	9.518100ms	3.1830534546976625E-4	70.515ms	500	70.515ms	0.010929234526907703	0s	0	0s	0.0	0s	0	0s	0.0	
7	884	123	81345	10959	2	1.02454369E8	12	1.04641401E8	6	1.06151892E8	73	1.34744873E8	68	1.17171375E8	1.7976931348623157E308	0.0	1.223876800s	10500	1.223876800s	7.883284390615865E-5	8.394600ms	105	8.394600ms	0.0	67.298200ms	500	67.298200ms	0.010046041594825531	0s	0	0s	0.0	0s	0	0s	0.0	
8	1008	124	92291	10946	57	9.8763489E7	28	9.9952612E7	12	1.01799157E8	69	1.28841115E8	17	1.11352299E8	1.7976931348623157E308	0.0	1.238494100s	10500	1.238494100s	1.2849861422358478E-4	8.533400ms	105	8.533400ms	0.0	71.472400ms	500	71.472400ms	0.007609019140833114	0s	0	0s	0.0	0s	0	0s	0.0	
9	1112	103	103246	10955	17	9.5501608E7	57	9.8763489E7	75	9.8795816E7	29	1.17106144E8	13	1.0756603E8	1.7976931348623157E308	0.0	1.045639800s	10500	1.045639800s	6.529486165349679E-5	8.412600ms	105	8.412600ms	0.0	77.495600ms	500	77.495600ms	0.006016964849096345	0s	0	0s	0.0	0s	0	0s	0.0	
10	1232	120	114203	10957	75	9.3283328E7	17	9.5501608E7	87	9.6535782E7	93	1.13565799E8	5	1.04773713E8	1.7976931348623157E308	0.0	1.209617400s	10500	1.209617400s	1.0349754215134273E-4	9.835ms	105	9.835ms	0.0	71.667700ms	500	71.667700ms	0.0029397874938934727	0s	0	0s	0.0	0s	0	0s	0.0	
11	1356	123	125156	10953	42	9.1024167E7	75	9.3283328E7	68	9.331956E7	64	1.08844846E8	7	1.0253143E8	1.7976931348623157E308	0.0	1.315843400s	10500	1.315843400s	4.645652476455145E-5	9.709700ms	105	9.709700ms	0.0	76.546400ms	500	76.546400ms	0.0039144212057788865	0s	0	0s	0.0	0s	0	0s	0.0	
