"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	42	42	92347	92347	0	1977051.0	39	2122572.0	31	2158259.0	46	2489616.0	14	2379313.0	1.7976931348623157E308	0.0	23.765400ms	1050	23.765400ms	5.854454816356391E-5	23.765400ms	1050	23.765400ms	5.854454816356391E-5	61.707200ms	25	61.707200ms	0.04915178533542086	0s	0	0s	0.0	0s	0	0s	0.0	
3	87	45	93422	1075	0	1943900.0	9	1948273.0	27	2083524.0	46	2489616.0	4	2321910.0	1.7976931348623157E308	0.0	36.487600ms	1050	36.487600ms	1.5969431720467012E-5	36.487600ms	1050	36.487600ms	1.5969431720467012E-5	43.623300ms	25	43.623300ms	0.04688600187234057	0s	0	0s	0.0	0s	0	0s	0.0	
4	108	21	94497	1075	24	1786322.0	41	1875511.0	0	1937911.0	32	2456113.0	49	2251247.0	1.7976931348623157E308	0.0	14.777700ms	1050	14.777700ms	2.9342093337154863E-6	14.777700ms	1050	14.777700ms	2.9342093337154863E-6	19.194600ms	25	19.194600ms	0.05216333135217315	0s	0	0s	0.0	0s	0	0s	0.0	
5	127	18	95572	1075	24	1545448.0	48	1848387.0	41	1875511.0	20	2406928.0	21	2168271.0	1.7976931348623157E308	0.0	15.235200ms	1050	15.235200ms	1.2842242861242796E-4	15.235200ms	1050	15.235200ms	1.2842242861242796E-4	6.869700ms	25	6.869700ms	0.068072514200126	0s	0	0s	0.0	0s	0	0s	0.0	
6	144	17	96646	1074	24	1460165.0	48	1848387.0	25	1868589.0	23	2365236.0	49	2051467.0	1.7976931348623157E308	0.0	14.286ms	1050	14.286ms	5.255557272836405E-5	14.286ms	1050	14.286ms	5.255557272836405E-5	5.403400ms	25	5.403400ms	0.07903186427975034	0s	0	0s	0.0	0s	0	0s	0.0	
7	162	18	97721	1075	24	1433371.0	2	1675935.0	30	1734214.0	14	2344234.0	33	1980837.0	1.7976931348623157E308	0.0	15.990600ms	1050	15.990600ms	1.747617237647476E-5	15.990600ms	1050	15.990600ms	1.747617237647476E-5	7.253ms	25	7.253ms	0.06588464175104955	0s	0	0s	0.0	0s	0	0s	0.0	
8	180	17	98796	1075	24	1415518.0	26	1609969.0	2	1675935.0	40	2208158.0	11	1938321.0	1.7976931348623157E308	0.0	14.482200ms	1050	14.482200ms	1.1862146745578912E-5	14.482200ms	1050	14.482200ms	1.1862146745578912E-5	2.671200ms	25	2.671200ms	0.046937421074546834	0s	0	0s	0.0	0s	0	0s	0.0	
9	200	20	99870	1074	24	1413276.0	29	1460324.0	26	1609969.0	36	2147376.0	7	1881937.0	1.7976931348623157E308	0.0	17.277600ms	1050	17.277600ms	1.5084499774909417E-6	17.277600ms	1050	17.277600ms	1.5084499774909417E-6	2.761600ms	25	2.761600ms	0.06474673893084182	0s	0	0s	0.0	0s	0	0s	0.0	
10	212	12	100944	1074	24	1411230.0	29	1460324.0	26	1609969.0	42	2118907.0	46	1838040.0	1.7976931348623157E308	0.0	10.907700ms	1050	10.907700ms	1.3787621303775648E-6	10.907700ms	1050	10.907700ms	1.3787621303775648E-6	1.543600ms	25	1.543600ms	0.03518499752478875	0s	0	0s	0.0	0s	0	0s	0.0	
11	225	12	102019	1075	24	1403081.0	29	1460324.0	26	1609969.0	42	2118907.0	34	1830917.0	1.7976931348623157E308	0.0	11.058300ms	1050	11.058300ms	5.49942417674825E-6	11.058300ms	1050	11.058300ms	5.49942417674825E-6	1.190600ms	25	1.190600ms	0.019757268323526395	0s	0	0s	0.0	0s	0	0s	0.0	
12	237	11	103094	1075	24	1403081.0	29	1460324.0	4	1559403.0	42	2118907.0	14	1803044.0	1.7976931348623157E308	0.0	10.471ms	1050	10.471ms	0.0	10.471ms	1050	10.471ms	0.0	1.159300ms	25	1.159300ms	0.03002163312108436	0s	0	0s	0.0	0s	0	0s	0.0	
13	253	16	104220	1126	24	1403081.0	29	1460324.0	4	1559403.0	42	2082978.0	25	1782583.0	1.7976931348623157E308	0.0	10.756ms	1050	10.756ms	0.0	10.756ms	1050	10.756ms	0.0	1.482ms	25	1.482ms	0.019877599817418365	3.046400ms	51	3.046400ms	0.0	3.046400ms	51	3.046400ms	0.0	
