"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	3574	3574	154866	154866	40	1.401388103E9	22	1.415947698E9	19	1.421828289E9	44	1.592445335E9	58	1.510511672E9	1.7976931348623157E308	0.0	40.911900s	155000	40.911900s	6.530143644578246E-5	764.989500ms	1550	764.989500ms	5.067580329357741E-5	485.774500ms	40	485.774500ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	7054	3479	309692	154826	40	1.289727351E9	51	1.306500526E9	22	1.311121323E9	12	1.472969905E9	58	1.392662044E9	1.7976931348623157E308	0.0	40.408560s	155000	40.408560s	4.8324008533781375E-5	522.757200ms	1550	522.757200ms	5.140559898039159E-5	117.273ms	40	117.273ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	10166	3112	464446	154754	72	1.209233371E9	22	1.219862658E9	40	1.236544939E9	62	1.400993786E9	34	1.328128755E9	1.7976931348623157E308	0.0	35.997034s	155000	35.997034s	3.3497315648364795E-5	441.590100ms	1550	441.590100ms	2.6603478263668407E-5	70.670100ms	40	70.670100ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	13214	3047	619187	154741	72	1.167205436E9	22	1.176263531E9	40	1.20065812E9	62	1.354388328E9	59	1.271384672E9	1.7976931348623157E308	0.0	35.244594400s	155000	35.244594400s	2.4623274521908625E-5	400.976ms	1550	400.976ms	2.2423129748536807E-5	56.423400ms	40	56.423400ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	16258	3044	773945	154758	72	1.130899348E9	22	1.135709115E9	8	1.152642493E9	90	1.310460341E9	96	1.229162243E9	1.7976931348623157E308	0.0	35.282595200s	155000	35.282595200s	2.1793338548412943E-5	382.083700ms	1550	382.083700ms	2.0067831984159087E-5	19.450400ms	40	19.450400ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	19286	3028	928703	154758	22	1.10319238E9	8	1.113284607E9	72	1.114581151E9	32	1.25942408E9	53	1.19727924E9	1.7976931348623157E308	0.0	35.034869400s	155000	35.034869400s	1.8005599540440132E-5	375.140900ms	1550	375.140900ms	9.309289151927274E-6	16.981700ms	40	16.981700ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	22374	3087	1083456	154753	72	1.069727528E9	22	1.069752273E9	8	1.08104731E9	78	1.229053566E9	28	1.167251599E9	1.7976931348623157E308	0.0	35.836574s	155000	35.836574s	1.7227936994990237E-5	385.949500ms	1550	385.949500ms	1.9556210658965183E-5	18.417800ms	40	18.417800ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	25371	2997	1238215	154759	72	1.044463161E9	8	1.060729894E9	22	1.062460425E9	78	1.203139286E9	64	1.135044109E9	1.7976931348623157E308	0.0	34.807762900s	155000	34.807762900s	1.5589631927357053E-5	372.035200ms	1550	372.035200ms	1.523714327832389E-5	24.755600ms	40	24.755600ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	28384	3013	1392978	154763	72	1.027324442E9	51	1.036941726E9	8	1.042159385E9	7	1.170042209E9	52	1.107273139E9	1.7976931348623157E308	0.0	35.071336300s	155000	35.071336300s	1.4490539282116469E-5	408.339200ms	1550	408.339200ms	1.0586527584112768E-5	19.043200ms	40	19.043200ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	31456	3071	1547741	154763	72	1.010795937E9	22	1.014468458E9	8	1.022002834E9	78	1.146090141E9	45	1.087294867E9	1.7976931348623157E308	0.0	35.312219200s	155000	35.312219200s	1.3913586853951465E-5	425.464100ms	1550	425.464100ms	1.037992592889485E-5	17.839400ms	40	17.839400ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
