"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	124	124	140	140	3	76042.43600000002	0	90527.84600000002	9	99874.743	7	134680.307	8	121714.66099999998	1.7976931348623157E308	0.0	84.392499ms	110	84.392499ms	8.744718046270639E-4	84.392499ms	110	84.392499ms	8.744718046270639E-4	128.750001ms	20	128.750001ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	184	60	270	130	3	68768.28000000001	0	90527.84600000002	9	99874.743	7	134680.307	8	121714.66099999998	1.7976931348623157E308	0.0	57.044699ms	110	57.044699ms	8.696287808177388E-4	57.044699ms	110	57.044699ms	8.696287808177388E-4	14.366603ms	20	14.366603ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	225	40	400	130	3	66742.90800000001	0	90527.84600000002	9	99874.743	7	134680.307	8	121714.66099999998	1.7976931348623157E308	0.0	38.010001ms	110	38.010001ms	2.6774659373875214E-4	38.010001ms	110	38.010001ms	2.6774659373875214E-4	10.080706ms	20	10.080706ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	254	29	530	130	3	59057.183000000005	0	90527.84600000002	9	99874.743	7	131815.608	8	121714.66099999998	1.7976931348623157E308	0.0	26.300401ms	110	26.300401ms	0.001046856203399578	26.300401ms	110	26.300401ms	0.001046856203399578	3.624105ms	20	3.624105ms	0.002127036286010242	0s	0	0s	0.0	0s	0	0s	0.0	
6	281	26	660	130	3	58942.28600000001	0	90527.84600000002	9	99874.743	7	131815.608	8	121714.66099999998	1.7976931348623157E308	0.0	24.903500ms	110	24.903500ms	1.7686556126765437E-5	24.903500ms	110	24.903500ms	1.7686556126765437E-5	2.514094ms	20	2.514094ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	319	37	790	130	3	54034.473	0	90527.84600000002	9	99874.743	7	131815.608	8	121714.66099999998	1.7976931348623157E308	0.0	35.841900ms	110	35.841900ms	7.569520092617698E-4	35.841900ms	110	35.841900ms	7.569520092617698E-4	1.700702ms	20	1.700702ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	344	25	920	130	3	49873.28999999999	0	90527.84600000002	9	99874.743	7	131815.608	8	121714.66099999998	1.7976931348623157E308	0.0	24.228201ms	110	24.228201ms	7.000889295919738E-4	24.228201ms	110	24.228201ms	7.000889295919738E-4	1.915199ms	20	1.915199ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	372	27	1048	128	3	49873.28999999999	0	90527.84600000002	9	99874.743	7	131815.608	8	121714.66099999998	1.7976931348623157E308	0.0	25.689ms	110	25.689ms	0.0	25.689ms	110	25.689ms	0.0	3.226395ms	20	3.226395ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	401	28	1180	132	3	44501.79099999999	0	90527.84600000002	9	99874.743	7	131815.608	8	121714.66099999998	1.7976931348623157E308	0.0	23.558099ms	110	23.558099ms	3.347424521019841E-4	23.558099ms	110	23.558099ms	3.347424521019841E-4	1.450804ms	20	1.450804ms	0.0	2.806201ms	2	2.806201ms	0.03679549714887459	2.806201ms	2	2.806201ms	0.03679549714887459	
11	425	24	1310	130	3	39533.570999999996	0	90527.84600000002	9	99874.743	7	131815.608	8	121714.66099999998	1.7976931348623157E308	0.0	23.218501ms	110	23.218501ms	0.0010149172729618078	23.218501ms	110	23.218501ms	0.0010149172729618078	1.246ms	20	1.246ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
