"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	3608	3608	12000	12000	7800	6329765.8769999975	3413	6337335.907000001	2083	6337842.599999997	6435	7181275.316	6224	6656643.933999995	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	6991	3382	16002	4002	7800	6329717.624999997	7496	6331583.654999997	5290	6336825.625000003	7058	7171965.636999998	397	6604297.505999997	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	5.221600ms	2	5.221600ms	3.811515381313413E-6	5.221600ms	2	5.221600ms	3.811515381313413E-6	
4	10349	3358	20002	4000	916	6326685.574999997	7800	6329717.624999997	7496	6331583.654999997	404	7055024.202000009	614	6562274.0	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	13696	3346	24002	4000	6309	6320023.183999997	916	6326685.574999997	5139	6329141.411000001	3528	7054607.959999986	5186	6527254.250000001	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	17368	3671	28002	4000	7752	6313409.754999999	1068	6317401.759999997	6309	6320023.183999997	4915	7035618.5440000035	5549	6495763.335000005	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	21028	3660	32004	4002	7752	6313361.502999999	1068	6317401.759999997	4907	6319246.671000004	5015	7042562.771000003	73	6465854.987000004	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	3.740100ms	2	3.740100ms	3.821389856883961E-6	3.740100ms	2	3.740100ms	3.821389856883961E-6	
8	24565	3536	36004	4000	5187	6312137.621999998	7752	6313361.502999999	7476	6313598.581999997	5927	7035618.5440000035	6343	6438138.5910000065	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	28651	4085	40004	4000	218	6307746.801999997	5187	6312137.621999998	7752	6313361.502999999	6660	7035618.5440000035	1173	6414559.22	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	32192	3541	44005	4001	218	6303980.131999997	1513	6309931.408999998	5187	6312137.621999998	7560	7023594.284000003	1708	6385592.401000004	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	3.133600ms	1	3.133600ms	5.971498410185516E-4	3.133600ms	1	3.133600ms	5.971498410185516E-4	
11	35935	3742	48008	4003	218	6297408.958999999	1639	6303990.244000001	7828	6304101.419999997	1744	7035618.5440000035	1252	6359330.617000002	1.7976931348623157E308	0.0	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	5.392100ms	3	5.392100ms	3.474615963462065E-4	5.392100ms	3	5.392100ms	3.474615963462065E-4	
