"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	55	55	85	85	8	156851.48700000002	4	185454.76700000002	0	193377.87900000002	7	214690.436	3	198625.38899999997	1.7976931348623157E308	0.0	23.702500ms	55	23.702500ms	0.0026016345577398454	23.702500ms	55	23.702500ms	0.0026016345577398454	34.354100ms	20	34.354100ms	0.018197099456294313	0s	0	0s	0.0	0s	0	0s	0.0	
3	68	13	160	75	8	155067.488	3	168389.23500000002	4	172722.57799999998	2	211839.053	0	193377.87900000002	1.7976931348623157E308	0.0	9.806800ms	55	9.806800ms	2.067965441382496E-4	9.806800ms	55	9.806800ms	2.067965441382496E-4	7.510400ms	20	7.510400ms	0.024111900214711185	0s	0	0s	0.0	0s	0	0s	0.0	
4	80	11	234	74	8	147800.901	1	161495.23	3	168389.23500000002	2	201618.10400000002	7	179503.223	1.7976931348623157E308	0.0	7.829600ms	55	7.829600ms	8.520145991941487E-4	7.829600ms	55	7.829600ms	8.520145991941487E-4	4.237100ms	20	4.237100ms	0.016337942084914264	0s	0	0s	0.0	0s	0	0s	0.0	
5	87	6	307	73	8	143769.43700000003	1	161495.23	9	165945.68099999998	2	193221.88100000002	4	170417.983	1.7976931348623157E308	0.0	4.016500ms	55	4.016500ms	4.959330082469858E-4	4.016500ms	55	4.016500ms	4.959330082469858E-4	4.465300ms	20	4.465300ms	0.015943022582330806	0s	0	0s	0.0	0s	0	0s	0.0	
6	94	6	382	75	8	139991.91000000003	0	147189.59699999998	2	147908.183	4	170417.983	3	157834.09600000002	1.7976931348623157E308	0.0	4.398200ms	55	4.398200ms	4.777253811664384E-4	4.398200ms	55	4.398200ms	4.777253811664384E-4	4.161300ms	20	4.161300ms	0.04806602192365581	0s	0	0s	0.0	0s	0	0s	0.0	
7	100	6	455	73	8	134151.778	1	135925.925	9	143226.347	3	157834.09600000002	2	147908.183	1.7976931348623157E308	0.0	4.401700ms	55	4.401700ms	7.585025319092997E-4	4.401700ms	55	4.401700ms	7.585025319092997E-4	1.88ms	20	1.88ms	0.02569903262550515	0s	0	0s	0.0	0s	0	0s	0.0	
8	106	5	529	74	8	130100.55299999997	1	135925.925	4	136459.07499999998	6	150105.158	9	143226.347	1.7976931348623157E308	0.0	4.053900ms	55	4.053900ms	5.490694008068746E-4	4.053900ms	55	4.053900ms	5.490694008068746E-4	2.805ms	20	2.805ms	0.012916317502368851	0s	0	0s	0.0	0s	0	0s	0.0	
9	112	6	602	73	3	122874.916	8	123777.25899999996	6	129648.89399999999	9	143226.347	5	137532.394	1.7976931348623157E308	0.0	4.356900ms	55	4.356900ms	8.836932600753981E-4	4.356900ms	55	4.356900ms	8.836932600753981E-4	1.397900ms	20	1.397900ms	0.02285932431330307	0s	0	0s	0.0	0s	0	0s	0.0	
10	121	8	676	74	3	121049.999	6	121391.39600000001	8	123777.25899999996	7	138127.75700000004	4	136459.07499999998	1.7976931348623157E308	0.0	6.232300ms	55	6.232300ms	2.7003321891108504E-4	6.232300ms	55	6.232300ms	2.7003321891108504E-4	1.912300ms	20	1.912300ms	0.00812912215546927	0s	0	0s	0.0	0s	0	0s	0.0	
11	129	7	751	75	3	115889.29299999999	6	121391.39600000001	8	123777.25899999996	2	137206.253	7	129854.73500000002	1.7976931348623157E308	0.0	4.403900ms	55	4.403900ms	7.7514265970228E-4	4.403900ms	55	4.403900ms	7.7514265970228E-4	1.442100ms	20	1.442100ms	0.013198841420703655	0s	0	0s	0.0	0s	0	0s	0.0	
12	134	5	826	75	3	113314.27399999999	1	119406.935	2	119701.212	0	136173.327	9	124716.18700000003	1.7976931348623157E308	0.0	3.82ms	55	3.82ms	4.0399355333652255E-4	3.82ms	55	3.82ms	4.0399355333652255E-4	939.9us	20	939.9us	0.01111784207042183	0s	0	0s	0.0	0s	0	0s	0.0	
