"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	734	734	1300	1300	13	1377909.5126239192	3	2194951.535334354	24	2237248.956827974	36	8.7375700446671632E16	38	2427182.302970875	1.7976931348623157E308	0.0	578.795300ms	1100	578.795300ms	4.2831461375839627E-4	578.795300ms	1100	578.795300ms	4.2831461375839627E-4	1.302941707s	100	1.302941707s	0.3045953555255714	0s	0	0s	0.0	0s	0	0s	0.0	
3	1136	401	2498	1198	13	1044758.5079768238	31	1933605.4919880712	69	1943234.568982286	37	2731177.49437025	8	2225302.986301331	1.7976931348623157E308	0.0	337.230099ms	1100	337.230099ms	2.1980002816182035E-4	337.230099ms	1100	337.230099ms	2.1980002816182035E-4	661.095200ms	100	661.095200ms	0.11210145799860687	0s	0	0s	0.0	0s	0	0s	0.0	
4	1493	357	3698	1200	13	887068.617614665	25	1635052.7023714513	70	1644103.7659003038	87	2438762.51528112	79	2007301.9702830112	1.7976931348623157E308	0.0	339.088800ms	1100	339.088800ms	1.3721299677318428E-4	339.088800ms	1100	339.088800ms	1.3721299677318428E-4	141.601595ms	100	141.601595ms	0.09144562875396323	0s	0	0s	0.0	0s	0	0s	0.0	
5	1854	360	4897	1199	13	816734.6876390546	89	1197120.0947107913	45	1274607.6779181766	51	2329527.745466558	17	1756332.0679188278	1.7976931348623157E308	0.0	342.009600ms	1100	342.009600ms	7.208003425191496E-5	342.009600ms	1100	342.009600ms	7.208003425191496E-5	134.814807ms	100	134.814807ms	0.12455348536074519	0s	0	0s	0.0	0s	0	0s	0.0	
6	2200	346	6092	1195	13	749332.0412927701	89	1197120.0947107913	16	1269599.327031986	29	1875076.705807031	3	1520117.2174019713	1.7976931348623157E308	0.0	333.208600ms	1100	333.208600ms	7.502452628675004E-5	333.208600ms	1100	333.208600ms	7.502452628675004E-5	89.791289ms	100	89.791289ms	0.1145255219329345	0s	0	0s	0.0	0s	0	0s	0.0	
7	2552	352	7291	1199	13	696659.7274941236	20	883514.879103261	58	951048.5068992352	91	1729674.550535106	25	1376898.8067937626	1.7976931348623157E308	0.0	339.109499ms	1100	339.109499ms	6.3902140835353E-5	339.109499ms	1100	339.109499ms	6.3902140835353E-5	93.403709ms	100	93.403709ms	0.10193437659909423	0s	0	0s	0.0	0s	0	0s	0.0	
8	2905	352	8490	1199	13	665813.3321831219	53	863975.7390734239	20	883514.879103261	11	1520737.3993106403	15	1251850.8290792021	1.7976931348623157E308	0.0	339.987700ms	1100	339.987700ms	4.025233044017554E-5	339.987700ms	1100	339.987700ms	4.025233044017554E-5	89.397802ms	100	89.397802ms	0.09553256592768564	0s	0	0s	0.0	0s	0	0s	0.0	
9	3248	343	9689	1199	13	643151.4729154424	9	832088.5785800121	72	845594.2596910248	63	1378583.8920213236	34	1100637.367999553	1.7976931348623157E308	0.0	329.227500ms	1100	329.227500ms	3.094214135934248E-5	329.227500ms	1100	329.227500ms	3.094214135934248E-5	99.976201ms	100	99.976201ms	0.0975502004800371	0s	0	0s	0.0	0s	0	0s	0.0	
10	3597	348	10889	1200	13	623801.6811004161	9	832088.5785800121	47	835372.1858710402	61	1288355.6262296452	77	1032348.1937565595	1.7976931348623157E308	0.0	335.911799ms	1100	335.911799ms	2.735081947663486E-5	335.911799ms	1100	335.911799ms	2.735081947663486E-5	99.397108ms	100	99.397108ms	0.06578988521972837	0s	0	0s	0.0	0s	0	0s	0.0	
11	3941	344	12089	1200	13	606264.602777763	86	686096.8669089883	83	756529.3172511111	45	1274607.6779181766	27	961359.3757395861	1.7976931348623157E308	0.0	333.000100ms	1100	333.000100ms	2.5557479176739794E-5	333.000100ms	1100	333.000100ms	2.5557479176739794E-5	93.925501ms	100	93.925501ms	0.056544294634889594	0s	0	0s	0.0	0s	0	0s	0.0	
12	4288	346	13289	1200	13	596855.4570570092	0	676848.811413207	86	686096.8669089883	52	1063071.8424242	62	895443.6402839344	1.7976931348623157E308	0.0	334.997300ms	1100	334.997300ms	1.4108969578394591E-5	334.997300ms	1100	334.997300ms	1.4108969578394591E-5	89.511986ms	100	89.511986ms	0.06428123876820072	0s	0	0s	0.0	0s	0	0s	0.0	
