"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	47	47	250	250	9	79632.288	3	106055.46699999999	5	106921.75700000003	8	143739.09699999998	6	119165.08499999996	1.7976931348623157E308	0.0	22.948201ms	220	22.948201ms	7.711162908645869E-4	22.948201ms	220	22.948201ms	7.711162908645869E-4	69.512097ms	20	69.512097ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	64	16	490	240	9	63128.81800000001	3	106055.46699999999	5	106921.75700000003	8	143739.09699999998	6	119165.08499999996	1.7976931348623157E308	0.0	13.469400ms	220	13.469400ms	9.420270924185009E-4	13.469400ms	220	13.469400ms	9.420270924185009E-4	14.321999ms	20	14.321999ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	76	12	730	240	9	57113.56299999999	3	106055.46699999999	5	106921.75700000003	8	143739.09699999998	6	119165.08499999996	1.7976931348623157E308	0.0	8.686100ms	220	8.686100ms	4.331154779710633E-4	8.686100ms	220	8.686100ms	4.331154779710633E-4	11.676599ms	20	11.676599ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	85	8	970	240	9	43983.558	3	106055.46699999999	5	106921.75700000003	8	143739.09699999998	6	119165.08499999996	1.7976931348623157E308	0.0	6.475199ms	220	6.475199ms	0.0010449679160988586	6.475199ms	220	6.475199ms	0.0010449679160988586	3.603100ms	20	3.603100ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	97	12	1210	240	9	40073.954999999994	3	106055.46699999999	5	106921.75700000003	8	143739.09699999998	6	119165.08499999996	1.7976931348623157E308	0.0	10.699501ms	220	10.699501ms	4.0403558819122204E-4	10.699501ms	220	10.699501ms	4.0403558819122204E-4	3.238396ms	20	3.238396ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	106	8	1450	240	9	39846.36	3	106055.46699999999	5	106921.75700000003	8	143739.09699999998	6	119165.08499999996	1.7976931348623157E308	0.0	6.434900ms	220	6.434900ms	2.58153388472066E-5	6.434900ms	220	6.434900ms	2.58153388472066E-5	1.621105ms	20	1.621105ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	113	6	1690	240	9	39018.996999999996	3	106055.46699999999	5	106921.75700000003	8	142594.654	6	119165.08499999996	1.7976931348623157E308	0.0	5.205800ms	220	5.205800ms	9.438104030307749E-5	5.205800ms	220	5.205800ms	9.438104030307749E-5	1.891700ms	20	1.891700ms	0.003186743854884061	0s	0	0s	0.0	0s	0	0s	0.0	
9	119	6	1929	239	9	35816.070999999996	3	106055.46699999999	5	106921.75700000003	8	142594.654	6	119165.08499999996	1.7976931348623157E308	0.0	4.548899ms	220	4.548899ms	3.7311965106264877E-4	4.548899ms	220	4.548899ms	3.7311965106264877E-4	3.899496ms	20	3.899496ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	126	6	2168	239	9	33692.224	3	106055.46699999999	5	106921.75700000003	8	142594.654	6	119165.08499999996	1.7976931348623157E308	0.0	4.590800ms	220	4.590800ms	2.695396153307817E-4	4.590800ms	220	4.590800ms	2.695396153307817E-4	1.627901ms	20	1.627901ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	131	5	2408	240	9	32104.095000000005	3	106055.46699999999	5	106921.75700000003	8	142594.654	6	119165.08499999996	1.7976931348623157E308	0.0	4.164200ms	220	4.164200ms	2.1425620884564235E-4	4.164200ms	220	4.164200ms	2.1425620884564235E-4	1.191501ms	20	1.191501ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
