"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	84	84	66748	66748	0	1.08358557E8	9	1.14050069E8	8	1.23460122E8	7	1.32051694E8	4	1.27053925E8	1.7976931348623157E308	0.0	636.853600ms	6200	636.853600ms	1.2666495314400515E-4	61.910600ms	620	61.910600ms	3.066386698024516E-4	21.535900ms	20	21.535900ms	0.013510380814256418	0s	0	0s	0.0	0s	0	0s	0.0	
3	157	73	72947	6199	0	1.05983483E8	6	1.11196818E8	9	1.11988415E8	1	1.22376925E8	5	1.1675738E8	1.7976931348623157E308	0.0	653.241100ms	6200	653.241100ms	8.619142724540597E-5	66.010900ms	620	66.010900ms	3.535267192722977E-5	10.630600ms	20	10.630600ms	0.00708672011794601	0s	0	0s	0.0	0s	0	0s	0.0	
4	229	71	79148	6201	5	1.04876257E8	0	1.05983483E8	8	1.07314501E8	1	1.22361497E8	4	1.11521975E8	1.7976931348623157E308	0.0	638.630600ms	6200	638.630600ms	4.522117155149683E-5	64.240200ms	620	64.240200ms	0.0	6.807900ms	20	6.807900ms	0.0027625733874604265	0s	0	0s	0.0	0s	0	0s	0.0	
5	318	89	85341	6193	5	1.0394087E8	0	1.04912927E8	8	1.05318914E8	1	1.1916397E8	9	1.09962939E8	1.7976931348623157E308	0.0	690.023800ms	6200	690.023800ms	2.2666789979891828E-5	57.895700ms	620	57.895700ms	1.4385417184343435E-5	5.787200ms	20	5.787200ms	7.206754658746484E-4	0s	0	0s	0.0	0s	0	0s	0.0	
6	397	78	91550	6209	5	1.03367061E8	0	1.03872758E8	8	1.05318914E8	1	1.1916397E8	9	1.09962939E8	1.7976931348623157E308	0.0	649.379100ms	6200	649.379100ms	5.46873070082393E-6	61.070200ms	620	61.070200ms	8.904085439123061E-6	3.312300ms	20	3.312300ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	480	82	97755	6205	8	1.00154301E8	7	1.02842498E8	5	1.03014195E8	1	1.18445706E8	4	1.07564686E8	1.7976931348623157E308	0.0	721.816600ms	6200	721.816600ms	2.9966252857367803E-5	71.450300ms	620	71.450300ms	5.5059968250177836E-6	5.371400ms	20	5.371400ms	0.002974032506860458	0s	0	0s	0.0	0s	0	0s	0.0	
8	557	76	103954	6199	7	9.7937617E7	8	9.9265769E7	3	1.01349022E8	1	1.15218074E8	9	1.04344282E8	1.7976931348623157E308	0.0	659.657600ms	6200	659.657600ms	3.076973154825916E-5	66.319600ms	620	66.319600ms	1.4309082233345745E-5	2.246100ms	20	2.246100ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	632	75	110147	6193	7	9.4438753E7	0	9.8306043E7	8	9.880249E7	1	1.1368964E8	5	1.03014195E8	1.7976931348623157E308	0.0	639.482900ms	6200	639.482900ms	2.038649093133322E-5	72.189500ms	620	72.189500ms	5.762166984579656E-5	2.425200ms	20	2.425200ms	0.005827826240935807	0s	0	0s	0.0	0s	0	0s	0.0	
10	699	66	116342	6195	7	9.3272404E7	2	9.5881594E7	3	9.7889534E7	1	1.13559819E8	5	1.03014195E8	1.7976931348623157E308	0.0	572.498900ms	6200	572.498900ms	1.401407470846503E-5	55.413800ms	620	55.413800ms	1.9919874042768592E-5	2.420600ms	20	2.420600ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	772	72	122539	6197	7	9.2364109E7	2	9.475247E7	3	9.7889534E7	1	1.13205249E8	9	1.02873504E8	1.7976931348623157E308	0.0	642.550800ms	6200	642.550800ms	7.606926138328466E-6	62.435200ms	620	62.435200ms	1.5706595655922713E-5	1.799600ms	20	1.799600ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
12	833	61	128731	6192	7	8.9900857E7	0	9.2013224E7	2	9.2751139E7	1	1.1230754E8	5	1.01586191E8	1.7976931348623157E308	0.0	575.721600ms	6200	575.721600ms	2.738928023536016E-5	56.341100ms	620	56.341100ms	4.3014403969123925E-5	1.596900ms	20	1.596900ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
