"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	22	22	213698	213698	13	4.053158968E9	33	4.08796832E9	30	4.092519061E9	35	4.622747865E9	34	4.228846959E9	1.7976931348623157E308	0.0	14.555500ms	210	14.555500ms	1.0651345541558158E-4	14.555500ms	210	14.555500ms	1.0651345541558158E-4	49.599500ms	100	49.599500ms	0.04065961089142704	0s	0	0s	0.0	0s	0	0s	0.0	
3	45	22	214007	309	42	3.663274056E9	33	3.737637413E9	21	3.750898726E9	32	4.272696363E9	36	3.86593733E9	1.7976931348623157E308	0.0	14.513700ms	210	14.513700ms	8.674146873598835E-5	14.513700ms	210	14.513700ms	8.674146873598835E-5	59.585400ms	100	59.585400ms	0.04381082511893144	0s	0	0s	0.0	0s	0	0s	0.0	
4	66	20	214316	309	48	3.38069526E9	44	3.393151786E9	41	3.400165093E9	34	3.909282947E9	10	3.522686287E9	1.7976931348623157E308	0.0	14.565100ms	210	14.565100ms	8.374134984066135E-5	14.565100ms	210	14.565100ms	8.374134984066135E-5	47.433900ms	100	47.433900ms	0.043290707063827275	0s	0	0s	0.0	0s	0	0s	0.0	
5	87	21	214624	308	49	3.074166131E9	15	3.079677784E9	47	3.081612741E9	41	3.400165093E9	29	3.216135244E9	1.7976931348623157E308	0.0	14.796ms	210	14.796ms	1.1032069269004263E-4	14.796ms	210	14.796ms	1.1032069269004263E-4	49.625ms	100	49.625ms	0.0454304985608071	0s	0	0s	0.0	0s	0	0s	0.0	
6	108	20	214934	310	26	2.839699665E9	4	2.846712377E9	43	2.854298433E9	17	3.112965045E9	37	2.946425721E9	1.7976931348623157E308	0.0	14.654100ms	210	14.654100ms	5.784168300601921E-5	14.654100ms	210	14.654100ms	5.784168300601921E-5	46.225400ms	100	46.225400ms	0.041270718513079105	0s	0	0s	0.0	0s	0	0s	0.0	
7	130	22	215244	310	25	2.591401285E9	34	2.608509289E9	44	2.623301966E9	2	2.972272345E9	45	2.742052442E9	1.7976931348623157E308	0.0	16.214700ms	210	16.214700ms	6.749853312560156E-5	16.214700ms	210	16.214700ms	6.749853312560156E-5	47.586ms	100	47.586ms	0.03437125300263145	0s	0	0s	0.0	0s	0	0s	0.0	
8	151	20	215554	310	4	2.394987994E9	32	2.395369694E9	22	2.430424427E9	47	2.721423637E9	26	2.549665267E9	1.7976931348623157E308	0.0	14.672900ms	210	14.672900ms	4.280034776261075E-5	14.672900ms	210	14.672900ms	4.280034776261075E-5	45.691700ms	100	45.691700ms	0.03632610905909916	0s	0	0s	0.0	0s	0	0s	0.0	
9	172	20	215863	309	3	2.280842813E9	12	2.292077114E9	5	2.305625061E9	35	2.550256185E9	34	2.401576892E9	1.7976931348623157E308	0.0	14.598200ms	210	14.598200ms	7.444625250692645E-5	14.598200ms	210	14.598200ms	7.444625250692645E-5	45.056100ms	100	45.056100ms	0.027368716508125942	0s	0	0s	0.0	0s	0	0s	0.0	
10	193	21	216173	310	7	2.149087125E9	42	2.196124681E9	40	2.204769949E9	23	2.410670108E9	39	2.273054356E9	1.7976931348623157E308	0.0	15.021200ms	210	15.021200ms	5.988335046383969E-5	15.021200ms	210	15.021200ms	5.988335046383969E-5	46.486100ms	100	46.486100ms	0.024122551340685437	0s	0	0s	0.0	0s	0	0s	0.0	
11	213	20	216483	310	20	2.104855605E9	36	2.118276636E9	27	2.124912943E9	15	2.329819582E9	10	2.189163912E9	1.7976931348623157E308	0.0	14.269300ms	210	14.269300ms	2.155246221002721E-5	14.269300ms	210	14.269300ms	2.155246221002721E-5	44.487700ms	100	44.487700ms	0.021255721306144438	0s	0	0s	0.0	0s	0	0s	0.0	
