"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	273	273	1300	1300	72	3.422748502E9	76	4.415578587E9	70	4.420925364E9	95	4.881218762E9	37	4.539442809E9	1.7976931348623157E308	0.0	261.773800ms	1100	261.773800ms	2.4356074061392254E-4	261.773800ms	1100	261.773800ms	2.4356074061392254E-4	57.048900ms	100	57.048900ms	0.060961846805476325	0s	0	0s	0.0	0s	0	0s	0.0	
3	496	222	2499	1199	72	3.154903128E9	28	4.095411464E9	22	4.103880426E9	39	4.513309014E9	21	4.217181991E9	1.7976931348623157E308	0.0	214.112ms	1100	214.112ms	7.114042834382186E-5	214.112ms	1100	214.112ms	7.114042834382186E-5	57.229ms	100	57.229ms	0.06969381947611972	0s	0	0s	0.0	0s	0	0s	0.0	
4	716	220	3699	1200	72	3.000218382E9	35	3.778740952E9	75	3.808214656E9	22	4.103880426E9	32	3.900126633E9	1.7976931348623157E308	0.0	212.686700ms	1100	212.686700ms	4.457268279193784E-5	212.686700ms	1100	212.686700ms	4.457268279193784E-5	53.492900ms	100	53.492900ms	0.07411178387809439	0s	0	0s	0.0	0s	0	0s	0.0	
5	933	216	4898	1199	72	2.934373055E9	29	3.427935541E9	9	3.471349447E9	6	3.935278535E9	89	3.598270581E9	1.7976931348623157E308	0.0	209.706300ms	1100	209.706300ms	1.9951677031561594E-5	209.706300ms	1100	209.706300ms	1.9951677031561594E-5	51.103200ms	100	51.103200ms	0.07785260404844943	0s	0	0s	0.0	0s	0	0s	0.0	
6	1147	214	6097	1199	72	2.886173822E9	29	3.162609082E9	49	3.175878112E9	66	3.639531148E9	15	3.287076321E9	1.7976931348623157E308	0.0	207.155400ms	1100	207.155400ms	1.4932485994169076E-5	207.155400ms	1100	207.155400ms	1.4932485994169076E-5	51.215400ms	100	51.215400ms	0.08317919767938678	0s	0	0s	0.0	0s	0	0s	0.0	
7	1467	320	7295	1198	72	2.818889051E9	78	2.869472265E9	41	2.869682046E9	66	3.311745776E9	62	3.014300144E9	1.7976931348623157E308	0.0	313.216900ms	1100	313.216900ms	2.1193447591447096E-5	313.216900ms	1100	313.216900ms	2.1193447591447096E-5	50.714ms	100	50.714ms	0.08353418803631107	0s	0	0s	0.0	0s	0	0s	0.0	
8	1689	222	8495	1200	20	2.583405031E9	93	2.58843985E9	98	2.635687066E9	6	3.014172366E9	68	2.77317656E9	1.7976931348623157E308	0.0	215.416900ms	1100	215.416900ms	2.809268423384995E-5	215.416900ms	1100	215.416900ms	2.809268423384995E-5	50.079900ms	100	50.079900ms	0.08161047377463024	0s	0	0s	0.0	0s	0	0s	0.0	
9	1904	214	9695	1200	65	2.349190842E9	4	2.380022545E9	93	2.381452065E9	33	2.797379958E9	64	2.546996861E9	1.7976931348623157E308	0.0	208.077600ms	1100	208.077600ms	3.4552970285954126E-5	208.077600ms	1100	208.077600ms	3.4552970285954126E-5	51.097500ms	100	51.097500ms	0.07774672861670733	0s	0	0s	0.0	0s	0	0s	0.0	
10	2116	212	10895	1200	72	2.222444634E9	4	2.231555763E9	7	2.247566142E9	62	2.642999906E9	94	2.387413431E9	1.7976931348623157E308	0.0	205.063400ms	1100	205.063400ms	2.508079952129084E-5	205.063400ms	1100	205.063400ms	2.508079952129084E-5	51.155700ms	100	51.155700ms	0.06373385345118043	0s	0	0s	0.0	0s	0	0s	0.0	
11	2338	221	12094	1199	15	2.106165378E9	25	2.112725956E9	97	2.115178629E9	88	2.447220673E9	44	2.253374599E9	1.7976931348623157E308	0.0	214.752600ms	1100	214.752600ms	2.6265795543609636E-5	214.752600ms	1100	214.752600ms	2.6265795543609636E-5	52.875ms	100	52.875ms	0.05625858754971692	0s	0	0s	0.0	0s	0	0s	0.0	
12	2549	211	13293	1199	15	2.020339854E9	50	2.021111441E9	66	2.028257E9	88	2.290487022E9	16	2.144504798E9	1.7976931348623157E308	0.0	204.735100ms	1100	204.735100ms	3.7045145861458364E-5	204.735100ms	1100	204.735100ms	3.7045145861458364E-5	48.352ms	100	48.352ms	0.04406970528314941	0s	0	0s	0.0	0s	0	0s	0.0	
13	2761	212	14491	1198	68	1.925173665E9	76	1.940413912E9	85	1.953676289E9	10	2.19789231E9	80	2.078827497E9	1.7976931348623157E308	0.0	205.150200ms	1100	205.150200ms	1.5283746774651688E-5	205.150200ms	1100	205.150200ms	1.5283746774651688E-5	51.020700ms	100	51.020700ms	0.035271393616837475	0s	0	0s	0.0	0s	0	0s	0.0	
14	2973	212	15689	1198	68	1.873599561E9	14	1.889438295E9	57	1.900777551E9	35	2.125603162E9	11	2.00223062E9	1.7976931348623157E308	0.0	205.843ms	1100	205.843ms	2.4353932293640154E-5	205.843ms	1100	205.843ms	2.4353932293640154E-5	47.348400ms	100	47.348400ms	0.031191710081241393	0s	0	0s	0.0	0s	0	0s	0.0	
15	3191	218	16889	1200	7	1.813678559E9	65	1.828277557E9	68	1.839127937E9	25	2.05174656E9	92	1.948389968E9	1.7976931348623157E308	0.0	211.813500ms	1100	211.813500ms	1.672600733492594E-5	211.813500ms	1100	211.813500ms	1.672600733492594E-5	47.614300ms	100	47.614300ms	0.028604512624085664	0s	0	0s	0.0	0s	0	0s	0.0	
16	3408	216	18089	1200	7	1.756088658E9	12	1.80650403E9	67	1.827088099E9	61	2.022750615E9	79	1.898146148E9	1.7976931348623157E308	0.0	210.395200ms	1100	210.395200ms	2.886644670013185E-5	210.395200ms	1100	210.395200ms	2.886644670013185E-5	48.836500ms	100	48.836500ms	0.02300845094407351	0s	0	0s	0.0	0s	0	0s	0.0	
17	3618	209	19289	1200	7	1.722717657E9	79	1.75213695E9	37	1.757918137E9	96	1.941027627E9	95	1.8482989E9	1.7976931348623157E308	0.0	203.556100ms	1100	203.556100ms	1.7275479514180414E-5	203.556100ms	1100	203.556100ms	1.7275479514180414E-5	47.540400ms	100	47.540400ms	0.026918979478945775	0s	0	0s	0.0	0s	0	0s	0.0	
18	3831	213	20489	1200	7	1.688129508E9	77	1.730468551E9	28	1.737526426E9	81	1.894510738E9	71	1.814197949E9	1.7976931348623157E308	0.0	207.278300ms	1100	207.278300ms	1.825242325137548E-5	207.278300ms	1100	207.278300ms	1.825242325137548E-5	46.735700ms	100	46.735700ms	0.017904938860339753	0s	0	0s	0.0	0s	0	0s	0.0	
