"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	101	101	213730	213730	13	4.062234222E9	3	4.104096062E9	14	4.141006003E9	24	4.608273943E9	40	4.222776855E9	1.7976931348623157E308	0.0	15.958500ms	210	15.958500ms	1.0759543503754515E-4	15.958500ms	210	15.958500ms	1.0759543503754515E-4	666.783500ms	100	666.783500ms	0.04010889777977862	0s	0	0s	0.0	0s	0	0s	0.0	
3	151	49	214040	310	3	3.738310469E9	16	3.755914696E9	15	3.766382295E9	30	4.200383423E9	45	3.882404817E9	1.7976931348623157E308	0.0	15.465400ms	210	15.465400ms	7.270043153911993E-5	15.465400ms	210	15.465400ms	7.270043153911993E-5	264.414400ms	100	264.414400ms	0.04139975324843558	0s	0	0s	0.0	0s	0	0s	0.0	
4	199	48	214350	310	6	3.408735175E9	16	3.420773001E9	5	3.453106034E9	18	4.0040719E9	21	3.547079033E9	1.7976931348623157E308	0.0	15.428400ms	210	15.428400ms	1.1014872795391235E-4	15.428400ms	210	15.428400ms	1.1014872795391235E-4	272.573300ms	100	272.573300ms	0.043388249286025464	0s	0	0s	0.0	0s	0	0s	0.0	
5	243	44	214660	310	38	3.114722304E9	21	3.118344148E9	49	3.135286526E9	24	3.581953725E9	13	3.225939011E9	1.7976931348623157E308	0.0	14.542800ms	210	14.542800ms	7.597070356860742E-5	14.542800ms	210	14.542800ms	7.597070356860742E-5	260.071300ms	100	260.071300ms	0.04276442456287872	0s	0	0s	0.0	0s	0	0s	0.0	
6	272	28	214970	310	44	2.813243063E9	30	2.844481856E9	40	2.850966255E9	6	3.148574346E9	47	2.954662934E9	1.7976931348623157E308	0.0	14.889600ms	210	14.889600ms	1.4115667922569891E-5	14.889600ms	210	14.889600ms	1.4115667922569891E-5	105.178400ms	100	105.178400ms	0.04218950382693394	0s	0	0s	0.0	0s	0	0s	0.0	
7	300	27	215279	309	37	2.512606433E9	20	2.539534313E9	23	2.563089512E9	16	3.135826734E9	30	2.73561334E9	1.7976931348623157E308	0.0	15.878900ms	210	15.878900ms	4.050267569381776E-5	15.878900ms	210	15.878900ms	4.050267569381776E-5	95.917500ms	100	95.917500ms	0.04067998629836285	0s	0	0s	0.0	0s	0	0s	0.0	
8	326	26	215589	310	40	2.336497241E9	20	2.345547292E9	41	2.419485978E9	16	2.704046877E9	19	2.530315344E9	1.7976931348623157E308	0.0	14.584500ms	210	14.584500ms	3.9209013299385766E-5	14.584500ms	210	14.584500ms	3.9209013299385766E-5	98.311700ms	100	98.311700ms	0.036639284410125074	0s	0	0s	0.0	0s	0	0s	0.0	
9	355	28	215899	310	20	2.270650853E9	10	2.27546846E9	23	2.305297473E9	19	2.530315344E9	47	2.380386342E9	1.7976931348623157E308	0.0	15.792600ms	210	15.792600ms	4.998680354591051E-5	15.792600ms	210	15.792600ms	4.998680354591051E-5	102.916800ms	100	102.916800ms	0.028359342283162135	0s	0	0s	0.0	0s	0	0s	0.0	
10	382	26	216209	310	2	2.200770857E9	34	2.206263376E9	1	2.209495718E9	26	2.374060496E9	11	2.291892884E9	1.7976931348623157E308	0.0	14.476600ms	210	14.476600ms	3.242234433015401E-5	14.476600ms	210	14.476600ms	3.242234433015401E-5	96.827700ms	100	96.827700ms	0.02173316234057196	0s	0	0s	0.0	0s	0	0s	0.0	
11	411	29	216518	309	43	2.084100456E9	7	2.08941002E9	34	2.115730159E9	41	2.338428898E9	25	2.192241332E9	1.7976931348623157E308	0.0	15.854ms	210	15.854ms	5.416010944395699E-5	15.854ms	210	15.854ms	5.416010944395699E-5	102.758400ms	100	102.758400ms	0.020614554142690967	0s	0	0s	0.0	0s	0	0s	0.0	
12	437	26	216828	310	38	2.011798997E9	21	2.038169092E9	1	2.041470329E9	9	2.208141714E9	23	2.123542221E9	1.7976931348623157E308	0.0	14.581400ms	210	14.581400ms	3.342993960793607E-5	14.581400ms	210	14.581400ms	3.342993960793607E-5	97.367500ms	100	97.367500ms	0.013547868028274724	0s	0	0s	0.0	0s	0	0s	0.0	
13	466	28	217138	310	33	1.973765294E9	17	1.982540962E9	38	1.989268746E9	25	2.127193464E9	43	2.062078472E9	1.7976931348623157E308	0.0	15.020900ms	210	15.020900ms	5.33288413423985E-5	15.020900ms	210	15.020900ms	5.33288413423985E-5	98.394700ms	100	98.394700ms	0.01441304125542856	0s	0	0s	0.0	0s	0	0s	0.0	
14	488	22	217446	308	24	1.929248908E9	26	1.936670858E9	22	1.937112256E9	14	2.0952664E9	23	2.017964939E9	1.7976931348623157E308	0.0	14.489100ms	210	14.489100ms	5.009441565731544E-5	14.489100ms	210	14.489100ms	5.009441565731544E-5	66.675100ms	100	66.675100ms	0.012432928451995045	0s	0	0s	0.0	0s	0	0s	0.0	
15	510	21	217756	310	25	1.878891995E9	1	1.908859001E9	24	1.91127511E9	14	2.0952664E9	5	1.973040877E9	1.7976931348623157E308	0.0	14.235700ms	210	14.235700ms	4.4364163654985774E-5	14.235700ms	210	14.235700ms	4.4364163654985774E-5	45.420700ms	100	45.420700ms	0.010084669756418276	0s	0	0s	0.0	0s	0	0s	0.0	
16	533	22	218065	309	5	1.841399886E9	2	1.846664095E9	35	1.849056505E9	20	1.999217076E9	34	1.943679877E9	1.7976931348623157E308	0.0	15.199400ms	210	15.199400ms	4.34616988696248E-5	15.199400ms	210	15.199400ms	4.34616988696248E-5	52.236800ms	100	52.236800ms	0.009698439779635287	0s	0	0s	0.0	0s	0	0s	0.0	
17	557	24	218374	309	5	1.821858926E9	21	1.827823E9	40	1.836137811E9	20	1.986733006E9	39	1.902474953E9	1.7976931348623157E308	0.0	18.016400ms	210	18.016400ms	5.05333964575855E-5	18.016400ms	210	18.016400ms	5.05333964575855E-5	43.987600ms	100	43.987600ms	0.008464263225184215	0s	0	0s	0.0	0s	0	0s	0.0	
18	578	21	218684	310	25	1.785831522E9	5	1.805128121E9	41	1.81230344E9	26	1.936670858E9	24	1.875883126E9	1.7976931348623157E308	0.0	15.105600ms	210	15.105600ms	4.373033436508802E-5	15.105600ms	210	15.105600ms	4.373033436508802E-5	44.501700ms	100	44.501700ms	0.006893164234203046	0s	0	0s	0.0	0s	0	0s	0.0	
19	601	22	218994	310	31	1.727641922E9	14	1.766348371E9	25	1.784810764E9	48	1.927275912E9	23	1.834416607E9	1.7976931348623157E308	0.0	14.796100ms	210	14.796100ms	2.7218426380495216E-6	14.796100ms	210	14.796100ms	2.7218426380495216E-6	53.719300ms	100	53.719300ms	0.008850970991826149	0s	0	0s	0.0	0s	0	0s	0.0	
20	622	21	219303	309	35	1.695555842E9	31	1.722889912E9	44	1.731537695E9	8	1.867608663E9	49	1.812644163E9	1.7976931348623157E308	0.0	15.417800ms	210	15.417800ms	1.3097979829884435E-5	15.417800ms	210	15.417800ms	1.3097979829884435E-5	43.490700ms	100	43.490700ms	0.007632091467066579	0s	0	0s	0.0	0s	0	0s	0.0	
21	647	25	219613	310	35	1.683524779E9	20	1.683942062E9	41	1.684766362E9	33	1.849563661E9	15	1.79056831E9	1.7976931348623157E308	0.0	14.821500ms	210	14.821500ms	3.3788787588911754E-5	14.821500ms	210	14.821500ms	3.3788787588911754E-5	72.778500ms	100	72.778500ms	0.00774289304564071	0s	0	0s	0.0	0s	0	0s	0.0	
22	668	20	219923	310	35	1.672681344E9	20	1.683942062E9	41	1.684766362E9	21	1.82510637E9	37	1.761080487E9	1.7976931348623157E308	0.0	14.408400ms	210	14.408400ms	3.067100966139348E-5	14.408400ms	210	14.408400ms	3.067100966139348E-5	43.827500ms	100	43.827500ms	0.005302730625209668	0s	0	0s	0.0	0s	0	0s	0.0	
23	690	21	220232	309	35	1.65896838E9	48	1.677840104E9	34	1.683552247E9	36	1.816026919E9	28	1.748010257E9	1.7976931348623157E308	0.0	15.334ms	210	15.334ms	3.903901290324247E-5	15.334ms	210	15.334ms	3.903901290324247E-5	44.379200ms	100	44.379200ms	0.005745978005079595	0s	0	0s	0.0	0s	0	0s	0.0	
24	711	20	220540	308	35	1.652881491E9	48	1.677840104E9	39	1.678261089E9	36	1.79416024E9	5	1.720517253E9	1.7976931348623157E308	0.0	14.223ms	210	14.223ms	1.747181324473834E-5	14.223ms	210	14.223ms	1.747181324473834E-5	44.181800ms	100	44.181800ms	0.004957790638256609	0s	0	0s	0.0	0s	0	0s	0.0	
25	732	21	220850	310	35	1.639807364E9	7	1.656511626E9	18	1.661062571E9	6	1.760510452E9	46	1.711905868E9	1.7976931348623157E308	0.0	14.992300ms	210	14.992300ms	3.766618959559024E-5	14.992300ms	210	14.992300ms	3.766618959559024E-5	44.283700ms	100	44.283700ms	0.004129263350025753	0s	0	0s	0.0	0s	0	0s	0.0	
26	753	21	221159	309	35	1.621306994E9	7	1.656511626E9	20	1.657140451E9	6	1.760510452E9	28	1.700047539E9	1.7976931348623157E308	0.0	14.799200ms	210	14.799200ms	5.372399339950786E-5	14.799200ms	210	14.799200ms	5.372399339950786E-5	48.688300ms	100	48.688300ms	0.003067124476743209	0s	0	0s	0.0	0s	0	0s	0.0	
27	776	22	221468	309	17	1.616292079E9	35	1.617211829E9	42	1.62043633E9	49	1.724841003E9	0	1.684138473E9	1.7976931348623157E308	0.0	15.742200ms	210	15.742200ms	1.2027818165500068E-5	15.742200ms	210	15.742200ms	1.2027818165500068E-5	44.216100ms	100	44.216100ms	0.004564814207037518	0s	0	0s	0.0	0s	0	0s	0.0	
28	796	20	221777	309	17	1.612979119E9	35	1.617211829E9	42	1.62043633E9	32	1.711401551E9	11	1.675911027E9	1.7976931348623157E308	0.0	14.704900ms	210	14.704900ms	9.76061208550919E-6	14.704900ms	210	14.704900ms	9.76061208550919E-6	43.447200ms	100	43.447200ms	0.0029548238682534987	0s	0	0s	0.0	0s	0	0s	0.0	
29	818	21	222086	309	47	1.597628656E9	17	1.602554135E9	6	1.609998265E9	2	1.696944038E9	12	1.656656991E9	1.7976931348623157E308	0.0	14.976700ms	210	14.976700ms	3.0777076012712347E-5	14.976700ms	210	14.976700ms	3.0777076012712347E-5	43.937400ms	100	43.937400ms	0.0046182134421865915	0s	0	0s	0.0	0s	0	0s	0.0	
30	839	21	222396	310	47	1.572851394E9	16	1.577691884E9	7	1.593399473E9	32	1.688350568E9	39	1.643018724E9	1.7976931348623157E308	0.0	14.656200ms	210	14.656200ms	7.38513054718028E-5	14.656200ms	210	14.656200ms	7.38513054718028E-5	53.104700ms	100	53.104700ms	0.004080709086096502	0s	0	0s	0.0	0s	0	0s	0.0	
31	860	20	222706	310	47	1.564131515E9	16	1.577691884E9	13	1.589357057E9	29	1.685718278E9	36	1.631309895E9	1.7976931348623157E308	0.0	14.318900ms	210	14.318900ms	2.6399972363399023E-5	14.318900ms	210	14.318900ms	2.6399972363399023E-5	46.321300ms	100	46.321300ms	0.002671463656906635	0s	0	0s	0.0	0s	0	0s	0.0	
32	883	23	223016	310	8	1.535516205E9	47	1.558599252E9	16	1.577691884E9	29	1.684192843E9	45	1.617560979E9	1.7976931348623157E308	0.0	15.383600ms	210	15.383600ms	1.6842643518892124E-5	15.383600ms	210	15.383600ms	1.6842643518892124E-5	53.171300ms	100	53.171300ms	0.003399392828599436	0s	0	0s	0.0	0s	0	0s	0.0	
33	904	20	223324	308	8	1.533236838E9	17	1.556768467E9	47	1.558599252E9	24	1.66929255E9	6	1.609998265E9	1.7976931348623157E308	0.0	14.325600ms	210	14.325600ms	7.068716393929914E-6	14.325600ms	210	14.325600ms	7.068716393929914E-6	43.898900ms	100	43.898900ms	0.003339771082115276	0s	0	0s	0.0	0s	0	0s	0.0	
34	927	23	223634	310	8	1.527409659E9	35	1.556628205E9	17	1.556768467E9	27	1.645967384E9	38	1.604207903E9	1.7976931348623157E308	0.0	14.498200ms	210	14.498200ms	1.8097968129155666E-5	14.498200ms	210	14.498200ms	1.8097968129155666E-5	54.636400ms	100	54.636400ms	0.0020084018209163977	0s	0	0s	0.0	0s	0	0s	0.0	
35	948	20	223942	308	8	1.519017746E9	35	1.556628205E9	17	1.556768467E9	21	1.635588022E9	42	1.594636124E9	1.7976931348623157E308	0.0	14.257900ms	210	14.257900ms	2.616291591500939E-5	14.257900ms	210	14.257900ms	2.616291591500939E-5	43.202900ms	100	43.202900ms	0.002962450273403977	0s	0	0s	0.0	0s	0	0s	0.0	
36	971	23	224251	309	8	1.513678148E9	0	1.523528793E9	18	1.532866572E9	24	1.622676263E9	13	1.589357057E9	1.7976931348623157E308	0.0	15.325400ms	210	15.325400ms	1.6738880904987848E-5	15.325400ms	210	15.325400ms	1.6738880904987848E-5	55.096500ms	100	55.096500ms	0.0026105221909295774	0s	0	0s	0.0	0s	0	0s	0.0	
37	991	20	224561	310	8	1.506269402E9	29	1.521770194E9	0	1.523528793E9	24	1.622676263E9	19	1.579902063E9	1.7976931348623157E308	0.0	14.700100ms	210	14.700100ms	2.3307294819415367E-5	14.700100ms	210	14.700100ms	2.3307294819415367E-5	43.393500ms	100	43.393500ms	0.0021352499217854757	0s	0	0s	0.0	0s	0	0s	0.0	
38	1014	22	224869	308	8	1.493830585E9	44	1.517956978E9	29	1.521770194E9	27	1.607722328E9	40	1.574547611E9	1.7976931348623157E308	0.0	15.338ms	210	15.338ms	3.932394950472627E-5	15.338ms	210	15.338ms	3.932394950472627E-5	48.076700ms	100	48.076700ms	0.001962763293284695	0s	0	0s	0.0	0s	0	0s	0.0	
39	1035	20	225178	309	8	1.483558156E9	36	1.516418821E9	44	1.517956978E9	27	1.607722328E9	15	1.572164511E9	1.7976931348623157E308	0.0	14.505900ms	210	14.505900ms	3.274556637319665E-5	14.505900ms	210	14.505900ms	3.274556637319665E-5	43.812ms	100	43.812ms	0.001214243171252678	0s	0	0s	0.0	0s	0	0s	0.0	
40	1057	22	225488	310	8	1.473924646E9	36	1.516418821E9	44	1.517956978E9	27	1.607722328E9	15	1.560700251E9	1.7976931348623157E308	0.0	14.746900ms	210	14.746900ms	3.092150918204853E-5	14.746900ms	210	14.746900ms	3.092150918204853E-5	49.528300ms	100	49.528300ms	0.0030924856906186893	0s	0	0s	0.0	0s	0	0s	0.0	
41	1082	24	225797	309	8	1.463198601E9	26	1.485804349E9	20	1.505981154E9	49	1.595051457E9	13	1.552313725E9	1.7976931348623157E308	0.0	15.133600ms	210	15.133600ms	3.465333516236278E-5	15.133600ms	210	15.133600ms	3.465333516236278E-5	51.128700ms	100	51.128700ms	0.002733794615265357	0s	0	0s	0.0	0s	0	0s	0.0	
42	1105	22	226105	308	8	1.461161214E9	35	1.463128811E9	26	1.485804349E9	37	1.581415297E9	11	1.545226486E9	1.7976931348623157E308	0.0	14.661500ms	210	14.661500ms	6.630571441575073E-6	14.661500ms	210	14.661500ms	6.630571441575073E-6	50.313400ms	100	50.313400ms	0.0027481401095003776	0s	0	0s	0.0	0s	0	0s	0.0	
43	1127	22	226415	310	8	1.456062316E9	35	1.463128811E9	45	1.477455041E9	21	1.577856441E9	39	1.536241052E9	1.7976931348623157E308	0.0	14.667900ms	210	14.667900ms	1.6617240064973973E-5	14.667900ms	210	14.667900ms	1.6617240064973973E-5	52.227300ms	100	52.227300ms	0.001964360715548966	0s	0	0s	0.0	0s	0	0s	0.0	
44	1148	21	226725	310	8	1.450062876E9	35	1.463128811E9	45	1.477455041E9	16	1.577691884E9	23	1.53104002E9	1.7976931348623157E308	0.0	14.486600ms	210	14.486600ms	1.9620562657815666E-5	14.486600ms	210	14.486600ms	1.9620562657815666E-5	47.1ms	100	47.1ms	0.0012213874233432797	0s	0	0s	0.0	0s	0	0s	0.0	
45	1170	21	227034	309	8	1.449364649E9	35	1.463128811E9	45	1.477455041E9	27	1.568700796E9	19	1.523872784E9	1.7976931348623157E308	0.0	14.691200ms	210	14.691200ms	2.292928486909614E-6	14.691200ms	210	14.691200ms	2.292928486909614E-6	44.397700ms	100	44.397700ms	0.0023304867998261113	0s	0	0s	0.0	0s	0	0s	0.0	
46	1190	20	227343	309	8	1.435965479E9	25	1.452623721E9	35	1.463128811E9	22	1.557983993E9	36	1.516418821E9	1.7976931348623157E308	0.0	14.429500ms	210	14.429500ms	4.4023132116955385E-5	14.429500ms	210	14.429500ms	4.4023132116955385E-5	44.093ms	100	44.093ms	0.0024252972063833022	0s	0	0s	0.0	0s	0	0s	0.0	
47	1214	24	227653	310	8	1.429487764E9	25	1.452623721E9	35	1.463128811E9	22	1.553896672E9	40	1.505734436E9	1.7976931348623157E308	0.0	16.373300ms	210	16.373300ms	2.1481200179159934E-5	16.373300ms	210	16.373300ms	2.1481200179159934E-5	51.643200ms	100	51.643200ms	0.002639567945357071	0s	0	0s	0.0	0s	0	0s	0.0	
48	1235	20	227963	310	8	1.428289868E9	16	1.436201796E9	23	1.441039954E9	1	1.546314264E9	28	1.501948377E9	1.7976931348623157E308	0.0	14.516900ms	210	14.516900ms	3.9904270678786925E-6	14.516900ms	210	14.516900ms	3.9904270678786925E-6	44.123100ms	100	44.123100ms	0.002088143326996791	0s	0	0s	0.0	0s	0	0s	0.0	
49	1257	21	228273	310	8	1.425541555E9	16	1.436201796E9	23	1.441039954E9	41	1.53661158E9	34	1.497932168E9	1.7976931348623157E308	0.0	14.518ms	210	14.518ms	9.162849261285231E-6	14.518ms	210	14.518ms	9.162849261285231E-6	48.046100ms	100	48.046100ms	0.001981846111272496	0s	0	0s	0.0	0s	0	0s	0.0	
50	1277	20	228583	310	8	1.422543475E9	16	1.436201796E9	23	1.441039954E9	42	1.530421846E9	12	1.49356073E9	1.7976931348623157E308	0.0	14.034600ms	210	14.034600ms	1.0014840590579142E-5	14.034600ms	210	14.034600ms	1.0014840590579142E-5	44.223ms	100	44.223ms	0.001789894325011273	0s	0	0s	0.0	0s	0	0s	0.0	
51	1301	23	228893	310	8	1.421232668E9	16	1.436201796E9	23	1.441039954E9	24	1.527967599E9	7	1.483619605E9	1.7976931348623157E308	0.0	14.987800ms	210	14.987800ms	4.38787158700932E-6	14.987800ms	210	14.987800ms	4.38787158700932E-6	57.868400ms	100	57.868400ms	0.002362832707268322	0s	0	0s	0.0	0s	0	0s	0.0	
52	1321	20	229201	308	8	1.419903503E9	46	1.434941239E9	16	1.436201796E9	24	1.522907204E9	38	1.48122499E9	1.7976931348623157E308	0.0	14.621800ms	210	14.621800ms	4.4534278484915855E-6	14.621800ms	210	14.621800ms	4.4534278484915855E-6	43.714500ms	100	43.714500ms	0.0011695635958962624	0s	0	0s	0.0	0s	0	0s	0.0	
53	1342	20	229511	310	8	1.415151224E9	31	1.418898496E9	21	1.433887219E9	24	1.508807924E9	33	1.477053977E9	1.7976931348623157E308	0.0	14.523900ms	210	14.523900ms	1.5937632347682412E-5	14.523900ms	210	14.523900ms	1.5937632347682412E-5	45.069800ms	100	45.069800ms	0.0021277265154945437	0s	0	0s	0.0	0s	0	0s	0.0	
