"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	23	23	213751	213751	7	4.136129377E9	5	4.15542309E9	1	4.155602273E9	16	4.60449343E9	10	4.241390047E9	1.7976931348623157E308	0.0	15.515600ms	210	15.515600ms	7.4472974647126E-5	15.515600ms	210	15.515600ms	7.4472974647126E-5	62.039800ms	100	62.039800ms	0.03961412956830329	0s	0	0s	0.0	0s	0	0s	0.0	
3	49	26	214061	310	33	3.734612701E9	46	3.766052929E9	13	3.779597439E9	19	4.186813432E9	3	3.883756632E9	1.7976931348623157E308	0.0	16.515500ms	210	16.515500ms	9.200424532676846E-5	16.515500ms	210	16.515500ms	9.200424532676846E-5	64.005300ms	100	64.005300ms	0.04240076326044401	0s	0	0s	0.0	0s	0	0s	0.0	
4	73	23	214370	309	3	3.443128029E9	0	3.45531848E9	49	3.458943647E9	19	3.834845521E9	4	3.559585448E9	1.7976931348623157E308	0.0	16.830900ms	210	16.830900ms	6.292838929237102E-5	16.830900ms	210	16.830900ms	6.292838929237102E-5	54.585300ms	100	54.585300ms	0.0402955097184956	0s	0	0s	0.0	0s	0	0s	0.0	
5	99	26	214680	310	41	3.122488681E9	29	3.167565866E9	4	3.185149628E9	15	3.614976106E9	44	3.278042319E9	1.7976931348623157E308	0.0	19.794600ms	210	19.794600ms	8.804267164129637E-5	19.794600ms	210	19.794600ms	8.804267164129637E-5	50.440100ms	100	50.440100ms	0.04017533713627943	0s	0	0s	0.0	0s	0	0s	0.0	
6	120	20	214990	310	13	2.87212459E9	47	2.881843449E9	29	2.882444377E9	21	3.233987634E9	4	3.028633594E9	1.7976931348623157E308	0.0	14.804600ms	210	14.804600ms	4.523119526340869E-5	14.804600ms	210	14.804600ms	4.523119526340869E-5	47.005ms	100	47.005ms	0.04071667079120595	0s	0	0s	0.0	0s	0	0s	0.0	
7	144	23	215299	309	22	2.614938117E9	45	2.617642933E9	29	2.631592861E9	1	3.116245968E9	18	2.784946114E9	1.7976931348623157E308	0.0	16.009700ms	210	16.009700ms	4.8825314264757034E-5	16.009700ms	210	16.009700ms	4.8825314264757034E-5	56.505600ms	100	56.505600ms	0.037126988839117525	0s	0	0s	0.0	0s	0	0s	0.0	
8	168	24	215609	310	31	2.490797518E9	44	2.511301491E9	46	2.515571928E9	37	2.822364505E9	36	2.606960138E9	1.7976931348623157E308	0.0	15.947300ms	210	15.947300ms	4.660476126543306E-5	15.947300ms	210	15.947300ms	4.660476126543306E-5	59.592600ms	100	59.592600ms	0.033307105972955026	0s	0	0s	0.0	0s	0	0s	0.0	
9	191	22	215918	309	34	2.334621827E9	21	2.367984685E9	39	2.372190059E9	18	2.619120902E9	20	2.453146192E9	1.7976931348623157E308	0.0	15.114800ms	210	15.114800ms	5.887799232296193E-5	15.114800ms	210	15.114800ms	5.887799232296193E-5	50.722600ms	100	50.722600ms	0.02872113645035628	0s	0	0s	0.0	0s	0	0s	0.0	
10	213	22	216228	310	7	2.196914177E9	41	2.218378971E9	30	2.223695163E9	28	2.453825615E9	26	2.335372918E9	1.7976931348623157E308	0.0	16.828900ms	210	16.828900ms	3.467041174030812E-5	16.828900ms	210	16.828900ms	3.467041174030812E-5	45.406400ms	100	45.406400ms	0.02552530730500711	0s	0	0s	0.0	0s	0	0s	0.0	
11	234	20	216537	309	12	2.116313202E9	10	2.123212554E9	29	2.131089115E9	47	2.416019554E9	15	2.22682549E9	1.7976931348623157E308	0.0	14.379700ms	210	14.379700ms	4.493579745158616E-5	14.379700ms	210	14.379700ms	4.493579745158616E-5	45.663700ms	100	45.663700ms	0.020815000961951727	0s	0	0s	0.0	0s	0	0s	0.0	
12	257	23	216847	310	5	2.032441816E9	18	2.040581683E9	29	2.055283248E9	21	2.26612301E9	49	2.160837916E9	1.7976931348623157E308	0.0	14.962400ms	210	14.962400ms	3.3303514149068165E-5	14.962400ms	210	14.962400ms	3.3303514149068165E-5	67.395200ms	100	67.395200ms	0.017604171444375684	0s	0	0s	0.0	0s	0	0s	0.0	
13	278	20	217156	309	31	1.956237702E9	37	1.969422667E9	21	1.993840992E9	20	2.157832174E9	28	2.079744335E9	1.7976931348623157E308	0.0	14.612800ms	210	14.612800ms	1.2160273137702088E-5	14.612800ms	210	14.612800ms	1.2160273137702088E-5	44.483400ms	100	44.483400ms	0.018281115983867387	0s	0	0s	0.0	0s	0	0s	0.0	
14	301	23	217466	310	0	1.934193959E9	31	1.941017933E9	10	1.964921291E9	13	2.124517992E9	35	2.026911357E9	1.7976931348623157E308	0.0	15.611700ms	210	15.611700ms	3.704820247666966E-5	15.611700ms	210	15.611700ms	3.704820247666966E-5	50.805300ms	100	50.805300ms	0.011480119412448996	0s	0	0s	0.0	0s	0	0s	0.0	
15	323	21	217776	310	22	1.889835621E9	0	1.911304084E9	32	1.918635734E9	23	2.050489807E9	19	1.988903211E9	1.7976931348623157E308	0.0	15.097800ms	210	15.097800ms	5.63539164491335E-5	15.097800ms	210	15.097800ms	5.63539164491335E-5	49.892100ms	100	49.892100ms	0.0103334607347711	0s	0	0s	0.0	0s	0	0s	0.0	
16	348	25	218086	310	39	1.875736713E9	22	1.885058434E9	23	1.889051518E9	36	2.000947689E9	33	1.948169143E9	1.7976931348623157E308	0.0	17.624800ms	210	17.624800ms	1.2037295345174964E-5	17.624800ms	210	17.624800ms	1.2037295345174964E-5	51.647400ms	100	51.647400ms	0.008548059717459226	0s	0	0s	0.0	0s	0	0s	0.0	
17	371	22	218396	310	41	1.810552966E9	36	1.810835414E9	48	1.839968179E9	44	1.993512471E9	37	1.908353088E9	1.7976931348623157E308	0.0	16.898200ms	210	16.898200ms	5.238341530403008E-5	16.898200ms	210	16.898200ms	5.238341530403008E-5	46.065100ms	100	46.065100ms	0.010335266803806399	0s	0	0s	0.0	0s	0	0s	0.0	
18	391	20	218706	310	27	1.776902236E9	33	1.782322288E9	41	1.79782113E9	35	1.947514887E9	40	1.873988622E9	1.7976931348623157E308	0.0	14.529ms	210	14.529ms	3.348578672632459E-5	14.529ms	210	14.529ms	3.348578672632459E-5	43.910500ms	100	43.910500ms	0.010535163721542683	0s	0	0s	0.0	0s	0	0s	0.0	
19	414	23	219015	309	20	1.757556745E9	2	1.760830078E9	15	1.764679818E9	29	1.90176294E9	9	1.838746602E9	1.7976931348623157E308	0.0	17.913100ms	210	17.913100ms	1.0742309254054732E-5	17.913100ms	210	17.913100ms	1.0742309254054732E-5	45.117ms	100	45.117ms	0.008089190548457616	0s	0	0s	0.0	0s	0	0s	0.0	
20	438	23	219325	310	35	1.722859969E9	20	1.752385263E9	2	1.760830078E9	43	1.872983029E9	0	1.822710513E9	1.7976931348623157E308	0.0	16.938800ms	210	16.938800ms	1.4011556003504629E-5	16.938800ms	210	16.938800ms	1.4011556003504629E-5	48.69ms	100	48.69ms	0.005795493734977373	0s	0	0s	0.0	0s	0	0s	0.0	
21	458	20	219634	309	35	1.712029769E9	4	1.734007397E9	13	1.752317972E9	29	1.849905912E9	25	1.796265135E9	1.7976931348623157E308	0.0	14.77ms	210	14.77ms	2.9934168696434844E-5	14.77ms	210	14.77ms	2.9934168696434844E-5	45.204800ms	100	45.204800ms	0.00564296786942718	0s	0	0s	0.0	0s	0	0s	0.0	
22	479	20	219944	310	28	1.696765732E9	35	1.707824163E9	22	1.720423908E9	48	1.829076802E9	6	1.77211937E9	1.7976931348623157E308	0.0	14.609300ms	210	14.609300ms	1.1697632600041064E-5	14.609300ms	210	14.609300ms	1.1697632600041064E-5	46.426100ms	100	46.426100ms	0.0062969126169341635	0s	0	0s	0.0	0s	0	0s	0.0	
23	504	24	220253	309	8	1.654821971E9	28	1.684402355E9	34	1.689947138E9	48	1.829076802E9	38	1.759448029E9	1.7976931348623157E308	0.0	15.038800ms	210	15.038800ms	3.4697320142203156E-5	15.038800ms	210	15.038800ms	3.4697320142203156E-5	63.315500ms	100	63.315500ms	0.0046339083269715175	0s	0	0s	0.0	0s	0	0s	0.0	
24	526	22	220563	310	8	1.651940115E9	28	1.684402355E9	32	1.684709737E9	48	1.797165371E9	18	1.742810051E9	1.7976931348623157E308	0.0	14.918900ms	210	14.918900ms	8.292809770485807E-6	14.918900ms	210	14.918900ms	8.292809770485807E-6	53.697400ms	100	53.697400ms	0.004146484182179005	0s	0	0s	0.0	0s	0	0s	0.0	
25	547	21	220873	310	8	1.645357276E9	28	1.684402355E9	32	1.684709737E9	44	1.785353759E9	10	1.72771941E9	1.7976931348623157E308	0.0	16.053200ms	210	16.053200ms	1.897578011231487E-5	16.053200ms	210	16.053200ms	1.897578011231487E-5	44.624800ms	100	44.624800ms	0.0026841154763302287	0s	0	0s	0.0	0s	0	0s	0.0	
26	570	22	221183	310	10	1.596323969E9	8	1.635066328E9	26	1.640865365E9	44	1.775607119E9	9	1.718921705E9	1.7976931348623157E308	0.0	17.104200ms	210	17.104200ms	2.9783509636793242E-5	17.104200ms	210	17.104200ms	2.9783509636793242E-5	44.400600ms	100	44.400600ms	0.004659257465213801	0s	0	0s	0.0	0s	0	0s	0.0	
27	591	20	221493	310	10	1.587293968E9	18	1.632213705E9	8	1.635066328E9	48	1.747625487E9	1	1.70029482E9	1.7976931348623157E308	0.0	15.039500ms	210	15.039500ms	2.6936891005177203E-5	15.039500ms	210	15.039500ms	2.6936891005177203E-5	43.906ms	100	43.906ms	0.0051283796489912156	0s	0	0s	0.0	0s	0	0s	0.0	
28	611	20	221803	310	10	1.57943012E9	11	1.617900606E9	37	1.624529532E9	41	1.727948793E9	34	1.689947138E9	1.7976931348623157E308	0.0	14.943900ms	210	14.943900ms	2.359165724372934E-5	14.943900ms	210	14.943900ms	2.359165724372934E-5	44.096800ms	100	44.096800ms	0.0036680411954885094	0s	0	0s	0.0	0s	0	0s	0.0	
29	637	25	222113	310	10	1.578872997E9	36	1.585008554E9	12	1.616915949E9	4	1.723698309E9	25	1.675454376E9	1.7976931348623157E308	0.0	19.668900ms	210	19.668900ms	1.6796986666725973E-6	19.668900ms	210	19.668900ms	1.6796986666725973E-6	46.646300ms	100	46.646300ms	0.003944163590029453	0s	0	0s	0.0	0s	0	0s	0.0	
30	661	23	222423	310	10	1.574684557E9	36	1.585008554E9	40	1.614013345E9	3	1.702045505E9	16	1.656484475E9	1.7976931348623157E308	0.0	18.119500ms	210	18.119500ms	1.2632398184559122E-5	18.119500ms	210	18.119500ms	1.2632398184559122E-5	45.016600ms	100	45.016600ms	0.0038081634780635855	0s	0	0s	0.0	0s	0	0s	0.0	
31	683	22	222733	310	10	1.565772583E9	16	1.569876251E9	36	1.585008554E9	13	1.690716739E9	14	1.648306197E9	1.7976931348623157E308	0.0	16.535200ms	210	16.535200ms	2.6950141372708964E-5	16.535200ms	210	16.535200ms	2.6950141372708964E-5	44.234500ms	100	44.234500ms	0.003971207065470358	0s	0	0s	0.0	0s	0	0s	0.0	
32	703	20	223043	310	36	1.506047636E9	1	1.542422196E9	10	1.558591338E9	3	1.676997676E9	47	1.628665558E9	1.7976931348623157E308	0.0	14.454600ms	210	14.454600ms	2.183995628304133E-5	14.454600ms	210	14.454600ms	2.183995628304133E-5	46.754ms	100	46.754ms	0.005161026398408901	0s	0	0s	0.0	0s	0	0s	0.0	
33	724	21	223353	310	36	1.4965812E9	1	1.542422196E9	30	1.556645888E9	49	1.664666456E9	15	1.616017048E9	1.7976931348623157E308	0.0	15.737100ms	210	15.737100ms	2.993150122820336E-5	15.737100ms	210	15.737100ms	2.993150122820336E-5	43.904400ms	100	43.904400ms	0.0033169140236687655	0s	0	0s	0.0	0s	0	0s	0.0	
34	744	20	223663	310	36	1.487300036E9	20	1.51017991E9	40	1.52411501E9	48	1.647319128E9	19	1.603113985E9	1.7976931348623157E308	0.0	14.426900ms	210	14.426900ms	2.9531320484060025E-5	14.426900ms	210	14.426900ms	2.9531320484060025E-5	44.539ms	100	44.539ms	0.00539852560567016	0s	0	0s	0.0	0s	0	0s	0.0	
35	768	23	223973	310	36	1.479346825E9	20	1.51017991E9	47	1.517895762E9	3	1.642158423E9	23	1.587392117E9	1.7976931348623157E308	0.0	18.061100ms	210	18.061100ms	2.5463882482776443E-5	18.061100ms	210	18.061100ms	2.5463882482776443E-5	46.566200ms	100	46.566200ms	0.0037045460818569322	0s	0	0s	0.0	0s	0	0s	0.0	
36	791	22	224283	310	36	1.468928777E9	20	1.51017991E9	47	1.517895762E9	3	1.642158423E9	29	1.573290525E9	1.7976931348623157E308	0.0	15.332700ms	210	15.332700ms	3.3534903068421774E-5	15.332700ms	210	15.332700ms	3.3534903068421774E-5	45.102100ms	100	45.102100ms	0.0030334322530718937	0s	0	0s	0.0	0s	0	0s	0.0	
37	811	20	224592	309	5	1.458983846E9	36	1.463666869E9	20	1.51017991E9	26	1.637247784E9	32	1.570565154E9	1.7976931348623157E308	0.0	15.317200ms	210	15.317200ms	1.7057807808134887E-5	15.317200ms	210	15.317200ms	1.7057807808134887E-5	43.020600ms	100	43.020600ms	0.00256607505604311	0s	0	0s	0.0	0s	0	0s	0.0	
38	835	23	224902	310	5	1.457656609E9	36	1.463666869E9	33	1.495780141E9	26	1.626491168E9	9	1.562705988E9	1.7976931348623157E308	0.0	17.259700ms	210	17.259700ms	4.331902788234391E-6	17.259700ms	210	17.259700ms	4.331902788234391E-6	47.613900ms	100	47.613900ms	0.002539559486027665	0s	0	0s	0.0	0s	0	0s	0.0	
39	858	23	225212	310	5	1.449193904E9	36	1.463666869E9	33	1.495780141E9	7	1.61349113E9	19	1.556161962E9	1.7976931348623157E308	0.0	16.565800ms	210	16.565800ms	2.7646151356417037E-5	16.565800ms	210	16.565800ms	2.7646151356417037E-5	47.628300ms	100	47.628300ms	0.0016355286736927288	0s	0	0s	0.0	0s	0	0s	0.0	
40	884	26	225521	309	5	1.442891392E9	36	1.463666869E9	35	1.478241542E9	26	1.612567943E9	39	1.547014212E9	1.7976931348623157E308	0.0	19.716600ms	210	19.716600ms	2.0709417712787876E-5	19.716600ms	210	19.716600ms	2.0709417712787876E-5	46.786600ms	100	46.786600ms	0.0031905586049979016	0s	0	0s	0.0	0s	0	0s	0.0	
41	905	20	225831	310	5	1.44150163E9	36	1.463666869E9	35	1.478241542E9	4	1.58856025E9	2	1.541611999E9	1.7976931348623157E308	0.0	15.167300ms	210	15.167300ms	4.5865643959115624E-6	15.167300ms	210	15.167300ms	4.5865643959115624E-6	46.202ms	100	46.202ms	0.0020683686430295932	0s	0	0s	0.0	0s	0	0s	0.0	
42	926	20	226141	310	5	1.438606442E9	18	1.445259199E9	36	1.463666869E9	4	1.578548615E9	34	1.536341055E9	1.7976931348623157E308	0.0	14.675ms	210	14.675ms	9.564061002005036E-6	14.675ms	210	14.675ms	9.564061002005036E-6	46.071200ms	100	46.071200ms	0.0016639084653266279	0s	0	0s	0.0	0s	0	0s	0.0	
43	954	28	226451	310	5	1.433558415E9	18	1.445259199E9	36	1.463666869E9	4	1.578548615E9	0	1.528793879E9	1.7976931348623157E308	0.0	20.052500ms	210	20.052500ms	1.6709381459535853E-5	20.052500ms	210	20.052500ms	1.6709381459535853E-5	50.112200ms	100	50.112200ms	0.0018083942833850154	0s	0	0s	0.0	0s	0	0s	0.0	
44	978	23	226761	310	5	1.429118297E9	18	1.445259199E9	32	1.454099047E9	12	1.567473476E9	16	1.519163239E9	1.7976931348623157E308	0.0	14.991ms	210	14.991ms	1.4748906515692547E-5	14.991ms	210	14.991ms	1.4748906515692547E-5	58.793300ms	100	58.793300ms	0.0020422305602373937	0s	0	0s	0.0	0s	0	0s	0.0	
45	1001	23	227071	310	5	1.414143526E9	18	1.445259199E9	32	1.454099047E9	12	1.567473476E9	0	1.516761788E9	1.7976931348623157E308	0.0	17.185100ms	210	17.185100ms	4.989680244317335E-5	17.185100ms	210	17.185100ms	4.989680244317335E-5	45.725200ms	100	45.725200ms	0.0011596242411234703	0s	0	0s	0.0	0s	0	0s	0.0	
46	1022	20	227381	310	5	1.407779381E9	18	1.445259199E9	32	1.454099047E9	23	1.539681393E9	48	1.512027312E9	1.7976931348623157E308	0.0	14.752800ms	210	14.752800ms	2.143025218004093E-5	14.752800ms	210	14.752800ms	2.143025218004093E-5	43.900500ms	100	43.900500ms	0.002062595270817552	0s	0	0s	0.0	0s	0	0s	0.0	
47	1042	20	227689	308	5	1.404683894E9	18	1.445259199E9	32	1.454099047E9	23	1.539681393E9	20	1.51017991E9	1.7976931348623157E308	0.0	14.533100ms	210	14.533100ms	1.0470684884760534E-5	14.533100ms	210	14.533100ms	1.0470684884760534E-5	43.706400ms	100	43.706400ms	5.899746702946484E-4	0s	0	0s	0.0	0s	0	0s	0.0	
48	1066	23	227999	310	5	1.391186836E9	18	1.445259199E9	32	1.454099047E9	24	1.533356166E9	19	1.5099983E9	1.7976931348623157E308	0.0	16.625ms	210	16.625ms	4.5755279914887796E-5	16.625ms	210	16.625ms	4.5755279914887796E-5	49.424100ms	100	49.424100ms	4.86630174341427E-4	0s	0	0s	0.0	0s	0	0s	0.0	
49	1086	20	228307	308	5	1.384700333E9	18	1.445259199E9	44	1.448065883E9	24	1.526149697E9	14	1.504728582E9	1.7976931348623157E308	0.0	14.632900ms	210	14.632900ms	2.2202703996697182E-5	14.632900ms	210	14.632900ms	2.2202703996697182E-5	44.598300ms	100	44.598300ms	0.0016760793883466595	0s	0	0s	0.0	0s	0	0s	0.0	
50	1107	21	228617	310	5	1.379836379E9	18	1.445259199E9	22	1.445376831E9	24	1.526149697E9	49	1.499530372E9	1.7976931348623157E308	0.0	15.299200ms	210	15.299200ms	1.6726857907302584E-5	15.299200ms	210	15.299200ms	1.6726857907302584E-5	45.557700ms	100	45.557700ms	0.0013867179920574813	0s	0	0s	0.0	0s	0	0s	0.0	
51	1129	22	228926	309	5	1.374984621E9	18	1.445259199E9	22	1.445376831E9	42	1.524354373E9	39	1.498878942E9	1.7976931348623157E308	0.0	15.230100ms	210	15.230100ms	1.6743731268017056E-5	15.230100ms	210	15.230100ms	1.6743731268017056E-5	51.596600ms	100	51.596600ms	4.0549278748506335E-4	0s	0	0s	0.0	0s	0	0s	0.0	
