"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	265	265	1300	1300	69	3.397762341E9	12	4.375558821E9	3	4.402224394E9	53	4.831227726E9	8	4.53225526E9	1.7976931348623157E308	0.0	251.459600ms	1100	251.459600ms	2.5431355638413304E-4	251.459600ms	1100	251.459600ms	2.5431355638413304E-4	77.523300ms	100	77.523300ms	0.06274505794218714	0s	0	0s	0.0	0s	0	0s	0.0	
3	511	245	2500	1200	69	3.167639235E9	72	3.961324149E9	48	4.056581232E9	75	4.497533481E9	90	4.211360202E9	1.7976931348623157E308	0.0	237.941100ms	1100	237.941100ms	6.157076412083396E-5	237.941100ms	1100	237.941100ms	6.157076412083396E-5	54.751600ms	100	54.751600ms	0.07001685570659522	0s	0	0s	0.0	0s	0	0s	0.0	
4	749	238	3700	1200	69	3.055233986E9	13	3.72281973E9	92	3.757669861E9	23	4.197249119E9	98	3.903465132E9	1.7976931348623157E308	0.0	231.135300ms	1100	231.135300ms	3.225954170251339E-5	231.135300ms	1100	231.135300ms	3.225954170251339E-5	53.506200ms	100	53.506200ms	0.07141990498032237	0s	0	0s	0.0	0s	0	0s	0.0	
5	1014	265	4900	1200	69	2.971104222E9	95	3.431197197E9	86	3.448565662E9	10	4.022280973E9	36	3.567631918E9	1.7976931348623157E308	0.0	258.182200ms	1100	258.182200ms	2.5032977502484393E-5	258.182200ms	1100	258.182200ms	2.5032977502484393E-5	54.571400ms	100	54.571400ms	0.08052498261050253	0s	0	0s	0.0	0s	0	0s	0.0	
6	1248	233	6100	1200	69	2.892524713E9	71	3.085857932E9	36	3.121200597E9	10	3.655072328E9	18	3.285642208E9	1.7976931348623157E308	0.0	226.400600ms	1100	226.400600ms	2.4043558197578217E-5	226.400600ms	1100	226.400600ms	2.4043558197578217E-5	51.981500ms	100	51.981500ms	0.08086756488140284	0s	0	0s	0.0	0s	0	0s	0.0	
7	1486	237	7300	1200	69	2.840419222E9	51	2.840486696E9	59	2.87195567E9	44	3.347211753E9	37	2.999034774E9	1.7976931348623157E308	0.0	230.628800ms	1100	230.628800ms	1.6376222463693192E-5	230.628800ms	1100	230.628800ms	1.6376222463693192E-5	54.889500ms	100	54.889500ms	0.08423000613250156	0s	0	0s	0.0	0s	0	0s	0.0	
8	1719	232	8500	1200	2	2.566573005E9	76	2.592204071E9	50	2.59831094E9	70	3.081783585E9	75	2.732972918E9	1.7976931348623157E308	0.0	226.048900ms	1100	226.048900ms	1.6013491828143944E-5	226.048900ms	1100	226.048900ms	1.6013491828143944E-5	51.145400ms	100	51.145400ms	0.08992651345522469	0s	0	0s	0.0	0s	0	0s	0.0	
9	1956	237	9699	1199	16	2.343820053E9	87	2.397939566E9	11	2.402796544E9	3	2.677245145E9	53	2.527800306E9	1.7976931348623157E308	0.0	231.192800ms	1100	231.192800ms	3.674955875823429E-5	231.192800ms	1100	231.192800ms	3.674955875823429E-5	49.738ms	100	49.738ms	0.0749157975591	0s	0	0s	0.0	0s	0	0s	0.0	
10	2185	229	10899	1200	86	2.181461213E9	83	2.196342638E9	91	2.202110478E9	49	2.497127078E9	24	2.351533749E9	1.7976931348623157E308	0.0	222.191500ms	1100	222.191500ms	2.2718084415238087E-5	222.191500ms	1100	222.191500ms	2.2718084415238087E-5	52.454800ms	100	52.454800ms	0.07168094475668152	0s	0	0s	0.0	0s	0	0s	0.0	
11	2417	231	12099	1200	36	2.055516669E9	32	2.05556702E9	18	2.075751735E9	2	2.360615283E9	94	2.206064973E9	1.7976931348623157E308	0.0	224.205700ms	1100	224.205700ms	2.1544676189732194E-5	224.205700ms	1100	224.205700ms	2.1544676189732194E-5	49.839800ms	100	49.839800ms	0.059562578313361515	0s	0	0s	0.0	0s	0	0s	0.0	
12	2654	236	13298	1199	12	1.982172555E9	93	1.982398609E9	67	2.011506546E9	29	2.286696052E9	83	2.11622139E9	1.7976931348623157E308	0.0	230.151100ms	1100	230.151100ms	1.253772544150731E-5	230.151100ms	1100	230.151100ms	1.253772544150731E-5	48.983700ms	100	48.983700ms	0.04268491779276797	0s	0	0s	0.0	0s	0	0s	0.0	
13	2887	233	14498	1200	37	1.901368887E9	20	1.915496527E9	51	1.9206861E9	74	2.140917304E9	58	2.029093564E9	1.7976931348623157E308	0.0	226.953600ms	1100	226.953600ms	1.690126638023017E-5	226.953600ms	1100	226.953600ms	1.690126638023017E-5	52.437600ms	100	52.437600ms	0.04182205258524065	0s	0	0s	0.0	0s	0	0s	0.0	
14	3127	239	15697	1199	5	1.790988453E9	42	1.854340323E9	66	1.858313729E9	21	2.055951809E9	54	1.951107802E9	1.7976931348623157E308	0.0	231.523ms	1100	231.523ms	1.0866867911179068E-5	231.523ms	1100	231.523ms	1.0866867911179068E-5	66.143900ms	100	66.143900ms	0.03412134033128106	0s	0	0s	0.0	0s	0	0s	0.0	
15	3363	236	16897	1200	5	1.753575688E9	36	1.784353913E9	3	1.789895505E9	96	2.03083462E9	47	1.914044663E9	1.7976931348623157E308	0.0	230.009600ms	1100	230.009600ms	1.899040973071788E-5	230.009600ms	1100	230.009600ms	1.899040973071788E-5	47.664700ms	100	47.664700ms	0.021411425143860918	0s	0	0s	0.0	0s	0	0s	0.0	
16	3594	231	18097	1200	5	1.727723893E9	41	1.74273376E9	38	1.77337788E9	35	1.948782477E9	27	1.864385338E9	1.7976931348623157E308	0.0	224.778400ms	1100	224.778400ms	1.340212001056314E-5	224.778400ms	1100	224.778400ms	1.340212001056314E-5	49.585100ms	100	49.585100ms	0.02532096015520708	0s	0	0s	0.0	0s	0	0s	0.0	
17	3823	228	19296	1199	3	1.705826139E9	5	1.719581041E9	10	1.735741068E9	95	1.91550122E9	35	1.818794427E9	1.7976931348623157E308	0.0	222.862ms	1100	222.862ms	4.284592438215914E-6	222.862ms	1100	222.862ms	4.284592438215914E-6	47.758100ms	100	47.758100ms	0.020738982550933628	0s	0	0s	0.0	0s	0	0s	0.0	
18	4060	237	20496	1200	3	1.672621148E9	99	1.67883676E9	84	1.696055166E9	27	1.864385338E9	59	1.786004756E9	1.7976931348623157E308	0.0	230.972200ms	1100	230.972200ms	1.7696032886587972E-5	230.972200ms	1100	230.972200ms	1.7696032886587972E-5	47.685400ms	100	47.685400ms	0.020884551322130886	0s	0	0s	0.0	0s	0	0s	0.0	
19	4291	231	21696	1200	3	1.65125605E9	67	1.677545379E9	99	1.67883676E9	0	1.841142982E9	40	1.756387037E9	1.7976931348623157E308	0.0	223.853900ms	1100	223.853900ms	1.1612203030471562E-5	223.853900ms	1100	223.853900ms	1.1612203030471562E-5	55.057400ms	100	55.057400ms	0.014221794896181974	0s	0	0s	0.0	0s	0	0s	0.0	
20	4523	231	22896	1200	3	1.615316713E9	34	1.630031563E9	11	1.647120451E9	0	1.804815631E9	60	1.729204563E9	1.7976931348623157E308	0.0	225.138200ms	1100	225.138200ms	1.9786225489047857E-5	225.138200ms	1100	225.138200ms	1.9786225489047857E-5	50.718500ms	100	50.718500ms	0.015114264361797665	0s	0	0s	0.0	0s	0	0s	0.0	
21	4751	227	24096	1200	3	1.593322097E9	67	1.603980016E9	4	1.620562108E9	23	1.764894129E9	1	1.703084461E9	1.7976931348623157E308	0.0	221.417200ms	1100	221.417200ms	1.237844274972563E-5	221.417200ms	1100	221.417200ms	1.237844274972563E-5	48.086800ms	100	48.086800ms	0.014196690712337747	0s	0	0s	0.0	0s	0	0s	0.0	
22	4992	241	25296	1200	66	1.583412385E9	3	1.583557875E9	67	1.603980016E9	86	1.757369967E9	17	1.687487087E9	1.7976931348623157E308	0.0	235.779100ms	1100	235.779100ms	5.571105472809751E-6	235.779100ms	1100	235.779100ms	5.571105472809751E-6	46.668100ms	100	46.668100ms	0.011653876720941692	0s	0	0s	0.0	0s	0	0s	0.0	
23	5227	234	26496	1200	66	1.570465887E9	93	1.57262159E9	80	1.573659237E9	76	1.752020059E9	1	1.670699999E9	1.7976931348623157E308	0.0	228.358800ms	1100	228.358800ms	7.4330248694901264E-6	228.358800ms	1100	228.358800ms	7.4330248694901264E-6	46.943500ms	100	46.943500ms	0.011719995986579322	0s	0	0s	0.0	0s	0	0s	0.0	
24	5460	232	27695	1199	60	1.554308186E9	66	1.566804183E9	55	1.566997436E9	33	1.702889715E9	54	1.647188669E9	1.7976931348623157E308	0.0	225.176900ms	1100	225.176900ms	2.1196396851005685E-6	225.176900ms	1100	225.176900ms	2.1196396851005685E-6	53.913800ms	100	53.913800ms	0.011391818804771811	0s	0	0s	0.0	0s	0	0s	0.0	
25	5695	235	28895	1200	60	1.52038047E9	42	1.558196865E9	79	1.559595419E9	33	1.702889715E9	27	1.626183133E9	1.7976931348623157E308	0.0	229.656700ms	1100	229.656700ms	1.984379832753337E-5	229.656700ms	1100	229.656700ms	1.984379832753337E-5	47.162400ms	100	47.162400ms	0.009700409286405292	0s	0	0s	0.0	0s	0	0s	0.0	
26	5924	229	30095	1200	60	1.476012207E9	44	1.516339872E9	14	1.528543793E9	29	1.673247305E9	92	1.611818467E9	1.7976931348623157E308	0.0	222.924ms	1100	222.924ms	2.6529401910466913E-5	222.924ms	1100	222.924ms	2.6529401910466913E-5	47.691700ms	100	47.691700ms	0.009825365045727086	0s	0	0s	0.0	0s	0	0s	0.0	
27	6163	238	31295	1200	60	1.428254758E9	90	1.499994353E9	44	1.516339872E9	53	1.661722448E9	18	1.598588258E9	1.7976931348623157E308	0.0	232.829300ms	1100	232.829300ms	2.94142978773296E-5	232.829300ms	1100	232.829300ms	2.94142978773296E-5	47.182500ms	100	47.182500ms	0.008235440622732945	0s	0	0s	0.0	0s	0	0s	0.0	
28	6396	232	32495	1200	60	1.427112837E9	90	1.499994353E9	48	1.506085306E9	53	1.654585017E9	8	1.587289618E9	1.7976931348623157E308	0.0	226.403100ms	1100	226.403100ms	7.268381177694127E-7	226.403100ms	1100	226.403100ms	7.268381177694127E-7	46.500400ms	100	46.500400ms	0.00695321462299152	0s	0	0s	0.0	0s	0	0s	0.0	
29	6629	233	33695	1200	60	1.410272637E9	68	1.489450134E9	90	1.499994353E9	52	1.636958732E9	1	1.573336913E9	1.7976931348623157E308	0.0	227.724ms	1100	227.724ms	1.0727443780447715E-5	227.724ms	1100	227.724ms	1.0727443780447715E-5	46.877400ms	100	46.877400ms	0.007914348155856187	0s	0	0s	0.0	0s	0	0s	0.0	
30	6866	236	34895	1200	60	1.40386279E9	36	1.462214132E9	43	1.471326073E9	9	1.615437041E9	50	1.566878546E9	1.7976931348623157E308	0.0	230.488700ms	1100	230.488700ms	4.1319199447557725E-6	230.488700ms	1100	230.488700ms	4.1319199447557725E-6	47.386600ms	100	47.386600ms	0.006902099408383263	0s	0	0s	0.0	0s	0	0s	0.0	
31	7104	238	36095	1200	60	1.399916554E9	54	1.436232367E9	36	1.462214132E9	52	1.613720327E9	0	1.558045085E9	1.7976931348623157E308	0.0	232.085400ms	1100	232.085400ms	2.555440103036887E-6	232.085400ms	1100	232.085400ms	2.555440103036887E-6	46.888ms	100	46.888ms	0.006361379207378432	0s	0	0s	0.0	0s	0	0s	0.0	
32	7336	232	37295	1200	60	1.383246652E9	62	1.406573822E9	54	1.436232367E9	2	1.604295285E9	58	1.543017236E9	1.7976931348623157E308	0.0	226.319500ms	1100	226.319500ms	1.0825256920018052E-5	226.319500ms	1100	226.319500ms	1.0825256920018052E-5	46.008800ms	100	46.008800ms	0.007988403740387378	0s	0	0s	0.0	0s	0	0s	0.0	
33	7579	242	38494	1199	60	1.381802795E9	62	1.406573822E9	54	1.436232367E9	77	1.597459503E9	6	1.532003664E9	1.7976931348623157E308	0.0	236.503100ms	1100	236.503100ms	9.489249591382815E-7	236.503100ms	1100	236.503100ms	9.489249591382815E-7	49.616100ms	100	49.616100ms	0.005605651277704631	0s	0	0s	0.0	0s	0	0s	0.0	
34	7808	229	39694	1200	60	1.378149467E9	62	1.406573822E9	54	1.436232367E9	77	1.582201036E9	41	1.525490984E9	1.7976931348623157E308	0.0	223.197300ms	1100	223.197300ms	2.4035320269613886E-6	223.197300ms	1100	223.197300ms	2.4035320269613886E-6	48.517700ms	100	48.517700ms	0.004780123893142038	0s	0	0s	0.0	0s	0	0s	0.0	
35	8041	232	40894	1200	60	1.370877477E9	62	1.406573822E9	54	1.436232367E9	77	1.577570504E9	69	1.517608684E9	1.7976931348623157E308	0.0	225.454900ms	1100	225.454900ms	4.796939779246788E-6	225.454900ms	1100	225.454900ms	4.796939779246788E-6	54.865800ms	100	54.865800ms	0.005424435784491239	0s	0	0s	0.0	0s	0	0s	0.0	
36	8274	233	42094	1200	60	1.36357571E9	62	1.406573822E9	54	1.436232367E9	21	1.559901838E9	99	1.511602225E9	1.7976931348623157E308	0.0	227.734ms	1100	227.734ms	4.842132219231173E-6	227.734ms	1100	227.734ms	4.842132219231173E-6	46.871400ms	100	46.871400ms	0.0052225376845197145	0s	0	0s	0.0	0s	0	0s	0.0	
37	8512	238	43294	1200	60	1.361366184E9	62	1.406573822E9	51	1.4337776E9	21	1.559901838E9	6	1.496992601E9	1.7976931348623157E308	0.0	232.285800ms	1100	232.285800ms	1.4730828550766553E-6	232.285800ms	1100	232.285800ms	1.4730828550766553E-6	46.003200ms	100	46.003200ms	0.007463969478712236	0s	0	0s	0.0	0s	0	0s	0.0	
38	8753	240	44494	1200	60	1.352090901E9	62	1.406573822E9	34	1.419976103E9	77	1.534841304E9	79	1.487850268E9	1.7976931348623157E308	0.0	232.210500ms	1100	232.210500ms	6.193833484074177E-6	232.210500ms	1100	232.210500ms	6.193833484074177E-6	58.714800ms	100	58.714800ms	0.006467028866629787	0s	0	0s	0.0	0s	0	0s	0.0	
