"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	257	257	1300	1300	73	3.489388809E9	20	4.39851083E9	1	4.4017079E9	88	4.884135135E9	72	4.537256846E9	1.7976931348623157E308	0.0	248.748300ms	1100	248.748300ms	2.3565015967625018E-4	248.748300ms	1100	248.748300ms	2.3565015967625018E-4	59.164300ms	100	59.164300ms	0.06261998630105609	0s	0	0s	0.0	0s	0	0s	0.0	
3	480	222	2499	1199	73	3.191051173E9	99	4.067693721E9	96	4.084052302E9	48	4.494699477E9	21	4.217105022E9	1.7976931348623157E308	0.0	215.573800ms	1100	215.573800ms	7.772594215575493E-5	215.573800ms	1100	215.573800ms	7.772594215575493E-5	58.118200ms	100	58.118200ms	0.06895640714104082	0s	0	0s	0.0	0s	0	0s	0.0	
4	698	217	3698	1199	73	3.07298534E9	99	3.757453722E9	74	3.794486454E9	47	4.116568584E9	33	3.902609784E9	1.7976931348623157E308	0.0	209.660600ms	1100	209.660600ms	3.3635491766068716E-5	209.660600ms	1100	209.660600ms	3.3635491766068716E-5	58.492900ms	100	58.492900ms	0.07384430839919297	0s	0	0s	0.0	0s	0	0s	0.0	
5	917	219	4898	1200	73	2.949375686E9	26	3.462814133E9	6	3.483564201E9	90	3.930884518E9	85	3.600551155E9	1.7976931348623157E308	0.0	212.008800ms	1100	212.008800ms	3.6567832350047146E-5	212.008800ms	1100	212.008800ms	3.6567832350047146E-5	56.244800ms	100	56.244800ms	0.07754143491548506	0s	0	0s	0.0	0s	0	0s	0.0	
6	1134	217	6098	1200	73	2.870440849E9	23	3.137465781E9	1	3.165944366E9	77	3.614581777E9	14	3.314391958E9	1.7976931348623157E308	0.0	210.16ms	1100	210.16ms	2.4330214379909565E-5	210.16ms	1100	210.16ms	2.4330214379909565E-5	51.654400ms	100	51.654400ms	0.07709998048168665	0s	0	0s	0.0	0s	0	0s	0.0	
7	1358	223	7298	1200	73	2.820038986E9	23	2.863239915E9	63	2.864087925E9	98	3.363242611E9	94	3.040433171E9	1.7976931348623157E308	0.0	215.107ms	1100	215.107ms	1.5962661439446923E-5	215.107ms	1100	215.107ms	1.5962661439446923E-5	59.816700ms	100	59.816700ms	0.08184757181956322	0s	0	0s	0.0	0s	0	0s	0.0	
8	1577	219	8498	1200	14	2.577683008E9	65	2.600518886E9	11	2.629454023E9	53	3.117787092E9	79	2.78017324E9	1.7976931348623157E308	0.0	212.426800ms	1100	212.426800ms	2.0447348524705867E-5	212.426800ms	1100	212.426800ms	2.0447348524705867E-5	52.300800ms	100	52.300800ms	0.08413091362255337	0s	0	0s	0.0	0s	0	0s	0.0	
9	1799	222	9697	1199	35	2.396685073E9	51	2.435350513E9	43	2.438486919E9	32	2.809133054E9	48	2.566191986E9	1.7976931348623157E308	0.0	215.698300ms	1100	215.698300ms	3.9076199141960006E-5	215.698300ms	1100	215.698300ms	3.9076199141960006E-5	53.348900ms	100	53.348900ms	0.07747232135217227	0s	0	0s	0.0	0s	0	0s	0.0	
10	2020	220	10897	1200	16	2.259271372E9	28	2.264807304E9	91	2.272674218E9	80	2.689933359E9	69	2.393174271E9	1.7976931348623157E308	0.0	213.296ms	1100	213.296ms	3.252333398703031E-5	213.296ms	1100	213.296ms	3.252333398703031E-5	53.216400ms	100	53.216400ms	0.06520555213516864	0s	0	0s	0.0	0s	0	0s	0.0	
11	2248	228	12097	1200	18	2.082582041E9	65	2.117891834E9	87	2.139566444E9	89	2.463442253E9	46	2.250655744E9	1.7976931348623157E308	0.0	219.708200ms	1100	219.708200ms	3.351861257425865E-5	219.708200ms	1100	219.708200ms	3.351861257425865E-5	59.948ms	100	59.948ms	0.057785605507005025	0s	0	0s	0.0	0s	0	0s	0.0	
