"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	99	99	614417	614417	0	1467486.0	null	null	null	null	0	1467486.0	0	1467486.0	1.7976931348623157E308	0.0	92.653500ms	300	92.653500ms	5.319091463220242E-4	92.653500ms	300	92.653500ms	5.319091463220242E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
3	188	89	614717	300	0	1170095.0	null	null	null	null	0	1170095.0	0	1170095.0	1.7976931348623157E308	0.0	88.719500ms	300	88.719500ms	6.755112712034957E-4	88.719500ms	300	88.719500ms	6.755112712034957E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
4	276	87	615017	300	0	1075197.0	null	null	null	null	0	1075197.0	0	1075197.0	1.7976931348623157E308	0.0	86.989700ms	300	86.989700ms	2.703427214599385E-4	86.989700ms	300	86.989700ms	2.703427214599385E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
5	363	87	615317	300	0	989349.0	null	null	null	null	0	989349.0	0	989349.0	1.7976931348623157E308	0.0	86.605200ms	300	86.605200ms	2.661465759298065E-4	86.605200ms	300	86.605200ms	2.661465759298065E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
6	449	86	615617	300	0	944266.0	null	null	null	null	0	944266.0	0	944266.0	1.7976931348623157E308	0.0	85.908900ms	300	85.908900ms	1.518944949321895E-4	85.908900ms	300	85.908900ms	1.518944949321895E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
7	537	87	615917	300	0	867832.0	null	null	null	null	0	867832.0	0	867832.0	1.7976931348623157E308	0.0	86.535200ms	300	86.535200ms	2.6981803856116816E-4	86.535200ms	300	86.535200ms	2.6981803856116816E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
8	625	88	616217	300	0	843559.0	null	null	null	null	0	843559.0	0	843559.0	1.7976931348623157E308	0.0	87.552200ms	300	87.552200ms	9.323233068151452E-5	87.552200ms	300	87.552200ms	9.323233068151452E-5	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
9	711	85	616517	300	0	803034.0	null	null	null	null	0	803034.0	0	803034.0	1.7976931348623157E308	0.0	85.081300ms	300	85.081300ms	1.6013501525481125E-4	85.081300ms	300	85.081300ms	1.6013501525481125E-4	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
10	798	86	616817	300	0	779281.0	null	null	null	null	0	779281.0	0	779281.0	1.7976931348623157E308	0.0	86.285200ms	300	86.285200ms	9.85969045727412E-5	86.285200ms	300	86.285200ms	9.85969045727412E-5	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
11	899	101	617117	300	0	762632.0	null	null	null	null	0	762632.0	0	762632.0	1.7976931348623157E308	0.0	101.043400ms	300	101.043400ms	7.121521847275473E-5	101.043400ms	300	101.043400ms	7.121521847275473E-5	0s	0	0s	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
