"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	680	680	1130	1130	5	1495736.0	6	2306241.0	9	2331011.0	0	9.4998941940520128E16	4	2379846.0	1.7976931348623157E308	0.0	611.116300ms	1100	611.116300ms	4.09461288170958E-4	611.116300ms	1100	611.116300ms	4.09461288170958E-4	448.637ms	20	448.637ms	0.26260397005545844	0s	0	0s	0.0	0s	0	0s	0.0	
3	1042	362	2250	1120	5	1058428.0	6	1988215.0	4	2021509.0	0	2356480.0	7	2276704.0	1.7976931348623157E308	0.0	351.029100ms	1100	351.029100ms	2.657907058951093E-4	351.029100ms	1100	351.029100ms	2.657907058951093E-4	78.452800ms	20	78.452800ms	0.08285323318059165	0s	0	0s	0.0	0s	0	0s	0.0	
4	1381	338	3370	1120	5	910765.0	4	1887545.0	8	1900633.0	7	2276704.0	1	2073149.0	1.7976931348623157E308	0.0	330.293500ms	1100	330.293500ms	1.2682874121724944E-4	330.293500ms	1100	330.293500ms	1.2682874121724944E-4	59.374700ms	20	59.374700ms	0.03254072032829989	0s	0	0s	0.0	0s	0	0s	0.0	
5	1720	338	4490	1120	5	809589.0	2	1615202.0	8	1659488.0	0	2119700.0	7	1854536.0	1.7976931348623157E308	0.0	330.343600ms	1100	330.343600ms	1.0099002686552717E-4	330.343600ms	1100	330.343600ms	1.0099002686552717E-4	62.630400ms	20	62.630400ms	0.04440030388472155	0s	0	0s	0.0	0s	0	0s	0.0	
6	2061	340	5610	1120	5	758461.0	3	1414436.0	9	1445892.0	6	1929603.0	1	1618198.0	1.7976931348623157E308	0.0	335.640800ms	1100	335.640800ms	5.741184724594829E-5	335.640800ms	1100	335.640800ms	5.741184724594829E-5	33.509500ms	20	33.509500ms	0.05518510471330127	0s	0	0s	0.0	0s	0	0s	0.0	
7	2395	334	6730	1120	5	711402.0	0	1308179.0	3	1414436.0	6	1929603.0	7	1524854.0	1.7976931348623157E308	0.0	329.363300ms	1100	329.363300ms	5.640488975821973E-5	329.363300ms	1100	329.363300ms	5.640488975821973E-5	32.407100ms	20	32.407100ms	0.01967912085911423	0s	0	0s	0.0	0s	0	0s	0.0	
8	2730	334	7850	1120	5	690740.0	0	1308179.0	7	1377949.0	2	1568812.0	9	1445892.0	1.7976931348623157E308	0.0	330.007400ms	1100	330.007400ms	2.6403687877791086E-5	330.007400ms	1100	330.007400ms	2.6403687877791086E-5	28.711700ms	20	28.711700ms	0.02582574333817362	0s	0	0s	0.0	0s	0	0s	0.0	
9	3067	337	8970	1120	5	663985.0	2	1275195.0	1	1292306.0	3	1414436.0	9	1371872.0	1.7976931348623157E308	0.0	332.579700ms	1100	332.579700ms	3.5212565180425715E-5	332.579700ms	1100	332.579700ms	3.5212565180425715E-5	30.916600ms	20	30.916600ms	0.02847063133230245	0s	0	0s	0.0	0s	0	0s	0.0	
10	3417	350	10090	1120	5	646302.0	3	1224172.0	2	1275195.0	9	1371872.0	8	1300487.0	1.7976931348623157E308	0.0	345.543300ms	1100	345.543300ms	2.421056883130576E-5	345.543300ms	1100	345.543300ms	2.421056883130576E-5	27.220200ms	20	27.220200ms	0.017160136639270386	0s	0	0s	0.0	0s	0	0s	0.0	
11	3755	337	11210	1120	5	623022.0	2	976176.0	7	1196047.0	9	1371872.0	1	1292306.0	1.7976931348623157E308	0.0	332.056800ms	1100	332.056800ms	3.274573862317675E-5	332.056800ms	1100	332.056800ms	3.274573862317675E-5	33.779ms	20	33.779ms	0.016847126979190847	0s	0	0s	0.0	0s	0	0s	0.0	
12	4126	371	12330	1120	5	612869.0	2	976176.0	6	1045786.0	9	1357030.0	8	1200184.0	1.7976931348623157E308	0.0	366.534600ms	1100	366.534600ms	1.4814886151692897E-5	366.534600ms	1100	366.534600ms	1.4814886151692897E-5	32.152100ms	20	32.152100ms	0.022845671516249517	0s	0	0s	0.0	0s	0	0s	0.0	
13	4475	349	13450	1120	5	605395.0	2	976176.0	6	1045786.0	0	1298984.0	8	1200184.0	1.7976931348623157E308	0.0	343.752700ms	1100	343.752700ms	1.1086456411640048E-5	343.752700ms	1100	343.752700ms	1.1086456411640048E-5	28.470500ms	20	28.470500ms	0.0059004349868931995	0s	0	0s	0.0	0s	0	0s	0.0	
14	4817	341	14570	1120	5	593524.0	2	976176.0	6	1045786.0	0	1278144.0	1	1130437.0	1.7976931348623157E308	0.0	334.773200ms	1100	334.773200ms	1.7826077489602996E-5	334.773200ms	1100	334.773200ms	1.7826077489602996E-5	46.811800ms	20	46.811800ms	0.015798841936934448	0s	0	0s	0.0	0s	0	0s	0.0	
15	5154	336	15690	1120	5	583715.0	2	976176.0	6	1045786.0	0	1278144.0	9	1102291.0	1.7976931348623157E308	0.0	331.998200ms	1100	331.998200ms	1.502428330998027E-5	331.998200ms	1100	331.998200ms	1.502428330998027E-5	29.002ms	20	29.002ms	0.006791197403860966	0s	0	0s	0.0	0s	0	0s	0.0	
16	5492	337	16810	1120	5	578160.0	2	976176.0	7	1041704.0	0	1117360.0	4	1098692.0	1.7976931348623157E308	0.0	332.684600ms	1100	332.684600ms	8.651482315856168E-6	332.684600ms	1100	332.684600ms	8.651482315856168E-6	31.208900ms	20	31.208900ms	0.014421044059382887	0s	0	0s	0.0	0s	0	0s	0.0	
17	5829	337	17930	1120	5	570713.0	2	976176.0	4	1013386.0	0	1117360.0	3	1053053.0	1.7976931348623157E308	0.0	332.413300ms	1100	332.413300ms	1.1709561367095586E-5	332.413300ms	1100	332.413300ms	1.1709561367095586E-5	33.413900ms	20	33.413900ms	0.004788168076826488	0s	0	0s	0.0	0s	0	0s	0.0	
18	6170	340	19050	1120	5	561286.0	1	898005.0	2	976176.0	9	1102291.0	7	1041704.0	1.7976931348623157E308	0.0	336.659800ms	1100	336.659800ms	1.5016304166893005E-5	336.659800ms	1100	336.659800ms	1.5016304166893005E-5	28.549900ms	20	28.549900ms	0.01496824889841782	0s	0	0s	0.0	0s	0	0s	0.0	
19	6508	338	20169	1119	5	547517.0	1	898005.0	3	944207.0	9	1102291.0	4	1013386.0	1.7976931348623157E308	0.0	332.888100ms	1100	332.888100ms	2.2301059936062402E-5	332.888100ms	1100	332.888100ms	2.2301059936062402E-5	40.657300ms	20	40.657300ms	0.005168115944781509	0s	0	0s	0.0	0s	0	0s	0.0	
20	6848	339	21289	1120	5	542055.0	1	898005.0	3	944207.0	9	1099911.0	4	1013386.0	1.7976931348623157E308	0.0	334.533800ms	1100	334.533800ms	9.069041774875613E-6	334.533800ms	1100	334.533800ms	9.069041774875613E-6	32.158400ms	20	32.158400ms	1.0795697324935128E-4	0s	0	0s	0.0	0s	0	0s	0.0	
21	7182	334	22408	1119	5	535974.0	1	898005.0	3	944207.0	9	1086526.0	4	1013386.0	1.7976931348623157E308	0.0	329.596500ms	1100	329.596500ms	1.0198562541037035E-5	329.596500ms	1100	329.596500ms	1.0198562541037035E-5	31.022500ms	20	31.022500ms	0.0012307158553301611	0s	0	0s	0.0	0s	0	0s	0.0	
22	7519	337	23528	1120	5	533544.0	1	898005.0	3	944207.0	9	1086526.0	4	1013386.0	1.7976931348623157E308	0.0	332.582ms	1100	332.582ms	4.121638193440176E-6	332.582ms	1100	332.582ms	4.121638193440176E-6	33.534200ms	20	33.534200ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
23	7855	336	24648	1120	5	531932.0	1	898005.0	3	944207.0	9	1086526.0	0	990112.0	1.7976931348623157E308	0.0	331.590500ms	1100	331.590500ms	2.746642348999381E-6	331.590500ms	1100	331.590500ms	2.746642348999381E-6	34.367900ms	20	34.367900ms	0.006819686105282619	0s	0	0s	0.0	0s	0	0s	0.0	
24	8189	333	25768	1120	5	528562.0	1	898005.0	3	944207.0	9	1086526.0	0	990112.0	1.7976931348623157E308	0.0	329.101700ms	1100	329.101700ms	5.759451139687757E-6	329.101700ms	1100	329.101700ms	5.759451139687757E-6	33.602800ms	20	33.602800ms	0.0	0s	0	0s	0.0	0s	0	0s	0.0	
