"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	660	660	1299	1299	18	1372046.0	27	2173832.0	92	2214034.0	97	1.26933021948524208E17	24	2414540.0	1.7976931348623157E308	0.0	513.929800ms	1100	513.929800ms	4.317674157135679E-4	513.929800ms	1100	513.929800ms	4.317674157135679E-4	1.203348500s	100	1.203348500s	0.34741359783457265	0s	0	0s	0.0	0s	0	0s	0.0	
3	1100	439	2499	1200	18	1054399.0	48	1894441.0	92	1942745.0	57	1.05705293917140656E17	87	2217208.0	1.7976931348623157E308	0.0	383.180200ms	1100	383.180200ms	2.104667044690921E-4	383.180200ms	1100	383.180200ms	2.104667044690921E-4	572.696700ms	100	572.696700ms	0.10907910638695835	0s	0	0s	0.0	0s	0	0s	0.0	
4	1541	440	3699	1200	18	892291.0	72	1604823.0	43	1646218.0	11	2448179.0	30	2028271.0	1.7976931348623157E308	0.0	419.858ms	1100	419.858ms	1.397676867020066E-4	419.858ms	1100	419.858ms	1.397676867020066E-4	159.601500ms	100	159.601500ms	0.1051003615012597	0s	0	0s	0.0	0s	0	0s	0.0	
5	1939	398	4899	1200	18	798591.0	9	1430163.0	13	1490214.0	58	2203114.0	25	1810206.0	1.7976931348623157E308	0.0	379.600300ms	1100	379.600300ms	9.546416828346157E-5	379.600300ms	1100	379.600300ms	9.546416828346157E-5	153.882ms	100	153.882ms	0.09556254577231357	0s	0	0s	0.0	0s	0	0s	0.0	
6	2329	389	6098	1199	18	763873.0	33	1300939.0	76	1322210.0	7	2084894.0	41	1614045.0	1.7976931348623157E308	0.0	374.098ms	1100	374.098ms	3.95218806395491E-5	374.098ms	1100	374.098ms	3.95218806395491E-5	109.337ms	100	109.337ms	0.12027581813057608	0s	0	0s	0.0	0s	0	0s	0.0	
7	2715	386	7295	1197	18	714899.0	49	962794.0	73	969334.0	90	1898818.0	96	1379937.0	1.7976931348623157E308	0.0	373.139800ms	1100	373.139800ms	5.828431975186737E-5	373.139800ms	1100	373.139800ms	5.828431975186737E-5	91.123100ms	100	91.123100ms	0.11709526524181813	0s	0	0s	0.0	0s	0	0s	0.0	
8	3102	386	8495	1200	18	686060.0	42	930926.0	49	962794.0	87	1618468.0	5	1283546.0	1.7976931348623157E308	0.0	372.731300ms	1100	372.731300ms	3.667269464256167E-5	372.731300ms	1100	372.731300ms	3.667269464256167E-5	104.794900ms	100	104.794900ms	0.0812651551649734	0s	0	0s	0.0	0s	0	0s	0.0	
9	3495	392	9695	1200	18	677376.0	79	834318.0	15	842928.0	2	1376001.0	72	1150354.0	1.7976931348623157E308	0.0	379.104400ms	1100	379.104400ms	1.1507077303071816E-5	379.104400ms	1100	379.104400ms	1.1507077303071816E-5	93.760900ms	100	93.760900ms	0.09817452586745219	0s	0	0s	0.0	0s	0	0s	0.0	
10	3881	385	10895	1200	18	668695.0	19	757663.0	83	760025.0	2	1376001.0	39	1060412.0	1.7976931348623157E308	0.0	371.888300ms	1100	371.888300ms	1.1650572476465342E-5	371.888300ms	1100	371.888300ms	1.1650572476465342E-5	124.567200ms	100	124.567200ms	0.07493445501520915	0s	0	0s	0.0	0s	0	0s	0.0	
11	4264	383	12094	1199	18	662637.0	19	757663.0	83	760025.0	8	1192904.0	54	980799.0	1.7976931348623157E308	0.0	371.042600ms	1100	371.042600ms	8.235851512681751E-6	371.042600ms	1100	371.042600ms	8.235851512681751E-6	101.334500ms	100	101.334500ms	0.05727941793924894	0s	0	0s	0.0	0s	0	0s	0.0	
