"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	930	930	1300	1300	96	1401827.0	57	2649259.0	64	2650061.0	92	3.6093337742227046E17	0	2761580.0	1.7976931348623157E308	0.0	526.979100ms	1100	526.979100ms	4.187781079306061E-4	526.979100ms	1100	526.979100ms	4.187781079306061E-4	3.078971900s	100	3.078971900s	1.9900473333679281E-4	0s	0	0s	0.0	0s	0	0s	0.0	
3	1597	667	2500	1200	96	1029706.0	57	2649259.0	64	2650061.0	92	3.6093337742227046E17	99	2760746.0	1.7976931348623157E308	0.0	476.142500ms	1100	476.142500ms	2.413220876626133E-4	476.142500ms	1100	476.142500ms	2.413220876626133E-4	1.965747900s	100	1.965747900s	1.9527353185038175E-4	0s	0	0s	0.0	0s	0	0s	0.0	
4	2084	487	3699	1199	96	883183.0	57	2649259.0	64	2650061.0	92	3.6093337742225843E17	99	2760746.0	1.7976931348623157E308	0.0	428.304200ms	1100	428.304200ms	1.293599602922847E-4	428.304200ms	1100	428.304200ms	1.293599602922847E-4	480.711800ms	100	480.711800ms	1.813734158037894E-4	0s	0	0s	0.0	0s	0	0s	0.0	
5	2468	383	4898	1199	96	763443.0	57	2649259.0	64	2650061.0	92	3.6093337742225792E17	51	2757832.0	1.7976931348623157E308	0.0	363.480200ms	1100	363.480200ms	1.2325253707843724E-4	363.480200ms	1100	363.480200ms	1.2325253707843724E-4	60.150100ms	100	60.150100ms	1.0928172150520554E-4	0s	0	0s	0.0	0s	0	0s	0.0	
6	2838	370	6098	1200	96	731950.0	57	2649259.0	64	2650061.0	92	3.6093337742225792E17	51	2757832.0	1.7976931348623157E308	0.0	347.583ms	1100	347.583ms	3.750116249674171E-5	347.583ms	1100	347.583ms	3.750116249674171E-5	63.541400ms	100	63.541400ms	2.1643326944014717E-4	0s	0	0s	0.0	0s	0	0s	0.0	
7	3196	358	7298	1200	96	693094.0	57	2649259.0	64	2650061.0	92	3.6093337742225574E17	51	2757832.0	1.7976931348623157E308	0.0	336.485700ms	1100	336.485700ms	4.825963025293579E-5	336.485700ms	1100	336.485700ms	4.825963025293579E-5	79.040400ms	100	79.040400ms	1.6608322149215372E-4	0s	0	0s	0.0	0s	0	0s	0.0	
8	3553	356	8496	1198	96	661567.0	6	2644413.0	57	2649259.0	92	3.6093337742225344E17	51	2757832.0	1.7976931348623157E308	0.0	330.763600ms	1100	330.763600ms	4.135212408549072E-5	330.763600ms	1100	330.763600ms	4.135212408549072E-5	88.517500ms	100	88.517500ms	6.437189555664968E-5	0s	0	0s	0.0	0s	0	0s	0.0	
9	3909	356	9694	1198	96	639322.0	6	2644413.0	57	2649259.0	92	3.6093337742224896E17	12	2754237.0	1.7976931348623157E308	0.0	335.667100ms	1100	335.667100ms	3.056792021477381E-5	335.667100ms	1100	335.667100ms	3.056792021477381E-5	60.700500ms	100	60.700500ms	2.049706146084307E-4	0s	0	0s	0.0	0s	0	0s	0.0	
10	4277	367	10891	1197	96	628189.0	6	2644413.0	57	2649259.0	92	3.6093337742224896E17	12	2754237.0	1.7976931348623157E308	0.0	347.291300ms	1100	347.291300ms	1.583069109292199E-5	347.291300ms	1100	347.291300ms	1.583069109292199E-5	71.747400ms	100	71.747400ms	7.006363381337644E-5	0s	0	0s	0.0	0s	0	0s	0.0	
11	4645	368	12088	1197	96	616518.0	6	2644413.0	57	2649259.0	92	3.6093337742224602E17	12	2754237.0	1.7976931348623157E308	0.0	350.459600ms	1100	350.459600ms	1.6889821375414082E-5	350.459600ms	1100	350.459600ms	1.6889821375414082E-5	81.518900ms	100	81.518900ms	6.28773950570627E-5	0s	0	0s	0.0	0s	0	0s	0.0	
12	5034	389	13288	1200	96	608704.0	6	2644413.0	57	2649259.0	92	3.6093337742224602E17	12	2754237.0	1.7976931348623157E308	0.0	370.703400ms	1100	370.703400ms	1.1522188100974162E-5	370.703400ms	1100	370.703400ms	1.1522188100974162E-5	79.283300ms	100	79.283300ms	5.1310281120943156E-5	0s	0	0s	0.0	0s	0	0s	0.0	
13	5409	374	14486	1198	96	598073.0	6	2644413.0	57	2649259.0	92	3.6093337742224358E17	12	2754237.0	1.7976931348623157E308	0.0	358.642900ms	1100	358.642900ms	1.587724978732759E-5	358.642900ms	1100	358.642900ms	1.587724978732759E-5	59.156800ms	100	59.156800ms	9.013036287854437E-5	0s	0	0s	0.0	0s	0	0s	0.0	
14	5774	365	15685	1199	96	589519.0	6	2644413.0	57	2649259.0	92	3.6093337742224358E17	12	2754237.0	1.7976931348623157E308	0.0	349.198ms	1100	349.198ms	1.3002365323904701E-5	349.198ms	1100	349.198ms	1.3002365323904701E-5	56.889ms	100	56.889ms	7.997055197476178E-5	0s	0	0s	0.0	0s	0	0s	0.0	
15	6143	368	16885	1200	96	586477.0	6	2644413.0	57	2649259.0	92	3.6093337742224358E17	12	2754237.0	1.7976931348623157E308	0.0	350.788300ms	1100	350.788300ms	4.691035480543554E-6	350.788300ms	1100	350.788300ms	4.691035480543554E-6	61.068600ms	100	61.068600ms	1.8765315066712195E-5	0s	0	0s	0.0	0s	0	0s	0.0	
