"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	1090	1090	2150695	2150695	0	921981.0	1	1256272.0	2	1265325.0	99	1322794.0	49	1308723.0	1.7976931348623157E308	0.0	446.821200ms	1100	446.821200ms	2.3963949952175354E-4	446.821200ms	1100	446.821200ms	2.3963949952175354E-4	7.310520300s	100	7.310520300s	1.7335036974821082E-4	0s	0	0s	0.0	0s	0	0s	0.0	
3	1694	603	2151894	1199	0	780973.0	93	1152105.0	1	1256272.0	99	1322794.0	44	1307463.0	1.7976931348623157E308	0.0	366.247400ms	1100	366.247400ms	1.3903658633864567E-4	366.247400ms	1100	366.247400ms	1.3903658633864567E-4	2.628949100s	100	2.628949100s	0.002641158597469567	0s	0	0s	0.0	0s	0	0s	0.0	
4	2159	465	2153094	1200	0	702859.0	69	1030789.0	51	1075580.0	99	1322794.0	35	1300513.0	1.7976931348623157E308	0.0	371.204ms	1100	371.204ms	9.092853052887519E-5	371.204ms	1100	371.204ms	9.092853052887519E-5	945.333ms	100	945.333ms	0.011968417584668514	0s	0	0s	0.0	0s	0	0s	0.0	
5	2609	449	2154294	1200	0	660394.0	37	798887.0	2	942255.0	97	1322515.0	25	1292968.0	1.7976931348623157E308	0.0	367.558200ms	1100	367.558200ms	5.4925021170029075E-5	367.558200ms	1100	367.558200ms	5.4925021170029075E-5	848.194400ms	100	848.194400ms	0.02219816921064494	0s	0	0s	0.0	0s	0	0s	0.0	
6	3001	392	2155494	1200	0	640481.0	37	798887.0	36	836270.0	95	1321775.0	11	1285476.0	1.7976931348623157E308	0.0	347.370500ms	1100	347.370500ms	2.7412010516036316E-5	347.370500ms	1100	347.370500ms	2.7412010516036316E-5	388.251ms	100	388.251ms	0.030903677951413973	0s	0	0s	0.0	0s	0	0s	0.0	
7	3420	419	2156694	1200	0	626210.0	37	798887.0	36	836270.0	95	1321775.0	85	1203116.0	1.7976931348623157E308	0.0	376.256100ms	1100	376.256100ms	2.025608310572272E-5	376.256100ms	1100	376.256100ms	2.025608310572272E-5	390.119800ms	100	390.119800ms	0.04824069911605279	0s	0	0s	0.0	0s	0	0s	0.0	
8	3824	403	2157894	1200	0	612015.0	69	753056.0	92	756603.0	80	1317599.0	61	1063960.0	1.7976931348623157E308	0.0	357.811700ms	1100	357.811700ms	2.0607376845699456E-5	357.811700ms	1100	357.811700ms	2.0607376845699456E-5	397.697ms	100	397.697ms	0.06373361878913718	0s	0	0s	0.0	0s	0	0s	0.0	
9	4209	385	2159094	1200	0	590026.0	62	693782.0	1	746682.0	80	1317599.0	79	987095.0	1.7976931348623157E308	0.0	339.454800ms	1100	339.454800ms	3.2662598138934514E-5	339.454800ms	1100	339.454800ms	3.2662598138934514E-5	405.003600ms	100	405.003600ms	0.0744431882684111	0s	0	0s	0.0	0s	0	0s	0.0	
10	4612	403	2160294	1200	0	575942.0	73	616901.0	62	693782.0	41	1246305.0	75	918794.0	1.7976931348623157E308	0.0	360.877ms	1100	360.877ms	2.170012230585832E-5	360.877ms	1100	360.877ms	2.170012230585832E-5	357.975100ms	100	357.975100ms	0.06807065401242983	0s	0	0s	0.0	0s	0	0s	0.0	
11	5002	389	2161494	1200	0	561068.0	22	606626.0	42	609434.0	24	1043778.0	39	847946.0	1.7976931348623157E308	0.0	342.571300ms	1100	342.571300ms	2.347774286615347E-5	342.571300ms	1100	342.571300ms	2.347774286615347E-5	384.010900ms	100	384.010900ms	0.07335220403910298	0s	0	0s	0.0	0s	0	0s	0.0	
12	5408	406	2162694	1200	70	552498.0	0	554219.0	85	589436.0	97	975959.0	58	781829.0	1.7976931348623157E308	0.0	362.755100ms	1100	362.755100ms	1.1097342276450732E-5	362.755100ms	1100	362.755100ms	1.1097342276450732E-5	370.507500ms	100	370.507500ms	0.07050906218062189	0s	0	0s	0.0	0s	0	0s	0.0	
13	5766	357	2163894	1200	70	511743.0	0	554219.0	96	581054.0	35	907208.0	48	731418.0	1.7976931348623157E308	0.0	319.019200ms	1100	319.019200ms	6.705906627716297E-5	319.019200ms	1100	319.019200ms	6.705906627716297E-5	345.413400ms	100	345.413400ms	0.054199924775940905	0s	0	0s	0.0	0s	0	0s	0.0	
14	6137	370	2165094	1200	70	493344.0	0	554219.0	96	581054.0	31	831410.0	10	694904.0	1.7976931348623157E308	0.0	330.737800ms	1100	330.737800ms	3.268508535800912E-5	330.737800ms	1100	330.737800ms	3.268508535800912E-5	341.967ms	100	341.967ms	0.046080856235382855	0s	0	0s	0.0	0s	0	0s	0.0	
15	6507	369	2166293	1199	70	472087.0	76	500541.0	93	509255.0	91	792318.0	40	675662.0	1.7976931348623157E308	0.0	328.449900ms	1100	328.449900ms	3.917052899101936E-5	328.449900ms	1100	328.449900ms	3.917052899101936E-5	394.705900ms	100	394.705900ms	0.030342682845343395	0s	0	0s	0.0	0s	0	0s	0.0	
