"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	487	487	3519572	3519572	0	909415.0	64	1278312.0	68	1280012.0	99	1342917.0	47	1327869.0	1.7976931348623157E308	0.0	341.215800ms	1100	341.215800ms	2.6460987961641607E-4	341.215800ms	1100	341.215800ms	2.6460987961641607E-4	1.543979400s	100	1.543979400s	0.0012262307617749745	0s	0	0s	0.0	0s	0	0s	0.0	
3	924	437	3520772	1200	0	801026.0	42	1215217.0	97	1221775.0	99	1342917.0	43	1326814.0	1.7976931348623157E308	0.0	355.794700ms	1100	355.794700ms	1.0835037309199274E-4	355.794700ms	1100	355.794700ms	1.0835037309199274E-4	908.046300ms	100	908.046300ms	0.0037323796910317284	0s	0	0s	0.0	0s	0	0s	0.0	
4	1287	362	3521972	1200	0	733451.0	55	1091106.0	99	1133546.0	95	1341491.0	35	1323698.0	1.7976931348623157E308	0.0	341.805400ms	1100	341.805400ms	7.669141598627032E-5	341.805400ms	1100	341.805400ms	7.669141598627032E-5	207.258900ms	100	207.258900ms	0.007273702941213714	0s	0	0s	0.0	0s	0	0s	0.0	
5	1637	349	3523172	1200	0	688231.0	86	967566.0	15	1018194.0	95	1341491.0	14	1306810.0	1.7976931348623157E308	0.0	329.464ms	1100	329.464ms	5.604885794564448E-5	329.464ms	1100	329.464ms	5.604885794564448E-5	182.980200ms	100	182.980200ms	0.021216371445031194	0s	0	0s	0.0	0s	0	0s	0.0	
6	1995	358	3524372	1200	0	670115.0	31	856379.0	38	908451.0	95	1341491.0	88	1260157.0	1.7976931348623157E308	0.0	339.453500ms	1100	339.453500ms	2.3929597633775405E-5	339.453500ms	1100	339.453500ms	2.3929597633775405E-5	185.264300ms	100	185.264300ms	0.04745713630968753	0s	0	0s	0.0	0s	0	0s	0.0	
7	2338	342	3525572	1200	0	659894.0	31	856379.0	57	893694.0	93	1340856.0	7	1137667.0	1.7976931348623157E308	0.0	328.68ms	1100	328.68ms	1.3866005360002698E-5	328.68ms	1100	328.68ms	1.3866005360002698E-5	104.937900ms	100	104.937900ms	0.06478577727105338	0s	0	0s	0.0	0s	0	0s	0.0	
8	2679	341	3526772	1200	0	632374.0	34	711323.0	73	739890.0	81	1338676.0	23	1035590.0	1.7976931348623157E308	0.0	327.327600ms	1100	327.327600ms	3.791242505339011E-5	327.327600ms	1100	327.327600ms	3.791242505339011E-5	119.666200ms	100	119.666200ms	0.08582339076576798	0s	0	0s	0.0	0s	0	0s	0.0	
9	3017	338	3527972	1200	0	603173.0	78	644930.0	34	711323.0	44	1203232.0	46	923193.0	1.7976931348623157E308	0.0	325.295ms	1100	325.295ms	4.197889798815837E-5	325.295ms	1100	325.295ms	4.197889798815837E-5	97.847400ms	100	97.847400ms	0.0946218369697761	0s	0	0s	0.0	0s	0	0s	0.0	
10	3351	333	3529172	1200	0	589359.0	53	642603.0	78	644930.0	68	1050964.0	43	838103.0	1.7976931348623157E308	0.0	322.144500ms	1100	322.144500ms	2.0820198878566827E-5	322.144500ms	1100	322.144500ms	2.0820198878566827E-5	89.350500ms	100	89.350500ms	0.07922984619584757	0s	0	0s	0.0	0s	0	0s	0.0	
11	3695	344	3530371	1199	0	576835.0	15	618630.0	92	620773.0	75	974329.0	35	790875.0	1.7976931348623157E308	0.0	332.603900ms	1100	332.603900ms	1.931836884726383E-5	332.603900ms	1100	332.603900ms	1.931836884726383E-5	87.742300ms	100	87.742300ms	0.06687994325472406	0s	0	0s	0.0	0s	0	0s	0.0	
12	4037	341	3531571	1200	25	534991.0	3	552888.0	0	566466.0	75	974329.0	80	738071.0	1.7976931348623157E308	0.0	330.738500ms	1100	330.738500ms	1.6341525109196954E-5	330.738500ms	1100	330.738500ms	1.6341525109196954E-5	87.101600ms	100	87.101600ms	0.06163287093810091	0s	0	0s	0.0	0s	0	0s	0.0	
13	4377	340	3532770	1199	25	492787.0	74	506205.0	29	533017.0	16	820778.0	31	697176.0	1.7976931348623157E308	0.0	329.603300ms	1100	329.603300ms	7.171573489511544E-5	329.603300ms	1100	329.603300ms	7.171573489511544E-5	86.216100ms	100	86.216100ms	0.05351971515119312	0s	0	0s	0.0	0s	0	0s	0.0	
14	4721	343	3533970	1200	25	472076.0	74	506205.0	55	521652.0	79	768274.0	56	661680.0	1.7976931348623157E308	0.0	332.549500ms	1100	332.549500ms	3.820754569049471E-5	332.549500ms	1100	332.549500ms	3.820754569049471E-5	85.314600ms	100	85.314600ms	0.04400421750774441	0s	0	0s	0.0	0s	0	0s	0.0	
15	5051	329	3535169	1199	25	457542.0	74	506205.0	55	521652.0	45	745328.0	66	636955.0	1.7976931348623157E308	0.0	318.701900ms	1100	318.701900ms	2.7988559623296394E-5	318.701900ms	1100	318.701900ms	2.7988559623296394E-5	88.100700ms	100	88.100700ms	0.028911800625616876	0s	0	0s	0.0	0s	0	0s	0.0	
16	5382	331	3536369	1200	25	436842.0	68	497140.0	13	501420.0	43	735679.0	93	609381.0	1.7976931348623157E308	0.0	320.717800ms	1100	320.717800ms	4.112886208956082E-5	320.717800ms	1100	320.717800ms	4.112886208956082E-5	91.826800ms	100	91.826800ms	0.03459222082348118	0s	0	0s	0.0	0s	0	0s	0.0	
17	5711	328	3537569	1200	25	413281.0	52	490959.0	68	497140.0	2	685370.0	67	587623.0	1.7976931348623157E308	0.0	317.407400ms	1100	317.407400ms	4.903166570313957E-5	317.407400ms	1100	317.407400ms	4.903166570313957E-5	96.790600ms	100	96.790600ms	0.0348000668202345	0s	0	0s	0.0	0s	0	0s	0.0	
18	6042	331	3538769	1200	25	397520.0	52	490959.0	27	495908.0	2	685370.0	97	570451.0	1.7976931348623157E308	0.0	318.533600ms	1100	318.533600ms	3.4669345598229325E-5	318.533600ms	1100	318.533600ms	3.4669345598229325E-5	95.786ms	100	95.786ms	0.02557224590235502	0s	0	0s	0.0	0s	0	0s	0.0	
19	6374	331	3539969	1200	25	385279.0	98	465779.0	52	490959.0	2	685370.0	19	557237.0	1.7976931348623157E308	0.0	320.884100ms	1100	320.884100ms	2.7994017453667272E-5	320.884100ms	1100	320.884100ms	2.7994017453667272E-5	89.415100ms	100	89.415100ms	0.022608142692269132	0s	0	0s	0.0	0s	0	0s	0.0	
20	6706	332	3541169	1200	25	376304.0	98	465779.0	52	490959.0	45	622663.0	30	552679.0	1.7976931348623157E308	0.0	320.896400ms	1100	320.896400ms	2.1177097399782786E-5	320.896400ms	1100	320.896400ms	2.1177097399782786E-5	96.562200ms	100	96.562200ms	0.011451406171486265	0s	0	0s	0.0	0s	0	0s	0.0	
21	7047	340	3542368	1199	25	372159.0	98	465779.0	66	482610.0	45	622663.0	34	544153.0	1.7976931348623157E308	0.0	329.963500ms	1100	329.963500ms	1.0013664000865836E-5	329.963500ms	1100	329.963500ms	1.0013664000865836E-5	87.242100ms	100	87.242100ms	0.018138418400764515	0s	0	0s	0.0	0s	0	0s	0.0	
22	7375	328	3543568	1200	25	361077.0	17	456564.0	98	465779.0	58	598912.0	43	538259.0	1.7976931348623157E308	0.0	317.336900ms	1100	317.336900ms	2.7070540963796233E-5	317.336900ms	1100	317.336900ms	2.7070540963796233E-5	93.679200ms	100	93.679200ms	0.01061788412536535	0s	0	0s	0.0	0s	0	0s	0.0	
23	7703	328	3544768	1200	25	358480.0	17	456564.0	98	465779.0	58	598912.0	54	533376.0	1.7976931348623157E308	0.0	317.755200ms	1100	317.755200ms	6.5385197365357015E-6	317.755200ms	1100	317.755200ms	6.5385197365357015E-6	90.568800ms	100	90.568800ms	0.007222163393612139	0s	0	0s	0.0	0s	0	0s	0.0	
24	8029	325	3545968	1200	25	356724.0	58	456247.0	17	456564.0	96	571718.0	26	530547.0	1.7976931348623157E308	0.0	315.109500ms	1100	315.109500ms	4.453145604674297E-6	315.109500ms	1100	315.109500ms	4.453145604674297E-6	90.922ms	100	90.922ms	0.0076951870402293295	0s	0	0s	0.0	0s	0	0s	0.0	
25	8359	330	3547168	1200	25	354315.0	58	456247.0	17	456564.0	96	571718.0	34	525821.0	1.7976931348623157E308	0.0	317.563500ms	1100	317.563500ms	6.139200053823159E-6	317.563500ms	1100	317.563500ms	6.139200053823159E-6	105.073100ms	100	105.073100ms	0.009125999166054072	0s	0	0s	0.0	0s	0	0s	0.0	
26	8693	334	3548368	1200	25	348868.0	58	456247.0	17	456564.0	96	571718.0	37	523480.0	1.7976931348623157E308	0.0	323.296100ms	1100	323.296100ms	1.397575090475475E-5	323.296100ms	1100	323.296100ms	1.397575090475475E-5	94.013400ms	100	94.013400ms	0.005192615639141423	0s	0	0s	0.0	0s	0	0s	0.0	
27	9025	331	3549568	1200	25	345198.0	2	454417.0	58	456247.0	96	571718.0	88	515525.0	1.7976931348623157E308	0.0	320.974500ms	1100	320.974500ms	9.563398294952886E-6	320.974500ms	1100	320.974500ms	9.563398294952886E-6	87.324300ms	100	87.324300ms	0.008716891072926176	0s	0	0s	0.0	0s	0	0s	0.0	
28	9353	328	3550768	1200	25	342581.0	48	435165.0	2	454417.0	96	571718.0	30	512808.0	1.7976931348623157E308	0.0	317.836100ms	1100	317.836100ms	6.891960292617324E-6	317.836100ms	1100	317.836100ms	6.891960292617324E-6	95.530300ms	100	95.530300ms	0.006748748266716645	0s	0	0s	0.0	0s	0	0s	0.0	
29	9681	327	3551968	1200	25	337144.0	43	434626.0	48	435165.0	96	571718.0	97	507086.0	1.7976931348623157E308	0.0	317.254700ms	1100	317.254700ms	1.4427908356643425E-5	317.254700ms	1100	317.254700ms	1.4427908356643425E-5	86.136200ms	100	86.136200ms	0.01051887203803465	0s	0	0s	0.0	0s	0	0s	0.0	
30	10006	325	3553168	1200	25	334595.0	43	434626.0	48	435165.0	96	571718.0	74	506205.0	1.7976931348623157E308	0.0	315.309500ms	1100	315.309500ms	6.873243264814825E-6	315.309500ms	1100	315.309500ms	6.873243264814825E-6	87.163400ms	100	87.163400ms	0.0031914738815895095	0s	0	0s	0.0	0s	0	0s	0.0	
31	10342	335	3554368	1200	25	332680.0	22	407191.0	41	424329.0	96	571718.0	59	497557.0	1.7976931348623157E308	0.0	325.153700ms	1100	325.153700ms	5.203033789832738E-6	325.153700ms	1100	325.153700ms	5.203033789832738E-6	92.775ms	100	92.775ms	0.011607316126316198	0s	0	0s	0.0	0s	0	0s	0.0	
32	10672	330	3555568	1200	25	330845.0	22	407191.0	41	424329.0	0	566466.0	68	497140.0	1.7976931348623157E308	0.0	319.842800ms	1100	319.842800ms	5.0143736268540545E-6	319.842800ms	1100	319.842800ms	5.0143736268540545E-6	87.372100ms	100	87.372100ms	0.003196551252508023	0s	0	0s	0.0	0s	0	0s	0.0	
33	11001	328	3556768	1200	25	330109.0	22	407191.0	41	424329.0	0	566466.0	56	493948.0	1.7976931348623157E308	0.0	318.492600ms	1100	318.492600ms	2.022369717211703E-6	318.492600ms	1100	318.492600ms	2.022369717211703E-6	85.358500ms	100	85.358500ms	0.008598617015522798	0s	0	0s	0.0	0s	0	0s	0.0	
34	11330	329	3557968	1200	25	327689.0	22	407191.0	41	424329.0	0	566466.0	65	490765.0	1.7976931348623157E308	0.0	319.082100ms	1100	319.082100ms	6.66446537355844E-6	319.082100ms	1100	319.082100ms	6.66446537355844E-6	87.256ms	100	87.256ms	0.004328904556334889	0s	0	0s	0.0	0s	0	0s	0.0	
35	11657	326	3559167	1199	25	327184.0	22	407191.0	41	424329.0	0	566466.0	23	487913.0	1.7976931348623157E308	0.0	316.888800ms	1100	316.888800ms	1.4009957889673317E-6	316.888800ms	1100	316.888800ms	1.4009957889673317E-6	86.317100ms	100	86.317100ms	0.003466298795635863	0s	0	0s	0.0	0s	0	0s	0.0	
36	11984	326	3560366	1199	25	326837.0	22	407191.0	41	424329.0	0	566466.0	16	484750.0	1.7976931348623157E308	0.0	316.653400ms	1100	316.653400ms	9.641502807427643E-7	316.653400ms	1100	316.653400ms	9.641502807427643E-7	85.888300ms	100	85.888300ms	0.008217417535218943	0s	0	0s	0.0	0s	0	0s	0.0	
37	12319	335	3561566	1200	25	325786.0	22	407191.0	41	424329.0	0	566466.0	12	479906.0	1.7976931348623157E308	0.0	324.979600ms	1100	324.979600ms	2.92333654223522E-6	324.979600ms	1100	324.979600ms	2.92333654223522E-6	84.596900ms	100	84.596900ms	0.00704680421178671	0s	0	0s	0.0	0s	0	0s	0.0	
38	12649	330	3562766	1200	25	325351.0	18	402155.0	88	403737.0	0	566466.0	64	475480.0	1.7976931348623157E308	0.0	320.191700ms	1100	320.191700ms	1.2138475731141271E-6	320.191700ms	1100	320.191700ms	1.2138475731141271E-6	85.332600ms	100	85.332600ms	0.009337163754779578	0s	0	0s	0.0	0s	0	0s	0.0	
39	12975	325	3563966	1200	25	323167.0	18	402155.0	88	403737.0	0	566466.0	67	472026.0	1.7976931348623157E308	0.0	315.478900ms	1100	315.478900ms	6.102500208865289E-6	315.478900ms	1100	315.478900ms	6.102500208865289E-6	86.543700ms	100	86.543700ms	0.008063952066243642	0s	0	0s	0.0	0s	0	0s	0.0	
40	13302	327	3565166	1200	25	322972.0	18	402155.0	88	403737.0	0	566466.0	13	470210.0	1.7976931348623157E308	0.0	315.200100ms	1100	315.200100ms	5.485483581947236E-7	315.200100ms	1100	315.200100ms	5.485483581947236E-7	111.571600ms	100	111.571600ms	0.006073853512715988	0s	0	0s	0.0	0s	0	0s	0.0	
41	13630	328	3566366	1200	25	321630.0	18	402155.0	88	403737.0	0	566466.0	26	466195.0	1.7976931348623157E308	0.0	317.844300ms	1100	317.844300ms	3.777417237407614E-6	317.844300ms	1100	317.844300ms	3.777417237407614E-6	86.401100ms	100	86.401100ms	0.003052372828430149	0s	0	0s	0.0	0s	0	0s	0.0	
42	13960	329	3567566	1200	25	319177.0	18	402155.0	68	403091.0	0	566466.0	28	462464.0	1.7976931348623157E308	0.0	318.846900ms	1100	318.846900ms	6.9334328265398385E-6	318.846900ms	1100	318.846900ms	6.9334328265398385E-6	93.348600ms	100	93.348600ms	0.004260374065297916	0s	0	0s	0.0	0s	0	0s	0.0	
43	14287	327	3568766	1200	25	318333.0	18	402155.0	68	403091.0	0	566466.0	32	461884.0	1.7976931348623157E308	0.0	317.234500ms	1100	317.234500ms	2.4039098283169424E-6	317.234500ms	1100	317.234500ms	2.4039098283169424E-6	85.561500ms	100	85.561500ms	0.003586574474531089	0s	0	0s	0.0	0s	0	0s	0.0	
44	14616	329	3569966	1200	25	315195.0	18	402155.0	68	403091.0	0	566466.0	56	460789.0	1.7976931348623157E308	0.0	318.731600ms	1100	318.731600ms	8.961456313757241E-6	318.731600ms	1100	318.731600ms	8.961456313757241E-6	86.514500ms	100	86.514500ms	0.00289941630084117	0s	0	0s	0.0	0s	0	0s	0.0	
45	14941	325	3571165	1199	25	315195.0	18	402155.0	68	403091.0	0	566466.0	76	457730.0	1.7976931348623157E308	0.0	315.316400ms	1100	315.316400ms	0.0	315.316400ms	1100	315.316400ms	0.0	85.546ms	100	85.546ms	0.004663211879631796	0s	0	0s	0.0	0s	0	0s	0.0	
46	15274	332	3572369	1204	25	312990.0	18	402155.0	68	403091.0	0	566466.0	58	456247.0	1.7976931348623157E308	0.0	317.043800ms	1100	317.043800ms	2.019963733391447E-6	317.043800ms	1100	317.043800ms	2.019963733391447E-6	87.059800ms	100	87.059800ms	0.0037310083944599747	4.658300ms	4	4.658300ms	0.0011960849632766946	4.658300ms	4	4.658300ms	0.0011960849632766946	
47	15605	330	3573569	1200	25	310015.0	94	374259.0	18	402155.0	0	566466.0	35	454121.0	1.7976931348623157E308	0.0	320.180700ms	1100	320.180700ms	8.640996372233772E-6	320.180700ms	1100	320.180700ms	8.640996372233772E-6	86.265ms	100	86.265ms	0.005841054971251481	0s	0	0s	0.0	0s	0	0s	0.0	
48	15933	328	3574768	1199	25	308529.0	2	342959.0	94	374259.0	0	566466.0	46	450361.0	1.7976931348623157E308	0.0	318.330300ms	1100	318.330300ms	4.357560411299774E-6	318.330300ms	1100	318.330300ms	4.357560411299774E-6	85.010800ms	100	85.010800ms	0.007137316690692644	0s	0	0s	0.0	0s	0	0s	0.0	
