"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementCountPerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementCountPerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementCountPerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementCountPerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementCountPerBudgetOfBoostOnBest"	
2	518	518	2150854	2150854	0	958103.0	1	1261359.0	2	1263920.0	99	1331092.0	49	1314210.0	1.7976931348623157E308	0.0	363.285900ms	1100	363.285900ms	2.1310553570693075E-4	363.285900ms	1100	363.285900ms	2.1310553570693075E-4	1.648376200s	100	1.648376200s	3.291940123392756E-4	0s	0	0s	0.0	0s	0	0s	0.0	
3	892	373	2152054	1200	0	842937.0	1	1261359.0	2	1263920.0	99	1331092.0	48	1313927.0	1.7976931348623157E308	0.0	348.339900ms	1100	348.339900ms	1.0927464336962062E-4	348.339900ms	1100	348.339900ms	1.0927464336962062E-4	256.510400ms	100	256.510400ms	3.975245593644605E-4	0s	0	0s	0.0	0s	0	0s	0.0	
4	1253	361	2153254	1200	0	753855.0	12	1230702.0	1	1261359.0	99	1331092.0	48	1313927.0	1.7976931348623157E308	0.0	348.201500ms	1100	348.201500ms	9.607317790491621E-5	348.201500ms	1100	348.201500ms	9.607317790491621E-5	107.374400ms	100	107.374400ms	7.455077794860332E-4	0s	0	0s	0.0	0s	0	0s	0.0	
5	1606	353	2154452	1198	0	700619.0	6	1111803.0	12	1115312.0	99	1331092.0	46	1313618.0	1.7976931348623157E308	0.0	341.284800ms	1100	341.284800ms	6.419850453517411E-5	341.284800ms	1100	341.284800ms	6.419850453517411E-5	89.750400ms	100	89.750400ms	0.006522711424571532	0s	0	0s	0.0	0s	0	0s	0.0	
6	1958	351	2155651	1199	0	662570.0	93	1061605.0	75	1078816.0	99	1331092.0	32	1308948.0	1.7976931348623157E308	0.0	337.042ms	1100	337.042ms	4.9370627973263684E-5	337.042ms	1100	337.042ms	4.9370627973263684E-5	103.187200ms	100	103.187200ms	0.015864803513805464	0s	0	0s	0.0	0s	0	0s	0.0	
7	2315	357	2156851	1200	0	648117.0	49	793970.0	91	1057238.0	99	1331092.0	22	1300234.0	1.7976931348623157E308	0.0	345.451700ms	1100	345.451700ms	1.9830494753899035E-5	345.451700ms	1100	345.451700ms	1.9830494753899035E-5	101.159200ms	100	101.159200ms	0.01680311494788453	0s	0	0s	0.0	0s	0	0s	0.0	
8	2666	351	2158050	1199	0	626088.0	49	793970.0	96	863850.0	99	1331092.0	2	1263920.0	1.7976931348623157E308	0.0	339.833700ms	1100	339.833700ms	3.0899303114042136E-5	339.833700ms	1100	339.833700ms	3.0899303114042136E-5	88.780200ms	100	88.780200ms	0.03759580957221848	0s	0	0s	0.0	0s	0	0s	0.0	
9	3015	348	2159248	1198	0	612534.0	49	793970.0	55	821134.0	99	1331092.0	6	1111803.0	1.7976931348623157E308	0.0	336.622500ms	1100	336.622500ms	1.9680649017100165E-5	336.622500ms	1100	336.622500ms	1.9680649017100165E-5	91.857300ms	100	91.857300ms	0.059922847174720385	0s	0	0s	0.0	0s	0	0s	0.0	
10	3361	346	2160447	1199	0	600194.0	23	619413.0	63	771408.0	98	1331010.0	83	1054594.0	1.7976931348623157E308	0.0	334.757800ms	1100	334.757800ms	1.831438225173106E-5	334.757800ms	1100	334.757800ms	1.831438225173106E-5	91.465400ms	100	91.465400ms	0.07838298593679098	0s	0	0s	0.0	0s	0	0s	0.0	
11	3710	348	2161647	1200	0	591623.0	23	619413.0	83	685017.0	26	1232390.0	32	932489.0	1.7976931348623157E308	0.0	336.951900ms	1100	336.951900ms	1.2982166069334515E-5	336.951900ms	1100	336.951900ms	1.2982166069334515E-5	87.288200ms	100	87.288200ms	0.08640518463860149	0s	0	0s	0.0	0s	0	0s	0.0	
